@relation art-24-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1}

@data
-0.019011,-1.490315,-0.341952,-0.654992,3.205901,-1.768491,1.839694,-0.992866,-1.382918,-0.747571,-4.578867,-2.099423,-2.401908,-2.350624,0.300257,-1.262648,-2.820062,0
3.79986,3.934102,-4.748927,0.265384,-1.787265,-4.69561,-0.790259,5.065834,-0.354986,-0.455773,1.131473,1.228321,1.01707,-0.877994,-3.716632,-1.834464,1.043351,0
5.986121,1.529944,3.15179,4.779558,1.266571,-1.135069,-0.215118,-2.978311,2.325195,4.011299,-2.114872,4.742753,3.143123,-3.026091,4.309437,-3.008457,2.363085,1
5.226834,-0.123736,4.334282,5.92219,-2.060369,0.092533,-0.242951,-0.08155,-2.1863,-1.948219,-0.86039,-5.308364,3.291177,-1.585595,1.889634,-4.127866,4.271519,1
-1.866972,1.955739,-1.292677,4.915436,3.232544,-4.178112,2.550915,1.393945,1.358586,1.25982,-0.767651,-1.70867,-2.524104,-2.207614,-1.003437,3.330718,-2.350745,0
4.354706,4.299674,-2.160241,0.702895,1.380958,-1.984086,-0.216014,4.022249,4.130489,0.47801,0.740003,-1.296344,1.176464,2.472337,-1.337116,1.362002,1.117354,0
2.713812,1.009243,-1.405066,-1.6527,0.60897,-0.723001,0.625827,1.86836,-3.085908,-4.584284,-1.547343,0.210445,-0.751241,-2.538295,-1.696615,0.685656,-0.854695,0
-0.147495,3.109357,-1.138639,-1.980836,-2.565085,-1.116176,3.294587,-1.76259,3.839667,8.861974,-0.304652,-3.802752,-3.235067,1.192578,3.268239,-2.225756,2.167427,0
-0.801826,-1.150962,0.498173,0.450227,-2.279896,-0.382606,-3.417751,3.199666,-2.513652,-2.30468,3.761109,-2.874896,1.585571,-1.634403,-6.126479,-0.811641,-1.454264,1
-0.336771,-0.934701,-1.472586,-0.048725,-4.229043,-5.451294,-1.460262,3.135434,0.156425,-0.887558,-2.421684,-1.641394,0.412497,2.431892,0.327604,-4.83665,-0.693515,0
0.914663,3.320561,-6.633309,6.560488,-1.37739,-6.431705,0.134076,4.909504,-1.324042,-1.899495,0.541569,2.628635,3.308061,1.803441,-7.171798,-2.519803,-1.607547,0
-1.041504,-3.255667,-0.059248,-0.087571,-1.131174,-2.092777,-1.962538,2.319919,-7.441507,-4.230879,2.686262,2.282344,-2.707693,0.538756,-2.133863,1.676799,-0.058035,1
-1.025885,1.161252,2.830821,-1.619537,0.509155,-0.91144,0.661406,-0.57512,1.83424,0.066505,1.384212,-4.428242,-5.954614,-4.696651,2.289194,1.519594,1.885055,0
-0.344582,-0.424472,-1.279695,1.42593,-1.652136,0.099928,0.026255,1.975245,-1.21492,3.62882,-0.455437,-2.307721,-1.949973,-1.407846,-2.444605,-4.576733,-0.08569,1
2.762485,-0.185123,4.25505,0.758799,-1.244875,-0.932721,-3.265237,-1.464315,-0.653456,1.390326,1.425566,4.819435,1.329714,0.082394,2.09691,0.224664,-1.472648,1
2.189685,1.664446,0.874744,-2.458908,-0.311887,-0.059018,1.449703,1.675638,-0.635018,-1.341637,0.875776,-1.497265,-1.928121,-1.534932,1.334377,0.426571,0.1384,0
-1.975329,-4.645787,0.861126,0.48806,-1.6832,-0.076216,-0.730392,4.213084,-3.544337,2.259606,-0.870641,1.729526,-2.167749,0.091619,-1.915177,-0.821771,-3.26214,1
1.51635,1.281048,-0.512224,-2.356485,-1.678175,-2.187427,3.182283,0.578403,0.766418,-0.842153,0.813512,-0.504781,-0.819792,-0.574979,2.509521,-1.100958,-3.715614,0
4.825809,-0.680662,0.651391,-4.091714,1.89126,-0.59222,-2.137319,4.414116,4.714704,-0.016211,-1.807872,-1.102296,4.304274,5.349781,3.564275,-5.830298,-1.880594,0
1.112733,0.577315,2.266858,-2.331815,3.327881,0.219371,1.507061,2.252745,0.658786,-1.687585,-1.984392,-2.829826,-1.202568,-0.123112,2.463441,-0.033042,-1.932293,0
-1.976022,5.000797,4.855477,-0.30617,0.157586,-0.154962,-1.504109,-3.130028,-1.829994,0.003931,2.150753,-1.440782,1.055388,-0.82295,-3.157772,-0.03004,-1.28606,1
-1.578759,0.242926,3.760028,0.514499,-0.00874,-2.864927,-2.459774,4.637804,0.405886,1.346781,-0.523718,-3.444019,-3.359645,-2.234534,2.3099,2.088813,1.758357,0
1.028059,3.01082,2.133858,2.095299,3.076039,-1.398187,0.519464,2.447057,-0.499675,-1.406595,0.340254,1.364315,-1.532512,-3.934527,-1.356174,0.70744,1.319406,0
4.672519,-4.741998,-0.994185,3.297108,0.496471,-0.041339,2.424392,-0.68719,1.656548,0.733317,-2.075659,-0.098974,0.17509,-1.2931,3.995549,0.443291,4.181775,1
-1.049366,1.203543,5.598661,-3.723374,2.112469,1.302288,0.128757,-0.138841,0.321832,-0.651808,-0.798623,-2.038357,-3.390024,-2.760736,3.949592,1.353951,0.947652,0
2.026454,2.574933,-0.107265,-1.045293,-0.413921,0.336321,1.685563,1.627402,2.014803,0.754404,0.339387,-1.929536,-0.74396,0.414786,0.942505,0.633128,-1.458126,0
4.644943,-4.861258,-1.719698,2.47316,-2.821035,-3.301262,-1.841769,1.760801,1.59798,1.836437,0.162221,1.581663,1.220891,0.025542,0.696642,-2.11216,-0.800883,1
2.404929,-0.137379,0.237492,0.336147,-1.906476,-1.058033,2.968713,0.362286,-1.491505,-1.779144,1.551889,-1.155055,-2.694736,-3.68456,0.13536,-2.214685,-4.332066,0
1.069865,-2.618859,2.074405,2.626636,-3.621823,0.284791,-2.710611,1.005807,-0.783242,1.459101,0.168728,0.652458,2.356405,-0.795506,1.096354,-0.618384,-1.664909,1
4.489486,-0.264748,4.612784,-4.022176,0.428036,-0.922516,-1.498167,3.060482,2.883603,-4.421877,-3.319564,1.998558,2.696152,2.075714,4.098427,-2.528055,-0.439972,0
-0.578073,-2.969198,-0.167303,0.915627,-2.412662,-0.681912,0.184102,6.623276,-1.526158,4.399118,1.248226,3.581262,1.085286,-1.029989,2.315375,-3.285996,-1.577504,1
2.652946,-6.506284,0.57156,1.568116,-4.559957,-0.077771,-0.324347,5.199882,-1.372811,4.451272,-1.59104,3.920039,1.216053,-0.248344,3.000192,0.171009,-1.648795,1
1.711283,-1.008353,-0.277406,-1.186632,-1.363317,-2.173225,1.854128,0.877097,-0.291524,1.115463,0.40316,-3.488847,-2.541642,-0.567269,-0.085848,-1.594638,0.295624,1
4.92334,-2.558089,1.911894,-4.835882,2.313204,0.917333,-1.796782,2.343653,2.210204,3.778846,-2.75356,-5.564237,-0.612461,3.76442,5.359295,-2.216191,0.354481,0
2.338223,-0.358336,0.981089,4.533046,0.235018,-1.243125,3.046388,1.360529,-1.747985,3.240263,-3.677477,-2.185002,-0.578154,-5.293946,0.044102,-5.850088,0.483848,1
4.711416,-0.037586,0.94297,-3.148333,0.70321,0.347665,1.279203,1.223982,-0.026532,-1.374162,-0.971749,-2.781043,-2.783723,-2.703864,0.689706,0.10053,-0.333359,0
-3.193219,-2.885552,-2.087881,0.582014,-8.386491,1.318467,-6.726897,0.503485,0.61848,-0.016144,3.725407,2.416974,4.272535,1.67977,1.584291,2.438539,-0.165289,1
1.370225,-1.374577,1.36817,4.027574,-4.08898,0.161414,-1.758717,0.549791,0.127264,-1.517758,0.666704,-4.475374,6.364262,1.598068,0.295201,2.236547,-0.570346,1
1.347086,3.87587,2.426606,-0.430518,1.041214,-2.088967,-0.553956,5.212559,2.690781,-3.191837,0.28816,0.736867,-0.082575,-1.642543,0.942797,3.89039,0.950768,0
1.841978,0.589903,7.001316,2.352873,-1.588575,1.74936,-3.093411,0.176492,-6.833269,1.422539,1.918345,-2.602353,1.808531,0.259987,-4.715921,-4.005313,-6.228379,1
0.873353,-2.017527,1.235091,0.046628,-0.467342,-0.873546,-0.278879,-1.516285,-2.877188,-1.148823,0.658677,2.31098,3.772694,-3.27493,-3.249037,1.247472,-2.745123,1
0.979007,2.787407,4.189004,-0.974753,5.216103,0.445254,-0.023501,1.31411,0.160656,-6.308834,0.103084,1.72427,0.088941,-2.454278,-1.059433,-1.172298,0.569971,0
2.281479,-5.440377,-0.76477,0.188182,-2.149049,0.952034,0.933436,0.120001,4.541808,0.17701,-2.040068,0.321136,3.12744,-0.531348,0.317706,5.535826,-2.047827,1
-1.559398,0.169327,0.820187,-1.289032,-0.103219,-1.030688,0.973883,0.063093,-0.44193,3.319248,0.621382,2.104484,1.393689,-1.941553,-1.76278,-0.218228,-3.468592,1
4.225241,-1.273773,1.59016,1.889129,-0.796029,-1.670562,-1.205211,-0.851469,2.249016,6.143739,-3.18835,2.282323,-1.613431,-0.441217,0.670535,-3.383832,-1.906951,1
-4.099723,0.608822,-0.979997,0.062179,-2.112029,-0.846182,-3.491042,-0.261649,0.613341,-2.229579,3.602135,2.868764,-1.107936,0.707115,1.868507,3.042654,2.037852,1
-0.50489,2.535123,1.396365,-1.832227,2.502692,2.818853,2.278206,-0.952857,-0.522611,-1.244812,1.217334,-4.155243,-3.976625,-2.332609,0.70993,0.581601,0.338784,0
6.717013,-2.016255,2.004135,2.160755,-3.140014,-4.874589,2.020733,0.409466,-1.04292,-2.125486,-0.093036,0.037334,1.259099,-0.38277,2.556202,3.357521,-1.768201,1
0.581768,2.75897,-1.009098,-0.522883,-3.076116,-2.337963,2.876915,0.250153,2.913936,2.633802,0.105355,-1.777528,-2.109225,-0.608614,0.685807,-2.023468,-0.085904,0
3.420388,-3.289244,2.235337,-3.620007,2.545585,-0.004655,-3.54059,2.587,-2.510029,-0.326523,-1.421465,-5.069917,-3.833847,-3.267467,0.995916,-1.608114,3.084043,0
1.220776,-3.959349,1.999826,0.885058,1.541123,3.38749,-1.509272,3.019662,-1.18708,2.017516,3.306578,2.419653,1.997888,0.936585,1.47726,0.620197,0.082065,1
-1.583775,-0.420836,-1.097029,-3.889341,-2.2508,-2.435158,3.618116,-4.246997,-3.20582,1.105477,-2.634824,-1.338695,-3.421811,-2.868929,3.11928,-3.595206,-5.915758,0
1.685699,-1.119702,-0.098044,-0.666892,4.883051,1.48245,-0.380916,0.712786,-5.440571,-0.029866,-2.538805,-2.55327,-1.773391,-1.963667,-2.131482,-1.988593,-1.257382,0
3.957277,-0.140935,2.281158,-4.353474,3.169561,0.76808,-2.283374,2.100476,1.878801,-1.08676,-3.665608,0.292333,2.318912,1.619257,2.035723,-3.364117,0.093726,0
0.962305,3.572728,2.862628,0.953813,0.68398,-3.974561,-0.104357,5.242083,2.819831,-5.385736,1.497906,1.77256,0.365469,-1.292198,-0.349245,-0.320715,1.634705,0
-0.022179,-1.849833,2.150265,-1.278777,1.759049,0.47242,-2.802026,1.522269,1.078198,-2.394301,-1.047793,-3.977391,-0.895911,1.215878,0.3895,-4.038766,2.889865,0
-3.035343,0.9056,-0.869423,-3.782117,-1.2454,-1.728679,0.428657,1.408453,0.424784,-0.061203,2.625906,-0.392506,0.504197,0.126402,-3.418435,1.936188,-1.597076,1
-1.184103,4.400347,-1.487753,1.166042,0.288937,0.105957,3.432129,-0.815513,1.854024,-5.84649,3.000075,-0.348603,-1.526555,-3.107211,-3.880826,-1.562744,-0.725765,0
0.287522,-4.240514,-0.65461,0.225511,-1.728012,-0.729334,-0.543693,2.307197,-1.37483,0.309237,0.900537,1.847717,2.995417,-0.374698,-4.339761,0.715567,-4.840416,1
1.026553,0.577495,1.845563,1.248843,-2.40964,-2.491692,-0.113707,-1.500876,-3.160672,-0.650746,-1.225276,1.686851,-3.076349,1.089088,1.203666,0.978365,-2.357509,1
4.060846,1.862279,-2.263725,0.405019,0.91065,-0.988579,3.010833,0.942407,-0.001603,-2.477132,-0.533664,1.727505,3.041034,2.503438,-1.205647,-3.283474,-5.146726,0
-0.426351,-4.492825,-1.170556,-0.931063,1.337207,-0.294568,3.260985,0.066535,-1.421537,4.570322,-3.490954,-0.605478,-0.472983,-1.085961,-1.038006,-4.10672,-0.641795,1
2.004479,-4.452398,1.275097,-1.969056,-1.192126,-3.831817,0.299033,-0.333159,-0.430719,1.651798,-1.621969,-4.160665,-3.062248,-0.349711,5.190044,-3.490432,-3.767312,0
-1.552228,-2.688765,-0.690709,-0.550602,0.146734,-3.369198,0.295683,-0.662595,1.714319,-0.612115,-4.016973,-2.633339,-1.61528,-1.247311,1.703204,-2.667902,-2.704904,0
1.320635,-0.925524,1.991115,2.140661,-3.122811,-3.101731,-2.339026,1.453705,-4.278897,-0.471123,3.327093,3.904635,2.339189,0.679355,1.402542,1.210911,-3.279095,1
-0.734347,-0.721636,1.186458,1.416941,0.362681,-1.762435,1.195376,2.616287,-1.313424,3.240467,-2.20286,-1.484761,0.912874,-1.86144,-5.439679,-2.889045,-2.272179,1
4.924637,-2.645509,2.007593,4.09692,-0.356154,-1.796523,0.243224,0.265821,-0.519588,0.825075,-2.902264,3.225317,0.607281,-0.937829,1.826258,-0.642936,-1.402108,1
3.457404,-2.683839,0.451692,2.270386,0.817854,-1.58926,3.174609,1.024207,-0.361379,0.739366,-1.68973,0.527182,3.101739,-2.481419,-0.528118,-1.584516,-0.473844,1
-4.254303,0.294262,-1.313587,-1.811069,-2.52279,-2.140198,-1.963958,3.469103,1.705148,0.105693,4.377869,3.838166,5.642911,-0.933372,-1.180599,2.696401,-2.942674,1
1.402744,-0.094291,-1.511631,-3.357208,1.067329,1.204021,3.798444,-2.038908,-0.270509,0.230983,-0.461203,-3.198715,-1.564736,0.009364,1.956136,-3.306557,-4.361203,0
3.377821,0.12753,2.655309,0.973312,-1.927553,-2.318386,0.248845,3.736711,-6.082364,0.702858,0.920447,-3.285213,-2.815486,-0.224964,-3.320972,-5.841079,-2.348933,1
-0.867355,1.135409,0.90655,-0.391668,1.867936,-2.450576,2.911807,0.883407,-0.260609,2.648754,-2.54661,0.592495,-3.9596,-1.874945,-0.142516,-2.346581,-0.361289,1
-0.964036,1.091477,1.592381,0.094154,-0.34267,-2.483088,2.950028,-0.899811,1.523252,1.131945,1.667893,-1.493492,-3.05558,-2.846433,2.340092,-2.159652,-3.002887,0
3.305909,0.894743,4.942476,-2.869753,1.204222,0.817084,3.109714,0.492493,2.630912,-6.768794,1.02323,0.746918,-0.330119,-1.57895,3.21404,-1.876546,-2.675941,0
0.034272,0.439269,3.61465,-3.793635,3.513039,1.197793,-0.425629,1.020963,3.673994,1.802803,-1.378903,-6.756534,-3.582973,-0.002495,3.953619,-0.61224,1.143373,0
0.725836,5.26518,-2.262853,3.037939,2.487957,1.516243,2.131524,2.475096,0.639769,-0.343745,4.132964,-1.6164,-1.329633,-1.66318,-2.853144,4.31519,0.510001,0
5.317127,0.169222,2.516473,1.797167,-1.205364,-4.533076,-0.49551,0.827054,0.447835,-1.943529,-0.199209,1.486412,-3.391158,-0.586183,4.194529,0.178327,2.005066,1
3.957581,-3.285844,0.669372,3.880889,-2.011441,0.306528,-2.46557,1.312795,-0.082261,1.39363,3.412801,3.264043,4.35702,-2.607957,3.955742,-1.118271,1.23236,1
1.048945,1.375544,3.445884,4.381593,-1.384801,-5.098069,-1.308808,0.175085,-3.067946,-2.836492,-1.588666,0.640826,-3.026714,1.027166,2.050554,-0.60352,-1.058147,1
0.717134,-0.138273,0.613478,0.682505,0.649056,-2.97896,0.190306,2.063643,-1.267239,4.989674,3.186357,6.118733,4.549988,-1.920521,-1.851619,-1.260953,-6.320038,1
-1.722031,0.459003,1.481548,-2.691596,-1.665578,1.590416,-5.995126,1.210634,-1.39414,2.077349,7.296943,3.997677,4.763418,-0.760816,-5.365619,1.071251,-4.35464,1
1.459266,-1.929271,-0.463167,0.846182,0.434305,0.46015,1.674529,3.096874,2.922103,6.539724,-0.257571,2.817047,1.54999,-2.600936,2.962685,-4.093195,-0.392274,1
0.56899,2.5276,-0.768163,-2.438091,-0.001556,-1.328595,0.354829,1.60919,1.094352,1.637825,-1.625614,-1.498432,-1.224677,-1.328816,0.273918,-1.565888,0.397126,0
-1.360499,-3.133166,-2.58293,0.741201,1.199829,2.16685,2.722473,2.015575,-1.272783,2.968061,-0.397539,-0.938313,-0.40608,-2.605933,-0.263617,-2.676486,1.767155,1
3.428859,-0.554491,2.64541,-4.12489,-1.585386,-1.832928,0.544945,1.450983,2.616403,-1.969894,-1.877327,-1.306791,-0.787696,0.376218,3.72323,-2.271444,-0.087163,0
0.320227,1.960707,1.859646,1.934109,-1.641353,-1.877542,-0.812557,0.814808,1.041134,2.817394,2.099115,3.917093,5.281337,-1.15064,1.083999,0.51121,-3.450433,1
-3.610502,-1.49746,4.683722,-0.058072,3.633493,1.851025,1.83198,-3.258078,2.319975,1.378248,-1.216272,-4.592493,-4.190154,-1.986143,4.534584,-0.938785,-2.314733,0
-1.47411,-1.318182,2.268642,1.146771,-3.612307,0.561335,-0.988789,0.65535,-2.310214,1.186761,1.293257,-1.602654,2.265397,-1.292081,-1.829241,-0.693534,-1.699383,1
2.645103,-0.986652,-2.081167,-2.812362,-6.000267,-4.324308,5.029376,0.214715,6.193745,2.946843,-2.363292,-2.508414,1.710591,-0.345971,7.068902,4.07834,1.257441,1
1.697433,-1.051656,2.054765,-3.080291,2.047316,0.249525,1.510786,-0.674706,1.049487,-4.083566,-2.95192,-0.960476,-0.846192,-1.575411,1.089672,-4.659203,-1.592516,0
3.895733,-0.959959,7.202151,-5.026488,4.393747,3.352139,0.168406,1.044216,-1.358889,-6.123076,-1.802389,-1.16667,-2.361212,-3.644031,2.158478,-1.601443,0.826482,0
-1.885211,-4.181476,-4.187699,-1.438311,0.22564,0.601957,-2.456117,3.398583,-0.840335,3.275022,2.401191,6.494839,-1.233843,-1.672236,-2.537694,-2.702582,-1.419726,1
-3.379825,4.032518,3.168307,-3.787471,-0.479946,-0.470628,-0.766286,-1.359451,-3.062429,1.252979,2.618965,-3.067958,0.364786,0.365975,-5.760742,-1.060817,-4.480463,1
-2.08061,1.110733,0.35306,1.415457,-3.264717,-2.790226,1.291572,2.278434,-0.622386,-2.424885,2.3526,-0.330927,-1.426089,-2.112114,1.073829,-0.639952,-3.774692,0
2.253946,3.089854,-0.998763,-3.060858,0.71082,4.140305,4.656989,-3.067979,3.236072,-0.454924,1.494825,-2.211216,-1.117173,-0.241633,0.350442,-2.147702,-1.743726,0
3.126305,-2.311355,2.965867,-3.458794,0.514808,-0.371091,1.678925,0.745379,2.425269,-2.644777,0.259862,-3.560804,-1.567418,0.346818,4.766882,-3.453412,-2.143612,0
1.980509,0.959683,1.334401,1.621622,1.337204,-1.312227,2.460623,2.487654,4.411419,-5.181161,0.418045,-1.892006,-0.109393,0.771919,-1.145305,-2.843097,0.595179,0
0.545606,3.004013,1.733389,-2.19193,-0.259682,3.733722,4.045767,-1.289959,0.550019,-0.802718,3.117596,-2.132786,-2.531035,-1.592806,1.814949,-0.494956,-1.173642,0
3.764988,2.012586,2.176607,1.855164,7.823652,2.80406,-2.216568,2.974418,3.255208,0.286585,-0.771752,-0.659716,-0.007051,-1.608811,-1.831811,3.848803,5.904665,0
-0.416304,-3.938287,-0.237498,2.622992,-3.497197,-0.494484,-0.165595,2.594015,-1.202581,1.209623,0.442144,1.322008,4.88974,-2.355535,1.272696,-0.151519,-0.091576,1
3.323655,-3.980274,-2.750148,-0.81462,-1.814144,-1.556238,-0.856245,2.571315,2.321306,2.312679,1.924621,0.911335,-0.820081,0.575306,0.110322,0.546885,-1.124616,1
-0.468802,-2.338955,-1.422846,2.536595,-1.31899,-1.511752,-2.434077,3.337417,-1.523151,1.201085,1.660055,3.579055,1.953549,-2.076393,-0.984124,-1.965342,-1.815799,1
3.124456,-3.658875,-0.068454,3.42743,-5.158322,-1.195073,-2.565772,4.339521,-3.016783,1.377284,1.165623,1.772314,-0.010091,0.062347,2.743699,-2.396345,-0.502861,1
0.073719,3.741057,-0.953647,1.280879,2.062693,-2.482014,-0.097625,3.94424,0.020007,2.655217,-1.994132,2.571851,1.619068,-0.141543,0.002323,1.140262,-0.141479,0
1.689233,0.600124,6.256524,-2.737174,3.893664,1.932581,0.289601,0.822799,2.38818,0.336844,-2.683141,-0.997576,-0.902263,-0.123702,5.17871,1.166283,-0.242411,0
-0.030897,1.099386,0.64334,0.425739,-0.702014,-4.395797,1.043224,0.969783,0.34321,-2.846903,-0.806501,1.599242,-0.28548,-2.361552,0.181134,-2.375966,-3.975343,0
-0.003359,-2.731511,-1.608077,-0.406773,-0.578752,3.188948,-1.378108,-0.947048,-0.750019,0.789446,2.327655,-3.978837,-0.132701,-1.816302,-3.172661,-1.404157,1.282209,1
0.370595,2.991764,4.843953,-3.194641,4.813358,0.586997,-0.46876,3.175491,0.332404,-3.981946,-1.714846,-2.031114,-3.474985,-4.807728,0.440182,2.650762,3.026438,0
-0.387807,-0.638407,-0.557991,4.134404,-6.987415,-0.990807,-3.730263,6.115945,-2.277989,0.243927,2.064566,-0.753404,-1.515283,0.893892,2.336679,-2.610964,0.841975,1
1.3139,-4.427239,-3.860851,1.733099,-1.428161,-0.324494,-0.839927,4.022262,0.957443,5.742712,1.917192,5.058046,-1.002371,-1.081645,2.579338,-3.285507,-0.463579,1
0.42698,-1.459873,0.960364,-2.201749,-2.67577,-0.475097,0.740917,1.390245,-1.548941,-1.102895,0.897218,-3.806647,0.997159,-0.165173,-2.742834,-0.603606,-0.073178,1
5.24561,0.95147,-1.268824,-2.038335,0.104718,-1.56841,4.906202,0.783655,0.333673,-1.631302,-1.886862,1.428477,1.542636,2.067584,2.140596,-1.388323,-4.024185,0
2.468391,2.179067,-0.893412,-0.429294,3.365365,-0.180187,-0.913868,1.920136,-4.121032,-5.359955,-0.953881,5.032322,1.911034,-4.119141,-3.666546,-0.621421,0.30324,0
1.425768,-0.069796,1.584047,-0.531331,1.306624,-1.177319,-0.348411,0.765667,4.418386,-3.427835,-2.368567,1.18894,2.391935,1.128519,0.588583,-4.882015,-1.081596,0
0.611007,-0.370621,0.149058,3.078241,-1.315513,-3.941035,-0.005389,2.248074,-1.938183,-6.724673,1.374523,1.50528,-0.669369,-3.658287,-1.659357,-0.522117,-3.162529,0
-1.696976,0.854158,-0.049494,-0.500055,-0.026344,2.084879,-0.081995,-1.133038,-0.976579,0.781957,3.248134,-2.602406,4.418583,-3.074019,-1.837116,-1.373841,0.999105,1
-2.28006,0.574106,2.497403,0.540058,-0.207306,1.933501,-3.635937,1.392704,-2.663588,1.068067,3.293321,2.809731,3.66725,-2.464604,-3.91799,-2.270858,-0.367617,1
-1.477182,2.069011,-2.253839,0.805205,1.550507,-3.848967,0.65633,-0.421308,-3.688801,1.547851,-2.586039,0.249424,-2.494763,-4.272184,-1.701434,1.167238,-2.931926,0
1.398991,-0.096167,-0.424309,-2.09662,-6.21521,-4.132067,0.11331,3.571513,-2.950455,0.690235,-1.189952,-1.51741,-1.745032,0.274644,2.50687,0.30348,-2.102855,0
1.28579,0.979065,-2.900038,0.041839,1.030994,-0.676578,3.279448,0.519377,1.118074,1.138899,1.724568,-3.99853,-1.544386,0.28879,-0.04404,-2.432696,-3.131585,0
0.50776,5.260392,-1.703877,2.51288,-3.40085,-5.95484,2.37305,3.361134,2.216613,-4.151886,-1.191629,5.827824,4.066991,2.238838,-2.421955,-3.609391,-1.544756,1
2.590837,-2.699858,0.334298,2.541724,-1.4253,1.138661,-2.011659,1.721467,-3.3779,-1.991707,3.391467,2.47126,2.450686,-2.676084,-2.683446,1.751662,-1.712401,1
1.521608,-2.392538,-1.79373,-0.467607,-3.737394,-4.084315,0.838429,2.161472,-0.25589,-2.456203,1.41016,3.291665,-0.248204,2.740092,0.158562,5.463185,-3.073193,1
3.87375,-1.559828,2.902233,-3.903195,1.994641,-0.384367,1.439103,-0.985328,3.669932,-2.593302,-4.347046,0.269802,0.331653,-0.306085,3.10403,-3.714714,-1.39988,0
-0.767282,-0.464329,0.031187,0.747323,1.005145,-3.33635,0.344068,1.31342,4.282511,0.570938,-0.036455,-5.13962,-1.743626,1.563449,2.792717,-1.537437,-1.785708,0
1.321934,2.355638,-3.239706,1.83521,0.704488,-3.424139,1.33008,2.108278,2.350853,6.096546,-2.496543,-2.050458,-0.703343,1.842326,-0.789783,0.910504,1.423849,0
1.829038,2.207761,1.898518,-4.318094,-2.856403,-4.190476,0.523803,2.313516,-0.742738,0.55729,-2.357731,1.973928,-0.68197,-1.090616,4.184204,1.219275,-1.865051,0
2.60172,1.211214,1.397795,1.045084,-3.572108,-0.759783,-0.381137,-1.416955,1.262454,1.43398,0.457867,-4.255973,1.303749,-0.202111,2.883155,-0.788886,1.58179,1
6.914852,-0.21985,3.917996,4.266263,-4.493696,-3.822041,-0.251265,-0.160027,-1.568482,-0.012773,1.154986,-1.810326,3.925782,-0.471639,5.676866,-1.528183,1.522205,1
2.60077,-1.08623,3.356563,-3.829242,4.215613,0.624548,-2.651282,2.969112,-1.0195,3.141362,-2.911414,-2.674242,-1.296658,-0.564217,4.094658,1.186258,0.50669,0
-5.913979,-0.942644,-3.501832,-4.183434,-1.607463,1.212225,-2.08846,3.073691,1.590193,3.221232,3.405493,-1.190094,-3.228154,-0.146892,-3.779801,-1.085097,0.624116,1
0.670321,-1.175043,2.692539,-1.793566,0.628685,-3.854974,-1.207941,1.142276,1.037832,-2.377132,-3.266774,1.885007,0.295847,-1.814449,2.130918,-2.403687,-0.830067,0
1.738756,-3.144679,0.366294,-0.546126,-1.084048,-0.970533,2.493334,-1.818261,1.411894,1.83478,-1.330241,-1.604577,4.805668,-1.170638,-1.04976,0.612398,-1.406321,1
-1.055574,-0.403234,-1.307694,-1.667432,-0.371833,0.390756,0.947763,-2.075846,2.660173,0.836372,-0.460847,-2.165408,-0.22344,-0.778503,-0.623287,1.672,-0.251573,1
5.598631,-0.638685,2.38576,3.67501,1.694722,-1.867203,1.283386,1.646699,-1.51867,-1.166848,0.456313,0.601837,0.002873,-0.925579,2.616746,-1.644438,1.229642,1
3.200352,3.462255,1.451467,4.402447,1.266454,-1.178039,3.560755,4.186158,7.459046,-2.217769,3.458115,1.734335,2.216556,1.798869,0.769075,2.461375,0.017151,0
0.074645,1.190111,1.06046,-1.819958,0.945961,-3.912634,-5.015846,2.888825,-2.325026,3.45556,-5.357685,0.633327,-0.868488,-1.727614,-0.150722,-1.079255,4.915026,0
4.025838,1.99697,3.927791,2.654167,-4.053099,-4.028118,-0.820977,-1.183707,-0.414953,0.967493,-1.49836,-1.932981,0.412557,0.75408,1.382522,-0.952873,-2.707404,1
