@relation art-02-weka.filters.unsupervised.attribute.NumericToNominal-R19

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4}

@data
-2.402631,1.328489,-1.674391,-5.249595,-6.379285,4.558538,1.44233,-0.997188,-3.311256,-0.676624,1.058484,-1.528471,0.287131,0.216241,-2.725759,1.93646,-4.181555,-1.54025,0
3.080132,-1.119997,-4.858803,-1.377403,0.640588,-1.402671,-2.231278,7.01244,-3.681772,-2.037735,0.087414,7.067282,0.812318,-1.462231,2.02863,-1.011064,-3.683629,3.746318,0
0.827189,-1.668013,0.050054,0.548382,3.351716,-3.274588,-2.323957,-1.692344,-0.380469,2.903018,-4.434391,0.43367,-2.130718,0.593435,1.20587,-4.153502,-0.366526,-1.839654,3
-2.803774,0.082107,2.860854,0.464334,2.999124,-3.02291,3.175334,3.903814,3.156146,3.029991,-0.982907,-4.861775,-0.591121,-5.924069,-0.462692,-4.542284,-3.278294,-0.140102,4
1.844359,0.724909,-2.918812,1.343769,4.142384,-1.603159,3.518142,2.514014,-2.005687,0.217686,4.154075,-2.559817,-0.702024,-1.235172,0.695104,0.786809,-1.30277,1.033706,2
-1.881182,-3.157097,3.817203,-0.348477,2.152204,-2.921543,-1.295694,-0.823185,0.857889,4.734498,-4.811842,-2.306428,0.248319,1.298207,-2.469048,-1.294952,-4.138315,1.651081,4
-1.771454,-0.59932,1.653345,0.888063,-0.586878,1.826624,-1.317553,-3.114373,4.187492,-1.083548,-3.798666,0.908759,1.299142,0.172505,-2.900858,0.121029,-2.794337,-6.349288,3
-3.466728,-0.604085,-1.087242,-4.426923,0.218062,0.57358,-0.246055,3.168808,2.268992,-2.192793,1.959605,4.452432,-1.680346,1.025494,-1.51849,0.861922,-0.447398,-3.729355,3
-0.495218,-2.866944,8.104052,-1.117872,-0.011629,-1.725126,-1.577282,7.082336,2.966721,0.600989,6.072317,-3.297794,-3.164447,1.43984,-6.968673,-0.379243,-1.452489,-3.853153,1
1.157844,5.264299,3.867783,2.219542,-4.481137,1.656856,3.430062,-1.591903,-2.224212,-0.196485,1.891616,-0.926508,-1.142313,2.372472,1.690878,6.717233,-1.772878,-2.221052,0
-1.367654,2.963915,2.078313,-0.323373,6.255352,-3.216415,0.557303,-0.052078,1.891347,-0.187405,3.666626,-1.796741,-4.118808,-1.272771,-5.544358,-1.893705,2.452786,-0.327472,2
0.463396,-2.340095,3.328924,0.063239,-0.086416,-1.15699,0.91894,-0.631187,-0.234826,-1.721834,-1.330272,-3.037012,2.154725,-3.013177,0.31414,-0.879078,-2.037904,1.701623,1
1.819521,-1.196016,-4.003975,-1.122202,-1.086199,0.04096,1.724538,0.650174,-2.649315,4.244017,-0.65558,1.828844,2.540321,-3.580496,-3.178768,0.446694,0.56668,7.740324,2
-6.123564,-1.790862,5.102514,-0.307419,0.296698,0.754766,0.722478,0.483264,4.628769,1.918374,3.663805,-1.637926,-0.93556,0.45714,-6.36793,2.22896,0.135901,0.523761,1
-2.396119,-0.036935,-0.067622,-4.36128,-3.681938,-3.559796,-2.329376,-0.703466,-1.438476,1.288026,3.79056,1.931262,1.175012,5.295506,-4.465861,0.612409,-1.72525,-2.029702,0
-4.615572,3.834294,1.417464,-2.939928,-1.361505,4.075082,-0.79621,0.155798,4.696273,-1.672,5.739662,-0.860857,-1.872507,1.65729,-4.714562,-0.173623,-0.595148,-3.198372,3
-2.539987,3.205996,0.153233,-5.38187,-1.105937,-1.449974,0.928385,2.933859,-7.201314,1.186751,-0.516178,4.329266,-2.547332,-0.048097,-0.597265,0.092292,0.666569,2.231081,2
-2.717777,2.776699,-1.942134,-3.734755,-3.639388,-2.704361,-0.548133,0.017232,0.08967,2.37357,2.50193,-0.273844,-4.331341,1.907775,-0.852838,3.063099,-5.175441,-0.299519,0
-3.813076,-0.303703,-1.486186,-3.473665,-1.138236,2.08512,-0.762252,2.715408,1.662642,6.218226,0.398964,2.464028,0.454672,-1.909327,-3.021855,-1.402762,2.338018,4.868785,2
-2.141454,0.512508,-2.892938,-0.508008,1.234588,-0.326565,-1.303247,0.484475,0.420532,-0.634888,7.097434,3.065611,3.679074,2.43194,1.613844,0.712834,-2.293881,2.454226,3
0.601119,-0.828262,-5.398252,-1.343854,3.012148,-2.422224,-0.027311,-0.499626,-0.862771,-1.542988,1.637547,1.224579,-2.37108,2.195222,3.611736,1.558472,-0.729552,3.201697,3
0.060438,0.469586,-0.872151,-4.007006,-1.738396,2.339838,0.588244,1.492151,-0.756139,-3.8627,-1.540651,-4.22456,4.041643,-3.518717,-0.642501,-0.708437,-1.821371,1.801722,1
-3.971118,0.847967,1.499523,-2.019694,-1.355692,3.56048,-3.086064,-0.346814,0.382287,-0.876859,-2.012401,-3.162784,-3.463245,-1.090144,-0.683991,4.121364,-0.358094,-5.712966,3
0.815157,1.033452,2.457922,-2.989385,3.877961,-1.446786,0.028624,2.766063,4.459333,3.940859,-1.749597,-1.442899,5.647932,7.386814,1.47082,3.43247,3.780666,3.499622,0
-1.184014,1.085091,-5.058406,-1.830622,3.904848,-3.440775,0.231498,-1.793982,-0.352995,0.681029,-1.201974,3.59821,2.519464,-1.17741,1.80221,1.60875,0.396791,6.552165,1
-0.647697,1.587273,-2.278717,-1.413255,-2.448783,1.462376,1.707727,-2.834839,-4.349352,2.814661,-0.383876,2.090431,0.653122,0.816059,3.138928,3.119101,-0.512394,-4.948047,0
0.893332,-2.047987,-4.025369,-7.856777,-1.104559,6.487601,0.702865,1.629851,-1.529089,-4.404448,2.38117,1.698,-3.085544,-5.682847,-3.154038,-4.038261,-6.266577,-3.07924,0
-0.377209,2.431151,-0.381372,-0.867978,-3.378896,-1.671779,1.366983,-0.528878,3.0018,-0.224338,0.663273,-1.325953,4.002985,1.565559,-3.206032,5.341249,-2.04206,1.676992,1
-1.499371,0.546224,-3.451161,1.560917,-0.541671,-0.4251,4.444987,4.932679,-1.327893,-0.858181,1.398291,-1.029471,0.020887,-3.211476,1.591695,-3.579185,1.226885,-3.966202,4
1.599028,1.007772,3.0976,2.962309,4.446416,-0.348261,-4.491534,-6.148805,1.971582,-0.045816,-0.108022,1.089969,-0.603148,1.306444,1.582702,-1.342451,-2.328785,4.644704,3
-1.500045,-1.130855,4.138968,1.036863,-1.408656,0.794925,-1.599653,-6.558379,1.685073,-0.814828,-3.257343,2.478237,1.302923,2.40052,1.122461,2.357058,-5.49332,-1.574872,3
-2.554604,-1.853876,0.810709,-2.679289,-2.191522,-4.526554,2.676136,0.373284,6.516231,-2.553682,3.503121,-1.777555,-0.42325,-0.345543,-5.798708,1.683173,0.451106,-0.159835,1
-2.634305,-0.136603,1.362409,-1.837696,2.712208,1.576146,3.648039,-2.858657,1.089154,2.157082,-0.076458,-0.615509,1.197844,-1.065307,-3.084496,-1.82743,-1.421543,1.070946,4
2.61717,0.707,-0.825909,-0.409074,3.693098,0.34116,3.865701,2.911999,5.554725,3.656399,-1.540247,-2.30454,1.0807,-2.153778,2.232092,3.313407,1.598119,1.998622,4
-3.425407,-1.408104,1.761771,-0.789026,-5.347776,1.581955,1.18574,0.966756,0.856055,0.592941,-1.955836,-3.453212,2.340439,0.150495,3.550606,-1.825049,-2.002997,0.61904,4
-3.183192,1.815129,2.530332,1.75259,-0.456754,-1.549461,1.947189,4.575765,-0.495738,2.560654,-1.341543,-2.799571,1.542584,-6.800911,-1.74695,-6.838314,-1.779004,-1.60868,4
0.277523,0.113709,1.019119,0.184794,-1.579117,3.331167,3.142314,-1.416854,2.228838,0.342526,-4.338303,-0.740711,3.769628,-1.305162,-0.949964,-1.138689,2.216039,-0.269661,4
2.059393,-0.731269,-0.67311,-2.959953,2.553809,1.892566,-0.741982,0.820346,0.741596,2.622071,0.337936,1.071788,2.349221,0.695354,3.82842,-0.179623,3.168628,2.843511,2
-0.8634,-2.081108,-1.255697,0.885887,3.584046,-0.192491,-0.354519,-2.628348,0.736501,-0.171633,3.59035,1.031993,-0.145769,2.953052,-0.669838,-3.691285,-2.077122,0.789234,3
-2.13028,-2.621224,4.344571,-2.137504,0.002157,0.000528,-2.361236,1.051409,2.949448,2.135038,1.3754,-7.325744,0.267346,-1.260192,2.585423,-1.712107,-4.722999,0.917939,4
4.275268,1.352845,1.19376,-1.239083,-5.806898,-3.555819,-0.832367,4.141925,-0.72008,-3.22782,-3.271409,-2.247106,5.884205,3.314638,-2.670714,3.307775,-5.977815,-1.861028,1
0.496814,4.13772,-5.768347,4.791454,5.963407,-6.13989,2.315662,-2.309195,0.785715,-3.27662,7.261891,-1.28108,-2.404412,2.064323,-5.032513,1.925495,0.63344,1.948893,2
-1.839975,-4.401852,-1.202269,0.222675,-5.441697,1.668225,5.643612,1.025794,-0.190762,-0.759645,-1.890417,-3.124044,5.978331,-3.518308,-0.116954,0.004772,0.05083,3.132456,1
2.019623,-2.520267,0.638287,5.720069,1.408772,-1.830569,-0.574244,4.939924,-0.337235,3.716686,-3.681022,0.624272,-2.70772,-0.750459,7.224568,2.064804,-0.578806,1.859162,4
0.486321,-0.396195,-4.249414,1.045214,2.896097,2.432657,2.103163,2.103107,-0.551994,4.398215,0.272345,0.914753,0.174532,-3.495982,1.57362,-2.743595,-1.502609,3.406963,2
0.862287,-5.647172,-2.790838,-1.516897,0.986595,5.222954,2.343239,-3.233671,2.299946,-2.106753,0.71901,1.33761,1.087423,2.55647,4.267158,0.781117,-5.459096,-2.135289,3
2.972313,-3.904312,-0.685348,1.745271,-4.275879,-5.665995,4.372974,1.392045,-2.146763,-0.467304,-2.680957,-1.255668,2.712196,0.458645,-1.563071,-5.803817,4.519465,-2.928296,1
-0.291412,1.922171,0.258063,-5.302266,1.742676,-1.658665,-1.308415,-0.403766,-2.647123,-2.970638,5.374958,2.147998,-3.781201,1.137728,-5.665653,-1.756566,-0.195805,-4.1666,0
-1.673672,-2.865114,2.733843,-0.524506,-1.658951,4.486809,-0.561129,-0.797781,-3.986079,-1.96987,0.223826,-0.997264,4.745052,-4.366794,0.598534,-3.648807,-2.276179,1.562055,4
0.515085,2.579429,-9.208317,1.246811,2.465835,-3.706899,1.543184,1.400984,0.093015,-0.414778,4.973798,-4.331787,-5.010573,0.250646,-7.214498,1.205548,-0.008577,2.520962,2
-1.555553,2.955108,-1.615368,1.088734,0.442263,0.866002,1.677697,1.318963,4.214232,-0.419837,0.9565,-1.021201,-2.02105,0.435687,-2.234375,-0.254238,-0.63175,0.560029,0
-4.645357,-1.963684,-0.744174,-2.415962,-1.422269,1.940237,4.092185,-4.611409,3.607106,-0.144038,-2.236285,-1.451133,4.530713,-5.664995,-0.49125,3.376536,-1.360484,4.92739,1
-0.075931,2.75705,-1.317986,-0.680388,-2.107939,2.0266,2.427014,0.819146,-1.150483,3.228994,-1.439033,1.160725,1.300506,1.175248,3.423332,3.076238,0.652752,-0.992685,0
5.500693,-0.637943,2.779416,-0.691885,2.160829,0.446283,-2.110024,5.118041,-0.009985,-3.886995,-1.7977,-1.315216,-1.83848,0.245324,3.030967,4.15169,-1.661904,1.620446,0
6.237631,3.801005,-4.864746,-1.779474,-0.630222,1.329732,-2.331901,1.146068,-0.613407,4.535966,0.391911,3.049504,-4.979951,0.790656,2.397469,4.536895,1.371579,1.145456,0
0.785206,2.452369,6.373357,-4.310608,-4.295086,2.446119,4.492618,1.719566,-5.760444,1.175795,-4.163773,5.87871,-3.780627,-1.050933,-0.573455,-0.329234,4.807766,-0.754534,2
-0.257288,1.644335,-4.235926,0.458883,-1.359375,-3.044994,2.010102,1.570446,-1.956968,2.134618,3.526194,-2.041564,-2.874704,-0.057111,-4.759471,3.143381,-0.448817,-0.976159,2
-1.963777,7.760837,2.997253,-3.911594,2.792178,1.543554,-2.781187,0.667548,4.313806,2.73104,3.639851,0.445088,-2.188908,-2.365944,-3.706617,6.713307,-0.08824,2.533972,1
-3.310391,6.730793,-3.403495,-0.747791,4.51071,-0.736121,4.042925,4.085333,-1.237637,-3.666539,2.141125,-1.37563,-4.422586,0.478557,-1.580762,-1.439461,0.898047,-0.64554,2
-3.672546,4.701312,3.334534,3.558436,-1.182008,-0.922546,6.417544,5.556595,6.152298,5.19594,3.052839,1.103295,-5.461533,-5.110164,5.907924,3.013702,0.932047,-1.840889,4
-1.165985,3.783209,-0.865228,-2.605708,-8.023427,0.305324,4.149331,8.860501,-7.231849,1.798459,-1.913792,0.674468,-3.159523,-1.975258,-0.173334,5.466007,0.7352,-2.157148,2
-0.778282,-0.834791,-1.60636,1.028733,-2.61992,-2.634859,0.921259,-1.41036,2.609281,-2.038665,-4.095446,3.025335,-0.427589,0.585075,1.673371,1.094028,-0.963966,-3.914806,3
-7.104708,-3.952022,-2.614647,-3.097459,-1.098854,-2.176274,-1.251863,-1.556534,3.537941,-1.817841,5.4306,-3.511232,3.968567,-5.813293,-3.563815,7.818274,-0.818064,4.069452,1
2.34364,2.448368,-2.689113,-1.069828,-3.079873,2.229659,-2.020179,2.078826,-3.907623,-3.455911,4.26436,5.826917,-1.600349,-0.854599,-4.148785,-3.897543,-3.019255,1.39994,0
-0.395006,3.031154,-3.570726,1.192269,-3.28749,6.569892,-2.70639,0.012176,4.149679,1.354871,-0.995688,-3.139452,-5.646984,0.489368,-0.825054,1.006535,1.538649,0.856459,0
-2.443545,-2.412794,-1.573562,-2.038829,-0.710776,0.83591,1.027602,1.239391,2.57264,-2.452011,1.955505,3.605319,-0.153119,0.288651,-0.043111,0.373812,0.92414,-2.928161,3
3.001989,-0.644347,-2.230388,0.690698,1.557226,2.978517,-5.276045,3.595928,-0.186183,-2.404803,-3.179994,-1.105895,-0.551329,0.486279,-0.635502,0.686865,2.716266,1.37768,0
2.488102,3.627405,-3.214625,2.753689,1.862829,0.718062,-2.144181,1.530192,0.335459,-0.447323,-0.520578,1.852776,-5.191022,0.799254,0.759626,2.406565,2.016079,-0.915473,0
-2.415782,-1.953983,2.741068,-0.543896,3.310968,0.077411,1.59374,0.545708,2.380507,2.700233,1.035371,-0.068659,0.908786,-1.748313,-0.862119,1.746245,-1.51445,4.090324,1
8.338157,-1.617594,-4.486103,4.206125,0.711306,1.096055,4.209821,1.829904,-2.202453,0.269328,1.747923,0.472487,1.743188,-1.509132,3.8346,-0.405063,3.55916,6.714946,2
-0.27972,-4.197626,2.141882,-0.482092,-3.148552,-3.8362,4.424767,1.479598,0.795532,-5.359595,2.111995,-4.189935,-1.708079,-0.514574,-1.508961,-3.561294,1.440665,-4.626247,1
-0.705548,0.00785,-0.373295,-2.413042,-2.77615,-1.41541,0.434511,1.799559,2.760516,0.390749,1.609218,-1.164247,-3.182145,0.974621,-3.190817,1.016275,-0.858725,-2.945603,0
-1.779689,2.959911,1.427117,-3.35698,0.445151,1.256089,3.111402,4.689943,-1.562744,2.096441,-0.180675,-0.196628,-2.033812,-0.675851,-1.227014,-1.174821,4.477563,0.982289,2
3.123828,1.830992,-1.605744,4.135055,-0.264556,-3.393032,-2.439465,-0.208621,-2.215299,-0.892359,-1.00313,0.123166,-3.675322,0.214438,1.345418,5.362426,-1.566609,-1.995976,0
0.210183,-3.119227,-1.232902,2.958663,-0.05164,1.174201,-3.579145,-1.342596,-4.537854,-5.969803,3.630725,2.709673,1.90659,0.917035,-4.742089,-2.625798,0.41245,-4.347767,0
-0.390603,-5.851289,-2.593117,1.034923,-5.778421,-9.318059,2.045409,1.200308,-1.434098,-6.115488,3.256657,-4.448914,1.846589,-2.764614,-0.487767,-0.0594,2.436253,-4.40113,1
1.951908,-4.977081,-2.259888,-0.958667,4.347173,2.48767,-2.338856,-3.751075,0.821527,-3.346608,1.374301,1.274475,-1.628144,1.306664,-1.31022,-0.132621,-2.931094,1.491943,4
-1.898204,2.853817,-2.231076,-0.911934,-2.185042,-0.662959,-0.465628,0.799081,-2.179746,0.243991,0.535458,0.64015,-1.548433,1.514456,-1.940631,1.727366,-0.54814,-1.580336,0
5.305573,-0.649479,2.967577,0.675473,2.025853,-3.303175,-3.520541,3.059731,-4.769215,-6.519693,3.085,3.160376,-3.137102,-1.109551,0.209485,0.652075,-2.626499,-2.164527,0
1.91864,-2.119718,-3.65644,1.407947,4.410801,1.29288,-1.244064,0.815998,-2.442425,3.479939,-3.975093,1.668198,5.125231,-1.235837,-2.75461,-0.953166,-3.413206,3.159496,4
1.384346,-0.619489,-0.329424,0.494161,1.934867,-0.043548,2.162308,-2.388556,0.200371,-0.893956,-2.163581,1.228187,2.837131,1.985665,0.284901,-2.09323,-1.532306,1.411771,3
-4.848699,-1.699769,3.095642,-1.814056,-0.585921,3.475506,0.187187,-3.938959,-0.02126,0.799952,-0.132475,0.081162,4.298177,0.552034,-3.880932,0.652547,-5.634752,0.400656,4
-1.256269,3.437634,-4.492626,3.689437,0.585206,-3.369586,-4.565223,-0.573601,-2.262879,-2.587835,0.743193,0.313786,-6.910827,0.691509,-3.657025,1.484832,-1.246404,-2.677542,0
-1.020548,2.519224,-0.591126,0.010439,-1.30945,0.432226,2.460528,5.553676,-3.58709,1.886998,0.121703,0.573636,0.994481,-0.208853,2.696848,1.227929,3.159087,2.119328,2
1.164021,-0.453475,-0.128746,-1.89299,-1.425265,-3.686486,-1.937995,-0.50128,0.07458,-5.205208,0.617007,-1.013549,0.776186,-3.496742,0.566948,0.149222,-5.274676,-0.964488,1
0.066285,2.623023,0.373722,-2.84205,-4.314106,2.778039,-0.417089,-1.791128,-1.227033,-0.126817,2.787235,-1.015914,-2.85722,-1.111522,-0.737146,0.327226,-4.813333,-0.827222,0
-0.311392,2.360138,-1.750375,-4.363697,-1.465965,1.514375,4.556963,-0.367657,-2.409247,3.568836,-2.223512,3.602412,3.378318,1.764246,4.011152,4.479662,-4.15303,-3.080969,0
-3.214556,-1.267532,1.409111,-1.19782,4.211976,1.703553,-2.547109,-0.649933,0.787451,-1.217987,-0.939402,-1.84226,-0.47896,-1.536983,0.436513,1.597901,2.990147,1.941824,3
-2.065917,-3.973807,1.588719,-0.375307,0.538839,-1.345742,0.285848,4.572076,0.065005,2.582228,2.101151,0.33724,1.338151,-0.818863,-1.881589,1.635062,-1.090655,1.882227,1
0.76185,-1.149955,3.174097,0.958808,-2.543893,-5.702596,-4.653739,0.56516,-0.735081,1.375963,-0.006853,8.183454,-5.351295,-5.306709,-3.329783,1.217044,-1.869398,-1.767763,2
-3.603916,-0.171444,-1.792092,-0.257485,-2.458616,-1.49852,1.013365,-2.557976,2.101567,-1.243167,4.362901,-0.678929,1.269414,-1.015472,0.373119,3.117622,-0.826568,2.986509,1
0.141596,1.840939,-0.86873,-1.066732,3.22241,-4.288579,-0.839639,-3.332723,-2.122269,0.879916,2.333386,1.504527,-2.012819,1.056933,-3.788224,0.543661,1.133593,1.034023,2
-0.328262,-1.436305,-0.739837,-2.169925,-1.650569,1.14917,-1.611745,3.28915,0.988905,-1.552058,2.547068,0.87757,1.256048,0.721838,-3.111577,-2.801104,-0.138139,1.909124,0
-4.503801,1.192835,3.350503,-1.98139,3.227442,-1.773031,-2.183921,2.132664,3.176443,-3.24742,1.724901,3.040563,0.892541,-1.616924,-0.619371,-0.10241,0.566064,4.089081,3
2.843623,0.703209,1.20106,-1.958376,0.150939,1.688447,1.948196,2.05367,-1.101311,-1.215991,-0.369464,1.451429,1.788864,-0.758653,2.883298,1.55159,-4.524686,-0.157138,0
1.891047,2.324696,-1.236663,0.864762,-3.881788,-3.441561,1.840716,0.374413,-3.782904,-4.031204,2.074756,-1.563745,0.945831,2.007595,2.958861,0.447815,-0.323982,0.070405,1
0.32448,1.353595,-1.289977,2.475913,-0.795452,4.696907,-2.885365,-1.212529,-0.840531,-4.185911,-0.186496,-0.377195,-3.689657,0.9028,-0.973661,1.581849,-1.968799,-2.535682,0
-5.506097,-3.573058,0.606462,-0.798825,-0.035431,4.41895,3.78971,-4.175082,1.271209,0.526238,-5.160648,-2.127723,4.681967,-7.099661,0.516967,1.152219,0.994631,4.652327,1
-3.34872,2.197056,-0.806709,-0.322808,-3.818249,4.467908,4.992855,-0.057055,4.976878,-1.913759,3.797173,-1.621825,0.59063,-3.266313,4.112169,-2.784969,3.251401,-3.842312,4
-5.331243,1.690898,-1.298129,-5.753352,5.662271,-2.985861,-0.466865,-3.496544,1.321345,-3.368097,2.706435,-4.773455,1.381201,-1.486063,-0.684629,4.810279,-1.570198,2.127437,4
0.205579,-0.723155,-3.461786,-0.189977,5.384077,-4.05569,-4.389445,-4.65026,5.045562,2.892508,6.261583,-5.040729,1.467167,3.190354,-4.221257,1.492117,1.182571,-0.720961,2
2.38074,-2.121863,1.868165,0.886911,-3.358147,0.239164,0.6039,-1.971217,-0.492888,1.761514,-2.026915,3.503439,1.444526,1.084399,-0.690787,-4.235304,-5.322754,-4.76855,3
-2.170365,-2.772387,-0.468081,-1.143115,1.473705,0.512888,-1.19468,-1.390207,1.234903,-2.400849,-1.531916,0.312672,-0.917467,-1.341767,-0.323427,4.312935,1.163119,-2.944636,3
-0.191382,-1.665159,0.701473,1.286171,-0.530243,-0.502573,2.426774,2.698971,-1.06824,-1.260157,-5.315314,0.243237,-1.013874,-2.799594,1.591334,0.105223,2.189675,-2.368824,4
-0.690305,2.45975,-3.27124,-1.689975,-1.570361,-1.757679,-0.119725,2.722051,0.379805,0.849774,2.77693,-1.013564,-0.547061,0.240533,-0.913781,1.465902,1.942169,-0.22455,2
-2.028719,0.968835,-1.876424,-0.362083,0.739551,-0.401842,1.056629,3.443645,2.314897,-1.025396,1.323411,0.937198,0.529295,1.507465,-3.704054,-2.159785,1.131217,0.213993,0
-2.400898,-2.137747,0.087611,-2.954128,0.322002,-4.891923,0.905616,1.523618,-0.984148,-3.497586,0.056899,-2.167517,-0.036662,-1.424609,-1.701009,2.636329,0.5038,-4.899336,1
1.035575,4.696083,-0.838654,2.593349,-3.802075,-0.795342,-0.346447,-1.373485,3.02945,1.625374,0.344722,-2.707029,-6.383224,3.650928,-0.653706,6.634745,-3.332558,-1.034946,0
0.198943,4.209412,-1.448759,3.289024,-0.630096,-2.848369,-2.862398,-1.36213,0.39791,1.429517,3.063363,2.282796,3.161404,2.335494,3.032213,-0.859808,-0.251133,2.927305,3
2.164927,0.848629,-0.424299,-0.683554,1.035409,-0.559614,-0.827198,1.531727,0.864787,-1.546915,-0.698255,2.489424,-0.718106,-0.802606,0.785879,0.077899,0.291958,-1.001736,3
-0.914411,1.953461,-1.181338,1.159448,3.380914,-3.023226,-0.508038,2.692597,0.858485,1.005332,3.2877,1.238698,-2.286427,-1.073109,1.26941,-0.981825,1.717922,0.902518,2
-0.6515,-1.865426,-2.397885,-0.892513,-0.765838,0.23437,-0.672179,-0.328054,0.862512,-0.108544,3.917544,3.040977,-3.448281,2.069257,-2.622413,-2.123691,-2.86237,-5.850781,3
-2.538907,3.396407,-1.708294,2.353624,-5.251563,2.221866,-1.63627,0.679211,-2.146757,-2.56608,0.43753,-0.11333,-1.569282,2.440359,-2.82271,1.83198,-2.114714,1.367734,0
-1.978216,3.015231,-2.598129,-3.091348,0.486763,-1.401924,-1.176054,2.952728,6.517833,-4.518986,6.053719,2.960918,0.065891,-0.226353,2.242874,2.479276,-5.243639,-2.874685,3
3.442836,0.162617,3.306397,-5.377292,2.459528,0.846375,-3.306658,-0.58288,0.484674,0.10914,4.012921,0.374194,-2.192256,2.635422,1.055902,1.767885,0.395858,-0.639829,0
2.637129,-1.282958,-0.682763,-6.026364,1.404598,0.842563,-2.499309,3.049925,5.067911,-0.825431,1.163377,-0.100693,-1.92252,-0.053925,-1.553897,-0.119501,-6.133221,2.907196,0
6.532543,-2.069953,1.252526,-0.4669,5.091103,2.999835,0.902371,-7.018344,2.572079,1.166961,-0.09573,-0.02042,0.154524,1.501639,1.621044,0.778099,-0.095376,-4.473031,2
-0.636731,0.663468,5.723596,1.418946,-1.028925,0.970829,-1.177742,0.63362,3.272961,1.239031,-0.641505,0.377824,0.751111,-0.9709,-1.569448,3.33588,-5.064875,0.867205,1
-1.39214,1.083518,4.373416,2.128838,-2.932961,-3.159589,-1.144683,3.299756,3.833151,1.812363,3.701409,-1.453501,0.567297,1.861421,-4.367234,6.683597,-0.571092,-0.879394,1
-0.057507,0.407535,5.603082,-4.448291,-0.001349,0.3741,1.630481,-0.724974,-2.398088,0.492378,-2.503619,1.424843,-3.772034,-2.53041,-3.961331,0.976575,-1.927037,-5.847785,2
1.700666,-0.227655,-2.869498,0.815518,0.111551,-0.296467,2.609772,3.641602,1.327814,-0.314477,1.298691,2.291733,-3.909663,0.393006,2.107552,4.054436,-1.290954,0.54337,4
-3.506561,1.241679,0.200558,-2.106359,-3.152291,5.402826,4.91263,-1.15066,-5.265923,3.434985,-0.925217,0.447577,8.825947,-1.788786,-0.09347,-2.667643,1.365924,2.158927,4
-0.737747,-0.268831,0.28622,-2.218265,1.740469,-0.356365,-0.416509,2.323071,2.859462,3.492101,3.630015,-0.001811,1.664935,0.020281,-3.910841,0.896966,-0.587601,3.26717,1
-5.027031,3.817835,-3.808685,-1.916899,0.894825,-0.088086,1.655227,3.450736,3.225165,1.806085,1.401885,-2.85734,2.404554,2.018277,-3.104923,0.534802,5.134711,1.006391,2
4.547482,-3.752696,1.58529,-1.2505,0.797296,-2.713231,-6.364111,-1.785708,2.650803,1.801167,2.110632,0.785945,-1.789597,-2.880886,0.227592,1.09349,-1.030187,-1.281017,2
2.13854,0.718702,-0.52259,5.755101,-0.474182,0.320994,-2.480502,-0.105591,-2.064362,-5.79668,2.950696,-0.369672,-1.790118,0.681897,-5.238738,-0.276889,0.702664,-1.83639,0
-2.85577,-0.178717,-2.019037,1.390811,-1.304004,1.345794,-0.013346,-0.058646,1.627629,-1.331669,0.970316,1.662673,1.350559,2.506147,-0.076318,2.109519,2.802773,-3.196031,3
0.401604,2.02807,-3.400095,1.496132,1.994245,-2.173607,0.623703,3.150602,0.597065,1.748716,3.060811,1.701034,-1.676156,-3.192809,0.148657,-0.30902,1.869705,4.926152,2
1.936066,1.293517,2.115407,-3.802627,2.18994,-2.962781,0.755127,-1.783256,-1.112269,-0.839894,0.447297,3.051115,-4.859754,-0.416758,-3.558934,-1.993216,4.390759,1.120831,2
1.967419,0.57879,-2.642954,-1.354972,0.283272,2.300705,2.26578,1.286044,3.320243,0.368504,-0.252327,-2.839871,2.355313,-1.452561,-0.460443,-1.001673,1.227094,-0.053258,4
3.685288,0.995616,-3.36952,0.725595,-0.698212,5.557111,-3.440259,2.968067,1.599142,-3.111426,-3.112673,-1.3285,-4.714013,0.266895,0.030496,3.167148,-2.604836,1.425133,0
2.972238,-0.770209,-2.538161,-0.832542,-3.051398,-1.158707,0.362279,-2.572698,0.303296,-0.203911,-4.261786,2.146383,-1.364647,0.47793,2.739021,1.753359,-3.844437,-2.78551,3
7.774741,-5.175863,-0.799452,-0.555151,-0.508128,1.404291,-1.658057,-2.145021,2.241401,2.415918,-1.508172,5.697977,1.96596,-4.158923,2.6291,2.56213,-1.498559,2.158081,2
-4.240688,0.365222,-5.325696,0.190447,-4.078706,4.793524,-2.073019,-4.026769,-3.783854,-4.01612,1.847177,0.329003,-1.532899,-0.219822,-6.651546,-3.585159,-4.046665,-4.761288,0
-0.473289,-0.651355,1.842742,2.205215,-1.122137,2.30552,1.065283,2.995539,-2.356051,-0.389518,-3.473299,-2.056546,6.26402,-4.427633,-2.211902,-2.911999,-2.831986,-3.270828,4
