@relation art-01-weka.filters.unsupervised.attribute.NumericToNominal-R23

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2}

@data
6.6473,3.104889,4.049453,-1.866879,-1.127299,-2.094875,2.059812,-0.412108,-0.319441,0.187719,-3.551697,-0.424184,-1.923833,4.504355,-1.056962,4.561156,-4.03702,-1.185573,0.000275,-0.217559,1.891744,5.682144,0
0.975043,1.103859,4.434506,-3.395357,0.110698,2.970778,-3.430092,-1.566297,0.250015,-1.01006,-1.47093,1.850594,-6.219699,-2.097103,-0.968021,4.732535,3.231219,0.351179,1.091845,-1.117835,4.97664,1.983866,2
3.351291,0.06865,0.672691,-0.63138,4.004862,1.877544,1.108255,-2.749574,4.26981,-1.130053,-0.869369,-2.361671,2.132396,-0.408155,-2.97125,0.674106,-0.192947,-2.302446,1.583762,-4.221636,1.92873,3.557819,0
-0.075148,-0.960831,1.45698,3.837057,-3.725909,-4.135221,1.378122,0.069134,6.586181,3.718612,1.129014,5.958443,-0.774892,-2.339347,-0.860961,0.132392,-1.191505,-3.44813,2.827369,-4.121857,2.201622,4.567212,0
-4.865615,0.438403,-1.571494,-0.28715,-4.387656,2.667169,-5.511884,4.469672,1.948576,-1.801362,0.745711,0.037745,1.105976,-2.387604,3.809411,-1.943454,4.279251,-1.505759,0.727938,-3.791407,4.083661,1.704752,2
-2.040579,-2.051691,3.355541,-1.604526,-1.575457,4.733606,-0.60953,0.427746,1.383409,0.41458,0.994365,1.548104,-0.009861,0.993383,0.575179,-2.800748,-0.119011,-2.944793,-4.125437,-1.294267,4.510408,3.268485,2
-0.202059,-3.566709,1.046016,-2.16897,-3.308995,-2.595771,4.594996,-1.032375,1.216202,2.213815,1.391746,1.435345,-2.687718,3.056027,-2.425544,3.871656,-1.603338,-1.112881,0.69503,-0.039422,0.974822,0.560973,1
-0.734228,5.272717,-0.171399,1.378876,-1.051059,1.11463,0.036996,-2.204437,1.096396,-0.52863,3.625382,-2.871226,0.261345,-1.010856,1.481281,-3.526273,2.223963,-2.076724,-3.448397,2.225867,1.19549,3.488555,2
-0.004751,0.267826,5.259558,1.924289,3.171932,-0.934495,1.81541,-3.846419,4.821651,-0.141552,0.152348,-2.142701,-6.712785,-2.842142,0.421337,4.578185,-3.46581,-4.195862,-0.358511,1.026965,-0.087807,-1.326956,2
2.424133,-1.420202,-0.159137,1.511164,-2.547558,4.101766,2.520214,1.317905,-1.413852,0.663988,0.865555,-0.247147,-2.890585,-0.472304,-0.91584,-1.39358,-2.167038,1.809937,2.289743,-3.250523,-3.329833,-0.496505,0
1.753383,1.375544,3.247121,2.132976,1.33787,-0.242177,3.216707,-4.288921,-1.845898,3.737862,-3.018461,-1.525758,-1.457359,1.11215,-2.350294,2.839848,-2.615362,0.69632,-2.425418,2.266996,-0.47087,0.946917,2
2.787123,-1.678476,-2.713028,1.68911,0.709646,1.461934,-0.215197,-0.983608,1.145517,-1.163491,-1.985379,4.887594,-0.989823,-2.443661,-4.555743,2.217943,-0.276804,-3.22493,0.424413,-1.932712,-0.634025,1.180071,0
3.809939,-0.314223,-0.087256,2.421545,-4.232735,1.683455,-0.400974,-0.891252,-0.987831,-3.446089,-0.598605,-2.623954,-0.838035,2.980084,0.111499,1.638261,-0.095912,-0.316602,-0.447973,0.482999,-2.65981,1.380486,0
-0.457093,3.256787,2.256111,-3.536061,-5.560258,-3.498939,-1.932218,-0.727756,2.433442,-0.12808,-0.821564,0.706389,1.386154,-5.084273,2.322337,-2.269204,-0.497238,-0.014138,-0.875712,0.825195,-3.697037,-0.774908,1
-1.942167,2.914184,0.80853,0.492854,-1.449897,2.903505,-0.507306,2.414492,0.636554,-3.689145,2.891171,-0.104782,1.071846,2.997286,1.821326,0.949826,0.945495,1.16647,-3.234596,-2.427502,0.996044,-0.602233,2
2.219329,10.131769,-2.398842,-1.760561,-2.7563,-0.347068,-3.175818,-2.21551,0.432404,-7.552839,4.187595,1.026451,2.249443,-2.374999,0.267699,-1.161351,7.22546,2.521017,-4.230397,1.104646,0.568395,4.745271,2
-8.442389,2.924496,8.530876,2.233689,-4.140905,1.245839,-3.899455,2.843164,-0.024805,-0.443348,3.57953,0.528384,3.953158,1.951726,1.69203,-2.113753,2.121994,5.251492,0.116528,-2.855606,1.06734,-0.596643,1
-7.240727,-4.96338,2.610338,2.501861,-2.131186,4.743267,-1.933716,5.718474,4.419705,1.546596,0.945576,-0.164251,-1.106451,-2.903325,0.931761,-3.064359,-0.669603,-2.467881,2.19003,-0.735538,4.605233,0.986657,2
-1.538301,3.629958,3.71757,3.383368,-2.161959,-4.872175,-3.488127,-0.667809,-0.353249,0.761749,-1.635654,9.408236,-2.866059,-2.691586,-2.697393,-2.256308,3.442852,-4.052411,-4.06518,2.927048,-2.141464,0.323114,0
0.251461,-0.617831,-1.172925,2.745673,-1.683653,0.109798,0.877852,3.296631,-3.097288,1.433472,1.422231,-0.749243,-1.276366,-6.477781,0.85714,0.106873,-2.582749,-1.392205,0.676663,0.388885,0.607369,4.694457,0
-2.051542,-2.839149,1.365376,1.106319,-1.31876,-0.561284,-0.116424,-4.03035,5.145008,-3.121519,2.308487,-0.723227,-0.863316,-1.476019,1.057235,1.164338,-0.025308,-1.856069,-3.748404,2.734681,2.061317,2.398757,2
-2.687309,-1.911605,1.200366,4.390378,-1.406029,3.538606,-2.080851,0.791196,0.359705,-2.342178,-0.06552,-6.20247,-0.738444,0.45792,3.380972,2.323443,1.549014,1.804895,1.080556,2.315532,3.046842,4.753732,2
3.35378,-0.67066,2.856824,-1.317905,-3.914892,0.860919,2.025204,1.825452,1.639524,4.489594,-0.0157,2.143822,-2.848813,0.605363,1.080752,1.800647,-3.833523,3.911335,5.131359,-4.747125,-2.820347,-0.03212,0
-4.911522,-0.480215,3.546286,-3.970352,-2.491187,-7.198459,-1.737779,-1.471423,4.532029,0.306293,0.252298,-2.630434,1.532731,-0.404181,-0.512318,-1.846866,2.699689,3.495053,-1.553069,-2.638171,-5.562985,-0.814768,1
1.101649,6.474875,0.083471,-1.512041,1.081045,-0.503888,-2.385871,-3.615661,3.089408,-1.560852,-0.649722,0.320457,-1.77417,-2.075201,-0.031,-3.735307,2.802662,-2.2186,-4.408198,2.047475,2.643518,3.386346,2
0.146957,-3.141522,3.243672,-1.318115,-7.493597,0.335637,-0.363087,6.820679,0.918218,3.964235,1.707444,2.371747,-6.721749,0.898467,1.444072,2.299997,-3.888394,4.191963,6.545401,-5.443843,-10.305308,0.001035,0
-3.309245,2.364732,2.179597,0.269465,1.097188,-3.967928,0.376634,-2.102626,2.667219,-3.726264,0.972872,0.386641,2.855657,-1.482222,-4.394809,-1.579988,1.021409,-2.069159,-5.463658,1.005535,-4.056034,-3.396225,1
-1.549271,-1.044683,3.450777,3.119802,-0.267491,-0.223101,2.968198,-1.975447,7.139991,1.039328,1.789285,1.251903,-3.595894,-2.713053,-2.104658,-0.414288,-2.241156,1.183123,-0.303072,-0.568344,0.910322,3.446491,2
2.718886,3.177028,-2.354881,1.445152,-1.92088,2.417003,-2.996831,2.04069,0.12875,1.397971,-2.395707,-4.001652,-4.04585,-1.249699,2.313479,0.029409,0.962586,-2.28409,-1.193366,-1.501307,-0.218385,2.902392,0
0.335602,2.133519,2.032721,0.343037,-0.346703,1.654648,-1.683921,5.948758,-1.590333,3.545041,0.546895,-5.280154,-0.783843,1.410045,0.845267,0.882777,-5.390115,1.469806,3.213689,-3.530284,-2.907573,0.87921,0
-0.760544,-0.751638,4.866352,-0.794783,3.404588,4.231899,-1.850137,-0.51171,-1.874773,-4.729747,-3.465626,-2.85532,-0.389059,-3.317032,-3.028799,2.537195,4.232091,2.775447,-2.82295,-5.112669,5.875123,-0.355574,2
0.846068,-0.544343,2.63356,5.367845,3.352322,-1.672221,1.955762,-7.424322,4.08099,-6.570508,-1.679654,-2.092943,0.346157,-1.222516,-0.673691,2.292527,-1.117103,3.506929,-4.386967,1.129725,-2.529159,-0.268109,2
-3.265287,1.466965,5.32277,-1.80558,-1.437702,4.479916,-0.601276,-2.368103,-4.440334,-0.144216,-2.259908,-3.138916,0.132966,-2.643182,2.581282,-1.371855,0.00366,1.603908,2.176111,-1.530997,2.505433,1.780276,1
1.581264,-0.259868,0.594084,0.276723,0.285535,2.460445,1.075216,3.045846,0.076988,6.668591,-1.57085,5.899476,-4.358746,-3.406742,3.363208,-5.686203,-3.153008,5.723679,4.767969,-5.430125,-4.668545,2.897535,0
1.917179,1.731623,2.979459,-0.626751,0.225012,-1.214553,3.143058,0.585417,3.669993,2.038146,-1.628255,2.936609,0.358359,-0.311017,-0.314396,-0.840555,-0.549173,2.882161,3.613039,-2.697699,2.926664,2.016762,0
3.026329,3.595183,6.538081,-3.495293,-0.206032,-2.008661,2.101149,4.103292,0.021751,1.275397,-1.508151,1.587449,0.087846,4.096008,-3.517509,-0.446668,-4.781639,-1.167446,2.043231,-3.027539,-1.545302,4.887586,0
-1.634564,0.037899,0.691152,-1.3203,0.77347,0.685373,-0.961554,-2.860356,4.918983,-1.442599,1.224518,1.720576,0.536568,-1.269948,2.579357,0.23778,-0.271418,-2.113117,-4.059335,-2.393091,1.006714,-0.40658,2
1.437083,-0.858086,6.42572,-1.669802,-2.628298,2.346565,-0.050314,-1.980445,2.771919,2.845945,1.135528,3.388282,-10.018172,-1.214176,-2.070243,4.680939,-1.577521,-5.272796,3.800855,4.587805,0.808142,-3.408943,2
-0.288084,4.149665,5.22115,-1.090121,3.424441,0.898974,-3.143343,2.920907,-1.384228,3.182985,-2.663548,5.116748,-3.894222,-2.939169,-2.56876,-2.042059,-1.608339,1.273883,-3.184018,-0.642129,-3.954397,-2.457526,0
-6.587521,-0.3298,1.751274,-3.354087,-2.633157,2.84153,-1.018809,-2.736657,-2.195792,-1.691511,-0.468568,-4.3424,0.066144,0.090263,-0.900922,-1.146805,0.341836,2.268201,-0.213513,-5.978844,2.108398,-0.036956,1
-1.461809,-1.498714,-5.328011,-0.495172,0.332022,-0.222485,-0.556185,-0.07137,0.901367,2.329777,0.128633,1.977178,4.672962,-4.41193,-2.239166,-0.4371,0.0651,-0.862444,5.538175,-3.11492,-0.274978,2.986065,0
-3.449698,-0.945023,2.033765,2.891906,0.120494,-3.891105,-6.215617,2.219086,1.212948,0.002404,1.654661,-4.115268,0.694541,-2.980509,-0.266864,4.09254,-0.113237,-3.009291,-2.206272,-0.343689,-1.440672,-2.26164,0
-1.503481,0.94349,-3.448746,-0.041424,1.775092,-1.39299,-2.399968,-1.438794,2.233449,-0.667555,-3.443882,2.039076,1.879428,-2.780868,1.194273,-1.966842,-0.649978,-4.58959,-2.707972,-2.762064,-2.359918,3.860989,2
1.404956,-0.430847,1.755435,-0.285879,0.526516,-0.183266,0.498109,-4.944196,3.612382,-2.835358,2.395093,0.327943,0.907817,-2.48901,1.045215,-0.23144,-1.325829,-1.620821,-4.409751,1.008272,-2.621383,1.486815,2
0.279113,-1.468577,5.163293,0.682755,1.22009,2.838151,-2.129122,-1.662673,-0.278458,1.144945,-0.733249,1.229058,-5.370749,-4.054386,0.245272,5.326086,-0.118208,0.040964,5.773402,2.990258,1.265341,-8.008202,2
0.065452,-2.180904,2.233802,0.913558,-5.623124,-2.266361,-7.387032,0.450454,2.164813,1.100091,0.545876,-2.230402,-2.384937,2.650514,0.834935,5.092998,-4.36092,1.020453,2.562532,0.932722,-5.755784,-1.951624,0
-0.393927,-1.264002,-1.056617,-0.431233,-1.64642,0.640889,-2.126485,1.423051,0.387958,-1.303022,1.088642,1.805819,-0.880943,-6.253109,-2.977087,4.709186,1.689469,-3.309792,-0.120317,-0.781473,-2.262742,2.156572,0
0.815934,-3.551109,1.461884,0.128724,1.424679,1.850191,3.917829,-1.647114,-1.305776,0.760497,1.299042,-1.234382,-1.661099,-1.152564,2.016271,-0.517919,3.304657,0.808486,0.284405,-1.638159,-0.631134,0.969132,1
-3.579773,-7.606756,6.582885,6.853396,3.257681,4.084786,3.111682,0.916306,1.9432,2.178281,-5.49182,-5.936753,-0.974394,1.452751,-3.931061,0.862602,-5.467051,-1.242447,-0.328358,-1.617414,3.023699,-0.720249,2
-1.584655,1.237184,1.815667,-2.102312,-0.300587,-0.774435,0.207864,-0.855531,-0.801191,-0.993956,-0.985732,1.894418,1.469151,-1.614066,-0.268803,1.266758,0.132553,1.220394,-1.224103,1.442632,-1.43433,-1.323345,1
0.263824,-2.442975,7.312268,-0.888221,-0.907127,2.340574,-2.167757,-6.008054,3.10992,1.039076,-3.619888,0.065939,-2.828741,-0.590102,3.201963,3.738679,-0.528915,0.392307,-2.471539,-1.64925,2.985173,-0.724475,2
0.588452,-0.02123,1.830383,-1.95594,-2.526365,0.098199,0.871055,2.087913,-0.938795,-0.327921,2.502818,1.377667,0.12169,0.850902,2.655485,-0.246756,0.057541,1.472394,0.763307,-4.830116,0.853935,-0.614203,1
-2.407445,1.068106,2.825614,-0.604186,-6.539399,0.958284,4.753075,-0.022869,2.881429,-1.263401,-2.023451,0.189468,1.108208,5.160051,1.25269,1.728541,-0.025305,4.242525,-0.501965,-1.992823,-0.387686,-2.868903,1
-5.030129,-0.928328,-1.851898,6.920996,-3.472954,0.810645,2.142115,4.577707,-0.223488,3.92486,2.462997,-1.683654,-1.140736,-2.840257,-1.964802,-0.335011,-1.561247,-1.53047,5.904104,4.705926,-1.599558,-0.05935,2
2.078539,4.450392,3.224783,0.882036,-3.948859,-1.807551,-2.314222,-1.71264,-0.436681,-2.025245,2.364012,1.502073,-0.903356,2.173147,4.255271,2.422631,-1.126893,-1.399005,-2.436551,1.257613,-2.282982,2.284825,2
0.201208,-0.077633,2.876277,5.123115,-0.461529,-1.644715,-1.065079,-2.193443,-1.881012,0.7092,2.089,-1.053441,-1.35318,0.327352,-0.498015,-3.369592,-0.650564,-2.396075,-4.020391,-0.847452,-4.69709,1.588924,0
1.875102,-1.315261,5.09864,-0.396183,6.120108,4.19282,-1.769732,-2.849808,-5.852767,1.004032,-5.957245,-4.347845,3.037614,2.737776,-1.954379,2.538542,-0.832006,1.21829,-3.879867,-0.726097,6.912508,0.151711,2
-1.035521,-0.006525,0.649467,-0.446014,-0.242332,3.938351,0.624367,1.989186,-1.229171,-0.469984,2.331319,-1.563291,-3.337871,2.642475,1.557455,2.95334,0.960642,-2.725041,-0.370494,-0.059664,-1.113205,-5.616134,2
0.528838,0.339024,0.733791,-2.317251,-0.382852,2.525728,-2.122778,-1.396184,-2.060575,-3.287292,-5.822751,-1.460267,1.343578,-1.439331,-0.225604,2.941045,5.355144,4.927854,-4.27347,-3.760431,1.48165,0.601406,2
4.112419,-1.45249,1.072103,-2.247099,-2.282709,-3.045196,-0.743041,-0.569755,1.159747,-1.544553,4.795223,0.601954,1.357985,-4.493133,1.526218,-1.267956,2.860036,3.335086,-3.428601,-2.495822,-3.185289,-2.910331,1
-1.018398,1.354301,-2.555891,1.454489,0.593875,-1.609479,-1.349394,-1.180824,-0.796537,-0.700608,-0.586283,-0.464275,-0.945089,-6.139001,-3.456608,3.654111,1.427427,-7.012044,-1.032793,0.516845,0.351942,2.533938,0
-3.304476,-0.449296,2.761399,4.585799,-1.702612,-6.134544,3.926147,3.898631,-2.205338,-2.280715,0.075566,2.104745,3.043767,0.977046,-4.637288,3.832856,-3.228366,-0.522818,1.599887,-1.212909,3.407274,0.964193,0
-1.646364,2.613224,-1.242271,-4.177553,-4.744504,-0.638894,-6.556312,-0.636065,0.613733,1.183066,4.348604,3.792033,0.047453,-4.272132,6.707356,-2.654257,4.41158,-2.643881,-0.380659,1.032598,4.228992,1.554478,2
-6.761151,2.797166,5.259404,0.477683,-3.018133,3.714484,-0.57189,-1.426705,-3.156358,-0.120937,1.387832,-1.864377,1.254669,2.056592,-0.469774,-0.251101,-0.215661,2.220289,-1.083795,1.60282,4.237233,2.696322,1
-0.87878,-0.210971,-1.505474,2.02844,-1.829489,-3.397806,-0.224,-1.069136,-1.179721,-3.244107,1.257898,-2.235906,4.519155,-3.261168,3.157619,-2.812678,4.878474,4.965579,-0.615742,-3.856435,-3.465174,0.543709,1
1.265096,2.71311,-1.504678,-2.326246,-3.332854,1.458398,-0.78515,-1.591346,3.109786,-1.625823,4.676115,3.951018,0.392403,0.292977,1.795081,-0.248492,2.856713,3.599804,-1.507668,-2.491524,-2.49001,-0.685038,1
-1.695695,-1.794329,2.852745,-1.962735,-1.180233,2.029427,-1.551747,-1.749216,4.477948,-5.396236,2.786897,-2.305381,-3.810895,0.778902,2.337481,4.824661,1.563331,-3.206455,-4.312579,-0.586997,2.935863,1.444507,2
-0.533316,1.286685,-0.486067,-0.315221,0.211748,2.856943,-3.947551,2.34046,1.597771,-2.09471,3.418569,-3.052806,-0.143164,1.006311,2.731085,0.837259,-1.096667,-5.260261,0.402431,2.858641,0.115057,1.376003,2
-4.940437,-2.49781,2.66868,-0.47516,-2.328836,-5.459731,4.397644,-3.205558,1.194678,3.282068,0.12641,-9.661433,-0.176083,0.094538,-1.629943,-3.033887,1.818576,-0.147459,-2.075567,-1.262796,-1.748617,3.364085,1
2.004764,-2.158179,-3.475761,-1.847667,-4.335001,-3.115378,3.643912,-1.133616,-1.61431,-2.460197,-1.689939,-0.616749,1.241774,-5.428358,-1.805897,3.075734,-1.154411,-2.255828,1.598263,1.159133,-2.555612,0.373219,1
-4.084829,1.822581,-1.442914,7.352189,6.278127,0.371894,3.480908,0.834221,-0.234957,3.923558,-0.863408,-8.389532,-0.060938,-1.882424,-1.091759,-1.525522,-2.808621,-3.502735,1.551086,1.117945,1.392736,-4.786964,2
-2.530297,-1.711936,3.465039,2.173078,1.7077,4.83414,2.559971,1.207699,-0.247737,0.962163,0.517017,-2.543458,-2.178357,0.208571,-4.697613,2.0463,0.150798,-0.329246,0.073081,0.061329,3.278673,0.224542,2
-2.881579,1.684844,-0.459919,4.678921,-2.609799,2.295973,-1.562023,-0.06131,0.947953,-0.628004,1.638452,-4.531889,-0.385109,-0.643416,0.80591,0.433861,2.322254,-3.337005,2.008307,0.932192,1.581992,2.152227,2
4.248373,-0.995667,-3.594295,-2.479313,-1.887655,-6.614056,5.509186,0.505385,3.207598,-2.323972,3.626756,-0.932122,1.46279,-1.784725,3.319511,2.226917,2.646407,0.320653,-2.218037,0.308103,-5.476634,-1.776825,1
-2.619976,-0.320308,0.694811,2.987127,-3.432804,0.723681,-1.387039,-1.317022,2.614525,0.124435,2.079983,-7.214595,-2.916638,-2.961769,4.907807,-0.768826,1.965124,-2.792572,-0.464149,4.499091,3.730898,5.608157,2
7.892235,-0.031119,-2.170995,4.686899,2.044803,3.076538,0.052126,-3.820296,1.035962,-0.038972,-3.570053,-2.706038,4.49104,-1.029678,2.913193,-1.75759,-2.321929,-1.361525,-3.1027,-0.539724,4.012314,7.199016,0
0.959438,-0.262586,4.602523,-4.014727,-1.751619,-3.002787,2.005257,2.855604,3.984034,3.901861,-2.245638,4.2261,0.113366,0.64389,-0.924708,7.912143,-1.850993,2.098654,3.989339,-7.31782,2.298169,-1.841417,0
-1.796496,1.015472,1.499672,-1.330158,3.268048,1.822506,2.79179,-1.381138,-0.569221,-0.105402,0.842844,0.953315,-1.622163,4.394953,0.637184,-2.077321,-0.007894,1.902179,-0.471452,-3.662273,0.049995,0.924402,1
-0.668983,-2.862635,-1.357786,3.887884,-1.238057,-1.501368,-1.019837,1.109723,-1.729268,-3.652023,1.338869,-1.611746,5.13315,-2.676272,-4.70859,5.980464,-2.279746,-4.586869,0.64354,-0.64708,0.062362,0.431468,0
1.073686,0.773441,-1.004261,1.964752,3.209949,-0.693537,0.496847,-0.667628,1.819286,2.378783,-2.774791,3.477392,3.773823,-2.291856,-2.210976,-4.178065,-1.877445,-0.935541,-2.947623,-0.09781,0.727676,1.697099,0
-1.437729,1.138982,2.289293,1.179459,-0.146604,0.626484,-5.101573,0.481807,-1.357661,-5.732822,2.267444,2.115282,1.405273,-3.200444,-4.955836,3.445595,2.013592,-1.436383,1.908396,1.042658,1.172221,-0.490251,2
3.072351,3.388392,-2.354343,-2.385477,0.50832,0.885274,1.64954,-2.957621,-1.780424,-4.341436,-1.615071,-0.880468,2.591832,-1.290542,3.662554,-3.587108,0.96313,3.253327,-1.741188,-3.505128,-2.802074,1.17028,1
-4.104535,2.886986,2.165615,1.440673,2.298215,3.900513,0.929461,-3.602865,-0.839956,0.567213,0.337892,0.206907,1.521761,-0.696276,0.59934,0.94251,3.013168,-3.092785,0.431904,-1.106284,0.209574,2.49224,1
-4.090004,2.827594,-0.979578,2.685482,-4.689753,-3.621537,1.434245,4.772739,-2.220859,4.775269,0.217306,2.543394,3.596553,-1.181091,1.204958,-2.52614,0.911425,4.561555,6.327526,-0.091643,1.035888,0.886818,0
-1.061919,0.01078,2.971436,-5.17475,2.772974,9.797729,5.062855,-8.174052,0.162846,0.597001,-2.71649,0.336052,-1.30297,3.293896,1.57227,3.427896,-1.240267,-0.944307,-0.994956,0.980459,2.776608,2.034534,1
-0.784922,2.223944,6.593607,-2.65038,7.618456,5.518219,-0.231443,-4.620094,-5.647138,-0.082088,-0.101455,2.070053,-0.53887,-0.118844,-4.510817,-2.109253,-3.522153,-0.753258,1.618628,-1.171561,1.183098,2.048708,1
-2.344153,2.952541,-0.467963,-2.311234,-0.784396,1.536111,1.393805,-5.55941,1.384018,-1.576679,-2.051881,-4.088762,0.966573,-2.319034,-0.435078,-6.522073,1.703658,0.362804,-2.380979,-2.189366,-3.261726,1.533462,1
0.450888,4.46901,1.608132,-0.685116,-3.09283,-3.91211,-1.728064,1.341219,1.624003,1.71953,-3.102308,2.640912,-1.689338,-0.433627,1.27358,1.142933,4.475111,-3.444935,-1.593715,-1.769829,3.767859,1.583918,0
-1.252315,2.558054,1.351748,3.858043,-0.764329,0.957148,0.859315,-1.09052,-1.532097,2.292362,-0.029115,-6.730935,-4.320559,5.157446,1.287821,5.055073,-1.276196,-7.628386,-0.857347,4.112181,-0.151548,1.300601,2
0.242249,1.04262,-0.92476,-4.383905,1.552495,0.72221,-1.861975,0.639912,1.216703,-0.805414,2.354383,-2.947672,1.638915,-2.571322,-4.241306,3.167679,0.876573,-3.488707,1.784912,-0.065382,-3.102097,0.545005,0
-9.062043,4.815832,4.857228,2.557225,-3.45109,0.860044,0.891074,3.061774,2.298494,-0.95348,2.667086,-1.998897,1.779106,-0.763256,1.083796,-2.62914,3.526264,-2.057446,-1.448502,-1.260545,-0.380872,-4.599669,1
-2.747302,0.047658,0.802859,-2.279314,-1.531591,-4.900681,-3.365357,-3.767431,-2.845713,-0.805478,3.42897,-3.244,1.143498,-3.001205,-0.877742,-3.44806,2.103395,0.065117,-1.675573,0.529241,-0.008894,5.521178,1
-2.172346,4.470998,-3.849296,1.398079,-4.103405,0.355384,-4.268996,-1.989178,-1.003208,-4.370173,0.407952,0.011795,5.474474,-6.211983,3.207264,-1.679885,4.900549,4.049309,0.245312,-3.970321,-4.143495,1.60851,1
-2.190785,-1.506851,1.825479,2.623497,-2.573805,4.030762,-3.239839,2.308676,-1.201402,-4.236428,-0.604011,1.296194,1.506963,0.321496,1.231781,-1.876759,1.001716,-2.818515,-0.514493,3.707826,0.512756,-2.466005,2
2.125716,7.082785,4.26728,-1.707043,0.289634,-0.057299,-4.091259,1.565586,3.600472,2.115507,-4.7302,4.342193,-0.570425,-0.190706,-0.003844,-2.642498,1.660122,1.043237,5.273931,0.119348,-2.589619,1.393163,0
-1.565194,2.917267,0.622365,-2.702064,-3.77446,2.294297,2.033578,-2.088316,3.356094,-1.438155,2.53439,0.458427,3.324531,0.410632,4.431135,-1.881642,4.124237,5.940455,-1.871038,1.130996,-4.017693,-0.845868,1
-0.001847,-0.915406,4.991912,-2.214023,-5.913498,2.438701,-2.250892,-2.465503,3.00084,1.659353,2.458784,1.085299,-0.081826,0.216652,2.974759,1.144201,-0.397446,-1.327703,-2.764068,-3.487101,2.036296,7.431261,2
-2.135254,0.202641,-0.570252,-1.27152,-4.020026,0.611192,0.604031,-1.986307,-1.556905,-4.763125,-2.020022,0.317052,1.373466,-0.118467,-2.812373,0.435313,-2.099168,1.18287,0.714426,-1.435518,-0.481814,1.243933,1
-2.219192,1.918465,1.402793,0.394568,-3.012026,-6.078846,-2.491623,1.144126,-0.498737,1.191506,4.127997,-2.503096,-0.060568,-4.89585,-1.079156,-3.080742,1.984638,-1.676284,-3.812905,1.86435,-1.924157,2.264783,1
-0.753668,-2.295845,2.938604,-0.811811,-0.908536,1.575492,0.495516,-2.74734,4.439225,-0.457384,0.555728,1.167226,0.613786,-1.656845,1.757342,-1.694367,-1.415039,-1.103859,-4.656091,-4.548732,1.067211,3.485603,2
-1.306853,2.65449,4.789596,1.561004,-3.038568,-3.235185,-1.429559,-0.157736,1.255753,-2.830709,0.46807,1.021105,-4.091349,2.602252,-5.875561,-0.348984,-1.083259,-1.414605,3.261171,4.575091,-6.624312,-5.145436,0
1.030387,4.184108,-0.832309,0.227161,0.364492,0.275706,-2.979493,-1.859296,0.814492,-4.503501,6.375677,3.03583,-0.71242,1.383918,1.891523,0.243354,0.349736,-2.95185,-0.451273,4.962569,1.470433,2.68902,1
-4.873284,3.469362,2.665141,-5.250557,-4.502739,0.139177,-2.713182,-2.019704,-2.235067,3.554502,-4.61952,-3.368947,-1.806054,-1.876991,0.330224,-1.043539,-4.090837,0.753421,-1.528658,-0.701849,1.575647,3.529373,1
0.453423,-3.143207,-0.190735,1.332577,2.652429,-3.075706,-2.221588,-0.106862,4.617987,-1.574695,-2.206128,-1.773638,-2.402884,-0.605026,-0.215953,3.322402,-4.401719,-1.78372,-0.581882,-2.650222,0.041688,2.114586,0
-2.841902,3.699178,1.491458,-1.747529,0.764033,-0.054217,-5.786232,-5.104596,4.274921,-2.950597,5.643181,1.645808,3.702219,-6.887263,-4.125521,-6.222259,1.441646,-2.635954,-7.783306,0.622546,-4.627886,-0.287347,1
-0.500547,2.001339,1.231719,0.714222,0.595753,0.37284,-1.377834,3.477395,0.836858,2.149244,-0.387032,-2.725884,-3.025401,-2.241862,0.343238,2.023621,-1.726483,0.40677,0.968684,-2.68809,0.037185,-0.565397,0
-2.123735,5.366764,-5.441528,-1.191681,-4.009527,0.10283,-1.365769,0.309225,3.482801,-4.110399,3.02405,3.069511,2.345861,0.70095,5.934176,1.419628,6.511334,4.004286,-3.597334,-1.079318,-3.021859,-0.96234,1
