@relation art-12-weka.filters.unsupervised.attribute.NumericToNominal-R12

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
3.798291,-4.077672,-0.834159,0.209505,-2.393798,-0.05728,4.108296,-0.493965,-1.988271,-0.809337,2.710357,9
-0.818569,-0.142522,-3.563436,-1.358578,2.025229,-0.282923,1.616319,-0.420344,0.001169,-4.224259,-1.388933,7
2.53781,-2.988364,3.165194,-1.026666,-2.082908,-2.995267,-4.051957,1.897634,-0.885229,0.186943,-2.724307,4
1.189081,-2.167964,-1.060905,-0.870581,0.961991,-2.16934,-0.965342,-0.920303,-2.384465,-1.688868,2.509587,1
-0.491389,-0.245647,-2.466538,0.188089,1.269319,-2.532691,-1.12855,0.481542,1.387459,0.442417,0.329051,0
-0.681075,-1.62928,2.804707,1.019484,-4.345366,0.587446,3.565652,-0.257957,3.332825,3.151128,-2.312157,4
-3.393141,0.486412,-0.03117,-4.015275,-0.822034,1.065861,0.102063,0.901249,0.192292,-0.613736,-1.081534,6
-0.335697,3.478983,0.003285,-0.239172,-2.746001,4.188341,-2.603019,-2.577631,4.199569,2.194057,-2.777324,0
-1.665927,0.617563,0.368278,-0.779637,0.523859,1.812733,-0.099263,1.168076,1.865727,-0.135609,2.07991,9
6.098278,-3.19319,0.793253,0.081219,1.375508,-3.370579,-0.184481,3.347243,1.712606,3.395305,-0.73749,7
0.725135,3.173375,-1.927629,-4.449195,4.241477,1.281334,-0.698883,2.235176,-0.213809,1.063023,1.539552,2
-0.895872,2.482596,-2.230974,-2.372151,-1.340709,1.312744,-1.774566,-0.128566,-0.842185,-1.451023,2.599204,8
-0.506184,-2.627302,4.17379,4.417255,1.992712,-3.081749,1.703485,1.500456,-5.15697,-0.229185,-2.485481,1
-2.688946,1.475663,2.141619,2.557629,-0.295554,-3.26158,-1.408492,-0.32777,1.679378,0.573014,-0.810489,4
-0.659186,0.024599,-2.383652,-3.366011,-1.189954,-2.479941,-0.273205,2.45065,-1.812864,1.579026,-3.11006,7
-0.507803,3.118194,-1.129658,0.571527,0.501321,0.074377,1.222774,1.785103,-3.99562,0.366127,-1.582188,5
3.80476,-1.984795,0.237922,-0.132222,2.905981,-3.954875,3.333348,-1.042106,6.463555,-4.030186,-3.689306,7
-0.320324,-2.735678,0.1928,-1.771014,-2.929187,1.082936,-2.426493,0.450307,-0.078769,2.602514,2.760789,7
-2.538131,0.513786,0.535474,1.88685,1.707681,1.476153,0.96735,1.643126,-1.149258,-0.424603,3.418295,5
-1.257203,0.603738,-1.057342,3.542356,0.359041,0.000222,2.528896,3.076911,-0.592723,-3.421458,1.928294,5
-1.684742,0.781015,0.601185,-1.898132,2.962991,0.794095,-0.963658,-0.454092,-0.393193,-4.500221,0.476087,0
-3.572563,-4.029853,2.281864,1.196558,1.061553,3.607621,-0.607377,1.182561,1.819814,-2.198231,7.570085,5
-4.084919,-2.039279,1.403127,-2.584124,-3.737696,-1.173885,-2.562412,1.534535,1.441108,-2.098076,-0.489932,9
-1.903826,-1.490001,1.723233,-0.599899,-1.515756,0.339623,1.463059,-0.891972,1.899414,-1.568962,0.566918,9
-2.563329,-0.984869,0.926555,1.086213,1.352681,3.724409,0.716763,1.144315,0.410875,-3.409924,2.939309,5
-2.747862,0.96295,-0.32759,0.138002,-0.397695,1.034353,3.202343,-2.633228,5.864064,4.976208,-1.876899,4
-1.895676,-2.097161,1.417126,-0.201085,-3.145376,-2.675833,0.689958,4.305875,-0.606838,-0.668169,3.544991,9
-0.545281,0.434723,-4.733612,2.899629,-1.326591,-0.94108,0.934758,0.036331,-0.298403,-3.632528,-4.871908,3
2.93737,-3.329827,0.405269,1.041459,-2.074883,3.638826,-1.751041,-2.481501,-0.942563,3.151951,1.628617,8
2.36697,1.733189,-1.774735,0.46593,-0.306671,-1.785494,-2.184298,0.611341,-1.849598,2.926503,0.865299,6
0.435398,-0.117594,-2.086356,-1.738816,1.335895,-1.125142,3.449497,-1.522537,1.17363,-1.755083,-1.375827,7
2.932584,-0.962013,0.519424,3.202066,3.128685,2.84805,2.176739,-0.808118,-3.35102,-2.328158,-1.669538,2
-0.107822,2.409381,-1.584531,-0.768577,1.779426,-0.432691,1.028017,-2.361922,-2.125045,1.11656,0.770578,0
3.976012,-0.733945,0.50621,0.413554,1.287248,-0.980789,2.56954,1.693182,3.127921,-1.680536,0.967276,7
2.086038,-0.794451,-0.868204,-2.151195,-0.825653,-1.98358,-0.77392,2.503647,3.360173,-0.951709,0.257218,9
-0.982171,0.937609,1.516936,-1.723005,-0.828207,3.14944,-2.585826,-0.938949,-1.126575,0.044979,0.962196,0
0.207567,-1.442413,-1.708388,-0.967866,-0.17911,-0.460846,-0.485818,-0.620262,2.422869,-1.783076,-0.71147,7
1.059972,0.823578,-2.626833,4.560172,-2.024659,0.328997,-2.74784,-1.752852,-0.937269,-2.057162,-5.422119,3
2.285219,-1.925431,-0.168646,0.239224,-1.027612,3.074558,-0.3613,-0.219305,-2.020411,-2.261016,2.073672,5
1.31537,-1.795657,-1.868264,0.446786,3.43846,1.399636,0.404747,-1.320631,3.03064,0.238041,1.186887,3
-1.89474,-0.235805,-0.40417,-0.487517,-1.338541,1.373942,3.714472,-0.942294,0.843128,-5.704895,0.140686,9
0.7998,0.047702,-1.551586,-2.33865,0.936186,0.113538,-0.925018,-1.10787,-0.598189,-2.436223,-0.787675,8
-1.251236,-0.346179,-0.506409,0.24681,0.588152,-0.25331,2.98981,2.616947,3.04159,-3.772932,-1.382502,1
-0.801162,0.068542,-0.809064,-0.724022,-0.771074,-1.023209,-2.197869,0.637108,1.780672,-3.75452,0.385141,0
-0.907064,-0.473464,2.331083,0.974278,-1.657818,-1.560881,-1.525458,-0.015498,0.527472,-0.605038,-1.805824,4
-0.872085,-0.905339,-0.626287,-0.083638,-1.089349,-0.706962,-3.008626,1.867628,-0.667486,-0.310359,0.384983,4
-1.45214,-4.389958,5.412138,2.825236,-2.830791,-3.286472,-2.338806,1.948383,-2.005576,-2.882658,-4.098625,4
1.416797,0.797813,-0.174387,-2.79296,-0.841916,-0.585098,-1.749666,1.753581,-1.589687,0.98327,0.35168,6
-0.65701,1.439594,2.248436,-2.22271,4.724768,0.846775,1.899264,0.521779,-1.896679,-2.709938,-0.035835,5
2.685289,0.815975,1.640784,0.626719,-1.054609,0.181408,-0.280733,-2.564877,1.912122,-2.250863,-0.536435,2
-0.428127,0.225243,1.007813,-1.066144,-0.505607,1.092318,1.749974,2.08826,-1.538818,-0.472438,0.539496,2
0.355499,-0.199368,2.493537,1.251238,-0.662477,0.403319,-1.070144,-1.445405,1.225054,0.874392,-1.119177,4
-0.385211,-0.916535,-1.996464,0.288108,2.033306,3.479825,-0.016184,-1.356675,0.749691,-0.420764,-3.069,0
-0.476112,-0.118192,1.908327,0.119066,-0.349657,-1.825286,-4.076953,3.405895,5.141332,-2.765576,-1.823937,3
-0.617742,-1.273009,-3.995695,-2.010582,-0.05288,-0.260205,1.417365,-0.52468,-2.560233,-1.907895,1.268759,5
-1.098895,-0.806234,-1.000197,-1.744827,2.574106,-0.024161,4.407886,2.462817,-0.680727,-4.044209,-2.601895,7
0.380532,3.303444,-2.149749,2.920088,0.484366,0.988307,3.31259,-3.709531,1.758614,-2.552761,-0.309328,0
1.970488,4.186719,1.665501,-3.588936,0.114176,-0.584959,-1.268331,0.898441,-1.904143,1.093885,-2.463003,6
-5.545462,-0.009456,2.714587,-1.742923,-0.745097,1.702652,-0.941203,0.612454,-1.176649,-1.752157,1.69183,9
6.391969,2.273044,5.780467,-0.796639,0.637648,2.237006,-3.050212,-0.887089,-2.383245,2.457331,4.180471,2
1.413817,1.161835,1.262602,0.887471,-1.659787,-3.416327,-4.475288,-2.339947,-3.348343,2.645391,3.0306,6
2.67236,2.063466,-0.352022,1.964024,1.753732,-1.419586,0.747382,2.147921,5.858617,-1.685318,-1.748361,0
-0.766239,-1.911304,-4.3423,0.606848,0.250122,3.896063,-1.869288,-1.211585,-1.035011,0.103104,2.046874,8
-2.680932,0.342683,0.230348,-3.07534,0.644613,4.728086,-2.366421,-0.879504,1.892591,-0.559647,-3.234766,0
-2.859931,1.704165,-1.466182,-4.895407,3.428228,0.274213,2.550012,-0.111506,-0.703567,-0.283252,-1.16942,2
-0.969268,2.52256,-2.299442,-2.416494,1.833602,-0.264606,1.357722,1.263457,1.289605,-0.973241,0.517948,2
2.233181,-3.200515,-1.032886,1.575479,1.270595,-2.70263,-0.411671,-1.053811,0.560205,0.303971,-0.584716,3
-3.534344,1.474884,-2.722707,-2.715513,0.174188,2.322295,-3.274406,-6.121051,-1.187219,1.206155,-2.246481,0
-1.017475,-2.511747,2.06105,0.850089,-3.872598,-0.465175,-1.656152,-0.812948,2.033414,0.258452,-4.150225,4
1.624299,-1.780558,-1.647533,-1.28178,-0.093848,-0.834417,-2.237991,0.577845,-2.655425,-0.293836,2.741807,6
0.717666,-0.931567,0.223064,-0.187444,-3.867853,1.815504,-0.114989,-0.332727,2.103716,1.584141,-0.975799,4
2.170811,0.743793,-0.772904,-0.917402,2.296658,1.383512,-1.713561,-0.454104,-1.285894,-1.16688,3.593468,8
0.339684,-3.311703,-2.078258,0.188928,-0.417838,-0.782376,-1.77063,-2.298388,1.531747,2.155487,-1.995199,3
0.50307,-1.047605,-2.621781,-1.492801,-0.082184,-1.660851,0.703847,-3.964112,-3.756533,-0.541076,2.324009,8
1.662494,0.01056,0.00526,-2.793401,0.822096,-1.400081,-2.875525,0.771133,-3.148121,0.324263,3.523372,6
2.176583,1.174209,0.918217,0.004145,1.726241,-0.191264,-1.490487,1.85317,-0.343669,-3.452335,-2.096788,3
1.25,-0.329289,0.969636,-0.968116,-1.5123,-0.009786,0.00988,2.857553,2.236341,-2.617902,-0.383725,0
0.312512,0.471346,-3.003498,-1.109839,-1.389095,0.351808,0.654048,0.783337,-3.859879,-2.187391,1.963607,5
0.740662,0.224533,-1.846864,2.915863,-4.721513,-0.582361,-1.012806,0.393776,-1.241623,1.972222,6.349397,6
-1.333398,-5.222898,6.64329,1.903201,-2.076646,1.451353,2.857809,3.509348,2.435725,1.815658,-2.193242,4
-3.859978,-3.823382,-0.19563,1.699799,-1.559459,4.424017,-0.480809,1.50031,1.13265,-3.532716,3.533234,5
-1.078116,-0.010488,1.820463,-3.897231,0.649071,4.170814,-3.312302,1.876225,1.209739,1.106018,-2.374346,0
-1.38152,0.477356,-1.937292,2.293829,3.095356,-5.197797,2.833739,-2.391791,-3.892017,-0.921225,1.241483,1
0.224593,-2.442237,4.051012,0.940166,-2.124896,-1.196043,1.332331,0.795164,1.075138,1.992139,-2.127538,4
-2.742388,-0.051019,0.349645,-0.092796,-1.134927,-1.941526,-1.490782,2.067659,0.410295,-0.562046,0.133484,4
0.266366,-0.284161,-2.649321,-0.364451,2.905866,2.67232,-1.926241,1.0708,0.158652,-1.173078,1.125731,8
3.251135,-1.050168,3.859425,0.086047,-0.860197,2.565142,-3.637846,-2.376837,1.746516,-1.622696,-4.789537,8
3.050679,-3.521942,2.387058,-1.265547,2.101626,-3.64336,-1.547728,-0.361062,4.347316,0.762853,2.725076,3
-0.169592,2.170559,-1.204967,0.712506,-0.506916,-1.839692,0.952219,1.921761,0.364705,-1.106151,0.171481,2
-2.214603,-2.080397,2.204545,-2.710439,-1.513404,-2.103613,0.147222,2.059921,-0.719155,-1.23463,1.902487,9
-0.258427,4.381037,2.48366,-0.739983,4.334905,3.464586,-0.677465,-0.603093,2.897992,0.111927,-1.074849,0
2.655598,0.049266,0.438845,-0.497849,-0.447207,0.04947,0.483122,1.73017,-1.551445,-1.519511,2.024908,2
-2.231232,1.462359,-0.978154,-0.954541,1.931745,1.635853,-1.543229,-1.536578,-0.369456,0.129628,1.391729,6
-3.24088,1.760151,1.492369,-1.867409,0.878112,-0.785888,-1.828155,1.472517,1.071306,-0.06449,-0.52142,9
-0.992353,-2.087973,2.404066,1.330319,-1.436746,-0.960826,0.662491,0.830291,0.008648,0.908791,-1.484523,4
2.657341,-0.048385,1.006411,1.173637,3.16332,1.058426,0.75424,3.00171,6.056357,-3.312956,4.981512,7
0.301985,2.029782,-4.79177,-4.325286,-2.477671,-2.899764,0.827465,1.053493,-3.913087,4.006512,-0.875898,7
-1.590056,-1.899048,1.270111,-1.512165,-2.030147,-3.624659,-2.626328,1.976043,1.395786,0.493727,-2.707345,4
0.464521,-0.517806,0.149865,-2.203195,1.924903,-0.24887,-1.549475,0.50941,-2.769039,-0.946444,1.948377,8
1.608049,-2.270084,-3.463112,-0.450924,-3.623186,-1.312218,2.781539,1.906464,2.899709,-4.265083,0.269961,9
-0.96607,-0.072325,-1.544921,-3.493909,-1.797024,-1.578214,-0.13202,2.320883,-1.157043,1.045139,-1.078647,7
0.096922,-4.030297,-3.47324,-2.017002,-2.698268,0.087567,-0.475228,2.711821,0.907604,0.057914,2.306941,5
-2.007565,-2.786041,4.745688,-4.305767,-0.292221,0.115615,2.487278,-3.119041,0.933628,-4.718093,0.42152,9
-1.697308,1.055207,-0.539332,1.777424,1.88234,0.367716,-0.589747,0.226814,0.526747,0.638052,1.498608,4
1.948014,-3.249698,-2.765518,-0.522679,0.681232,-3.297765,2.799584,-0.625444,4.593012,1.48857,-0.436474,3
-2.745542,-2.215079,0.096474,1.417125,0.925899,0.466949,2.210685,2.149634,-0.87551,-0.760438,1.238938,5
-0.858065,2.604226,-3.39793,1.009557,1.734604,-2.847941,2.144043,-0.707492,1.286563,-0.142084,-0.781771,6
2.888602,-1.055082,-1.925167,2.438085,1.285941,0.061542,1.864368,-3.22257,1.979716,0.555588,-1.95133,3
0.228688,0.645694,-0.256605,0.436097,0.77586,-1.602461,4.376091,1.765793,-2.512937,-0.866229,2.402209,9
-1.810453,-0.31942,-2.202074,-4.263986,-1.938072,-1.929966,0.405438,0.436098,-1.607426,0.762988,-1.599071,7
-0.699468,-2.318972,-0.188635,1.301588,1.34677,-0.94981,1.603402,0.799556,1.163473,-0.301319,-1.325752,1
3.24544,0.20989,1.447191,0.600241,1.345175,0.711961,0.476465,-0.277977,-4.729808,-0.312035,2.979294,2
1.714773,0.203938,-1.162852,-1.969932,0.837834,-0.508374,-0.723528,1.298944,-2.236167,0.031347,4.148064,6
-1.126967,-0.826225,-0.02121,1.314255,-0.1675,-1.658444,-3.054751,-0.277321,2.415626,-2.314061,-0.988583,3
-0.795293,-1.82956,-2.177105,-3.288406,0.301862,0.719471,0.497709,-0.520648,-1.948517,-0.906388,2.007759,5
3.302403,1.797715,1.926341,-0.897645,-2.80248,-2.633724,-2.106952,0.619979,-1.317529,1.752912,1.358288,6
0.269936,-2.78441,2.182496,-0.963357,-2.940994,-0.281262,-0.757476,-0.780469,1.606759,0.777983,1.083263,9
4.521754,0.657472,1.868541,1.756553,0.045999,0.738518,-0.217357,1.44056,-1.742738,-1.175167,3.454102,2
0.620222,-2.930784,-2.214428,0.384611,-1.170762,4.073128,-0.011592,-1.289556,-0.874158,-1.94355,2.1767,5
3.658235,1.888537,1.13869,-2.06063,-2.262575,-2.592,-1.109209,2.456726,-1.445444,2.371607,1.488263,6
1.876886,-0.806795,-2.513202,-1.388578,0.591469,0.043056,3.938006,-0.474296,-2.329611,1.254413,1.509582,7
-0.636336,-2.023521,-0.509822,0.309204,-0.833066,1.303205,-1.011849,-3.049175,1.781839,-0.050297,-1.394647,7
-1.7849,-3.369799,0.535342,1.706114,-5.416152,0.102897,1.605713,1.88296,0.583497,-0.120064,4.091077,9
4.796625,-3.579733,2.455688,3.543236,3.327944,0.436617,-0.900313,3.138856,4.140672,-1.534816,-0.02894,7
1.262494,-1.074159,3.619238,-1.527328,-3.074902,-1.470468,-1.650307,-2.357025,3.11635,1.81916,-4.31812,4
0.706931,-2.639775,5.723205,-0.493143,-1.666133,0.497543,-2.681796,2.615609,-3.812236,-2.188778,-0.67652,1
1.772158,0.262774,0.318932,-0.776797,0.952354,-4.353744,-3.867298,-0.782645,-2.111959,2.230427,2.821964,6
-1.188903,-1.212885,-0.777692,-2.830889,2.242922,2.235855,1.484725,-0.663339,-2.240956,-3.080804,-0.3246,5
0.410735,-1.072148,1.098279,0.94911,3.397905,-1.26952,-2.915078,0.126016,-3.286625,-1.687798,-1.272777,1
-1.436542,-2.170563,-0.062988,-1.947825,-2.10601,-3.342494,-1.968694,3.820347,2.716653,1.349935,0.292959,9
-1.731348,0.403993,-2.521275,2.072014,5.779569,-0.303321,-1.282799,-3.177862,-0.14375,-3.861352,1.144575,8
-3.392428,-0.948022,-0.677632,-5.027874,-1.39945,-0.418104,1.376575,1.30846,-1.449264,-0.149575,-0.563192,7
0.732644,3.131049,1.768234,-0.604751,2.144885,1.622804,1.246814,3.356352,3.539252,-1.902308,-0.239149,0
-0.162848,4.289621,0.339991,-1.963491,-1.867925,0.937841,-1.655474,-0.674746,-0.807146,1.353566,1.740678,0
-1.9245,-0.202656,-2.789533,2.30637,0.818696,0.697259,-4.352612,-0.286154,0.647107,-3.201879,-0.759244,3
-0.69524,-1.384925,0.736772,0.188809,-1.553635,1.328176,2.788353,2.722218,2.928447,-1.844413,-2.88357,1
-0.052533,1.23839,-2.132807,0.734901,0.758867,-1.873944,-2.215217,-0.428873,-2.496948,-4.174126,-0.45516,3
3.706678,1.863243,3.172484,0.246756,0.669221,0.314155,0.010059,-2.075049,-2.535771,-0.170003,1.889778,2
-4.179631,1.258176,1.280884,1.78183,-0.440843,0.971761,3.239326,-2.001478,3.688131,1.725063,-0.350567,4
-4.90064,2.363689,-4.482505,-4.789813,-2.300202,-0.316706,0.141695,-1.211724,-1.893472,-0.681719,-1.158536,7
-0.219138,0.310753,3.066257,1.435192,-1.13246,-2.075356,-1.33116,-0.026717,1.033152,0.070843,-1.273122,4
1.894617,-1.059798,-0.176949,-1.196322,5.926933,-0.974453,0.038527,2.468805,-0.296951,-3.509614,3.349889,3
-3.623132,0.033198,2.14522,-2.751773,-0.024873,-1.744183,-1.882207,1.184579,0.563601,-1.185668,-1.556275,9
-0.080323,-0.612181,0.756756,0.416052,0.515883,0.487649,3.264551,1.364456,-1.238935,0.291386,4.038209,9
-2.631078,-2.968998,-3.224397,-1.654761,-0.194961,0.838166,-3.090759,0.449002,0.438852,-0.786856,-1.603684,0
-4.256606,1.835989,-1.217963,0.527332,0.928754,-1.581772,-0.833214,1.795552,-0.046501,-0.774115,1.97752,4
5.055388,0.527715,1.786129,-1.786813,1.687891,2.429102,-1.355178,0.095545,-2.932731,0.353772,3.971211,2
-6.210922,-1.613391,0.221686,0.230771,0.790367,1.808346,0.737504,2.899373,-1.313563,-0.182783,3.255658,5
-1.516502,-1.39557,-1.039334,-0.231647,-1.010196,3.266952,-1.528392,0.136933,-0.676352,-1.530342,5.502042,5
-2.916722,-3.560041,3.057214,-2.289494,-2.099512,-0.271629,0.28677,-0.962492,-0.300467,-0.6831,0.838066,9
-1.574956,-5.565496,-4.288577,-4.256103,-1.267214,2.925996,0.579003,-2.743301,-3.153478,-3.051316,4.439065,5
-1.561091,-0.377305,-5.414762,0.773896,-2.030949,-2.438234,5.18256,0.780698,0.567589,-1.682268,-1.355202,1
0.504774,-5.997441,3.944255,-1.190287,-3.042835,0.050255,-1.294522,-0.747329,4.431653,-0.182674,-1.390073,7
0.337728,-2.482011,-1.116117,-2.039449,0.320321,1.427769,-0.368456,0.467254,0.041109,0.42649,0.181701,8
0.181558,-1.772015,-0.203738,-4.189561,0.271609,-0.354477,2.006635,0.744272,-2.970957,-2.56035,-3.233941,2
-3.82862,0.992456,-3.064232,0.543305,-0.136711,-6.287892,3.810907,-0.763293,-6.366764,0.770584,-1.638784,1
3.236546,-1.083971,-1.652218,2.432036,-1.031763,-0.528137,0.942706,-4.201207,-0.41354,1.184472,-3.973213,3
-1.722467,-1.075017,-3.329927,-0.328067,-0.77248,-4.221363,0.927899,-0.326138,-4.356933,-0.094263,-3.433977,1
2.868011,-0.945252,0.297749,0.690405,1.947559,-0.449232,1.19434,0.147931,1.396142,-6.144949,3.233043,1
0.387817,-3.347432,3.363329,-0.65044,0.460348,-0.004324,-0.284723,1.369202,1.479156,-1.900017,1.890695,1
-0.488354,-1.386522,1.911337,0.928925,-3.792285,-0.968269,0.863908,0.86186,1.373881,1.477958,-1.583359,4
-0.874495,-0.002544,2.413581,0.539049,1.308503,0.152206,0.593915,1.069464,0.774818,-2.79841,-1.244045,1
-0.995536,-1.248815,-0.665695,-2.274514,0.867563,-0.264304,3.264453,1.95005,-3.317012,-2.438077,-1.244488,2
-6.148936,-2.318316,-3.631186,-4.345922,3.144138,3.390173,-4.475849,-2.15855,0.490174,-2.477417,-4.385572,0
-4.13565,-7.057106,-0.366697,-0.799247,3.135246,-1.508857,4.051549,1.276535,0.809379,-1.473645,3.594002,5
-0.863117,-0.243144,-3.697721,2.257958,0.890518,-0.763104,-3.345926,3.350838,2.122082,3.549208,0.546357,4
2.218157,0.162875,-0.287029,1.657404,3.192775,2.680732,2.307312,1.770075,0.807075,-2.002718,-0.289553,1
0.128561,1.517372,-1.713979,-0.360667,1.880501,3.36991,-2.736337,0.835914,2.095665,-4.115072,-0.908864,8
1.577773,-1.887596,0.71812,0.556184,1.690479,2.711315,2.867725,0.901545,2.306467,-3.132877,2.604011,7
-1.253733,-0.663998,1.12012,0.020113,-0.88375,-0.344101,0.09168,0.518857,0.08611,0.166771,-0.577028,4
0.91981,-0.63526,-0.019473,-1.073639,-0.490743,-0.897359,-1.199246,2.02639,2.0611,0.854826,-1.223643,7
-0.934057,-3.283054,-1.30085,-0.960657,0.566773,0.083504,-3.148594,4.247893,3.357596,-5.402533,-1.637931,0
-0.307384,-2.513637,-0.721768,2.299184,0.717794,0.322089,0.605075,3.189382,1.039079,1.832976,4.344833,5
4.001031,-3.975547,1.116826,0.289509,2.397227,-1.026822,1.68518,2.075493,1.695045,-0.29231,-0.252155,7
-1.024323,1.64349,-1.294812,-2.324281,-1.906801,2.301015,-2.069003,3.32628,2.033112,-4.337654,-2.338116,5
-0.502844,-1.60154,-0.606797,0.619953,-0.624413,-0.765854,1.600655,1.102405,-0.018113,-1.521258,-0.094316,1
-2.59499,-0.920026,0.82386,1.964599,0.04833,0.707404,-1.120942,0.213927,1.85735,1.206525,-1.019197,4
2.038637,0.755421,4.280786,2.547373,-0.717381,2.786732,3.818568,-3.554388,-0.583202,-4.212057,3.035136,2
-3.948114,-1.186303,2.406026,-1.37033,-1.075455,-0.911842,2.433746,1.021752,-0.431855,-2.080196,2.323736,9
2.212813,-3.927645,0.454086,1.751731,-0.852892,3.110802,-1.479337,-3.25357,-0.875048,2.246388,1.377564,8
1.48088,-0.346256,4.465197,-0.382219,-1.742106,0.206914,0.07686,-2.294791,-0.455067,-0.746876,-1.439528,4
1.031774,-1.711311,4.329361,2.10219,1.495142,1.248692,-0.913248,2.814046,-2.150445,-2.312538,-0.150829,1
0.101428,-3.059737,-0.379481,2.493538,0.51879,-3.861755,-4.486552,-1.758884,-0.861598,0.040013,0.461479,3
1.883017,1.217733,-0.316292,0.360976,0.211239,-1.143085,0.60374,-0.853193,0.82442,-3.413368,-2.530147,3
-1.369731,1.275275,-1.712027,0.91523,1.441119,-2.520827,2.98818,-0.738763,0.566515,-3.402242,0.378697,1
-1.161045,-0.927077,0.673048,-1.95548,-3.337447,-2.012916,-2.116945,-1.939477,1.283279,-0.104484,-3.950814,4
-4.454206,1.414572,0.386808,1.418744,2.423685,-2.351091,-1.673303,2.356715,1.195871,-0.505797,1.505219,4
-1.704965,-1.804043,-2.383738,1.459102,-2.079183,0.8865,-0.194313,3.857411,1.733166,-1.718281,1.867036,5
1.223152,-1.508153,-1.740437,0.318299,0.337645,-1.968669,0.210833,-2.859308,-4.211003,-1.164152,-1.74029,3
0.337902,-0.430554,-0.408208,-1.888683,1.874585,-2.687295,0.299,2.979577,-1.386623,-3.552798,1.824237,0
1.425358,-0.080557,-0.74537,1.514641,2.343272,-1.827528,-2.067527,0.222037,-0.545549,-3.374628,0.57134,3
-0.755049,0.468318,-3.171823,4.22386,-0.704403,-2.252154,-1.629883,0.111216,-0.416929,-3.611725,-3.378893,3
-1.521553,-4.664794,-0.577046,-3.526406,0.961642,3.202875,0.46626,-0.052421,0.806064,-2.449288,2.039786,5
1.805737,-1.384737,1.029358,0.158794,2.975585,-0.702963,-0.265072,0.576359,3.75487,-0.388922,0.091726,3
0.039673,-1.26348,-3.72997,1.482238,2.156973,1.758139,-1.747823,-4.728659,-1.575987,1.332573,0.278862,3
-0.845104,3.087468,-5.236461,-0.141213,5.405395,2.234329,-3.259503,1.178144,-0.973652,-4.537434,1.834942,4
-1.204147,-2.185176,-3.535226,-0.026683,1.344986,-0.460783,1.012958,-1.796618,-1.805751,-1.219505,0.852118,8
0.617115,-0.323128,-1.251576,1.141192,1.935841,-2.784046,0.794469,-0.373201,-4.7612,-1.767575,0.667759,1
-1.314212,-0.899172,-0.302207,-1.450028,0.064583,2.645617,0.162542,0.079179,-1.921655,-4.369264,2.09441,5
1.52733,-2.257328,-2.032098,1.364138,-1.30255,-0.061357,-3.441854,0.092911,2.727732,1.195102,-3.652445,3
-2.200492,-1.316584,-1.35695,-3.366548,0.273868,-1.564669,0.688433,-0.588408,-1.187097,1.54802,-1.372731,7
2.153792,-0.491127,-4.076773,-5.296111,0.64368,0.960499,0.27274,-2.619875,-3.353162,-0.793355,-0.180081,5
2.138349,-2.536072,1.173461,0.524872,0.620302,-4.579203,0.523351,-1.412973,3.182483,0.205001,0.151474,3
-2.962202,1.918895,-1.547662,-0.790773,0.471929,2.171221,-0.829,3.730284,0.909501,-5.410669,1.203626,7
2.475721,2.626955,2.463066,-1.333987,1.305921,2.748434,-0.448406,-1.947987,0.980286,-0.512202,2.347315,2
2.143779,-4.972077,2.283,3.6753,-3.36545,-0.227145,-1.160007,4.936466,-0.686097,1.656528,-1.514395,4
-0.428776,-0.95469,0.425104,-4.4276,-0.467054,-1.249211,-1.293893,1.854229,-0.339803,-0.138275,-0.34511,6
-1.199953,-0.296969,-1.90416,-0.219909,-0.866705,3.195799,-0.17579,-3.598907,0.452031,-1.837612,-2.607489,0
-2.312636,1.127948,-2.024167,-3.245751,-0.260511,0.064326,1.573428,2.612077,1.805837,-0.435841,-0.956767,6
-0.708609,-2.865011,2.289369,2.481231,0.498623,0.591823,3.0586,2.135756,0.456075,1.567854,-2.086239,1
4.828133,-1.509779,-1.375168,2.12165,0.949153,1.134438,3.274718,-2.874932,2.215156,-1.11485,3.422895,7
1.193482,0.061725,0.802547,-2.095031,3.890997,0.272722,0.506271,1.559462,2.602566,-1.604782,1.321767,3
0.590464,-0.602588,-2.11916,-1.374629,0.257303,2.506307,2.090987,-2.06016,0.469571,-2.911107,-0.980597,9
1.716242,1.286857,1.291936,-3.460608,1.993322,1.433653,0.252546,-1.849072,-0.931543,-1.019754,1.96494,2
-1.972668,2.451749,-2.357879,0.26794,-1.045828,-1.537343,-0.995069,-4.936381,-0.520087,-1.015664,1.710269,0
-3.042735,0.439066,-3.03697,-0.982723,1.990959,-3.488575,-4.402948,-1.993589,2.318215,-0.746862,-0.015449,0
2.050023,-2.488521,1.036901,-2.062921,-0.125772,1.67435,-0.89798,5.470141,2.451701,-1.048749,-2.808913,0
-4.598368,-1.190643,3.962957,-3.475164,-0.458996,-2.570804,1.704461,-0.446053,2.272198,-3.683992,-0.68506,9
0.121541,-0.463654,-0.634503,-3.449541,2.780821,2.328344,1.629329,-2.928943,-4.32394,-1.859893,0.476568,5
