@relation art-17-weka.filters.unsupervised.attribute.NumericToNominal-R21

@attribute att0 numeric
@attribute att1 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-0.911248,6.406891,-0.226421,-0.689449,2.863549,-3.752782,4.503514,1.392035,3.653042,0.782837,-0.582855,1.763656,-5.002513,-5.875549,-0.189829,1.098474,2.295644,2.21312,1.766752,-5.260832,9
-1.507594,0.399612,0.147056,2.555769,-3.639044,-0.856909,2.751943,-1.06292,-4.726028,-3.749956,-4.496223,3.050629,-2.163144,4.682294,1.477787,-1.138489,-0.093228,2.282782,0.165938,-1.307235,0
0.459057,4.978569,-4.679317,0.384109,-0.180712,1.176457,1.327665,-1.916772,2.463205,-1.344458,-3.599842,1.392836,-2.686066,1.197288,-6.521635,0.535816,2.621377,0.658801,1.837962,-2.09349,8
-2.537498,5.044252,0.364361,-0.799765,3.47671,-1.677077,1.100506,-2.02421,0.439818,-2.675227,-2.670648,-1.404344,0.306341,-2.046792,-2.103879,-0.124268,2.904849,0.715696,5.356759,3.787419,8
2.062695,0.261195,2.652212,3.6841,2.948816,-2.161816,-3.235365,1.517676,1.900651,-1.354267,-0.11113,1.175866,-1.475302,2.807149,-1.406108,0.774036,1.464958,-2.681766,6.91415,-3.388227,5
2.778022,-3.778815,1.652447,-1.769717,1.939975,-1.729039,-0.508315,-0.715895,1.938658,-0.337675,0.662049,-6.665154,-0.599178,0.870076,1.710152,-0.640271,-4.458304,0.429133,-4.430296,-0.311604,3
-3.09279,0.55855,-5.339086,-2.067733,2.031532,-2.305336,-5.397858,-0.357717,-5.550899,1.249525,-2.342418,0.172346,0.140794,0.463139,-1.208535,2.743176,-0.862262,-2.633127,1.669885,-0.862708,0
-0.648637,0.538608,-0.667431,2.108479,0.1224,-2.411869,0.42059,4.354449,1.529433,0.125826,-3.243228,-3.633554,-3.71789,3.156553,4.487056,-4.025074,-1.852456,-0.967269,-5.459907,-0.081714,4
7.143165,-0.990178,2.81732,-2.978504,2.627243,-1.457677,-0.479081,-3.482882,0.628198,0.708665,-2.163962,-1.964957,-2.115009,0.595413,-2.172845,3.97422,-2.368251,3.080811,3.063111,-1.743746,8
-5.231172,-1.550879,-1.932366,-0.919761,1.045021,1.589825,-0.222424,-1.49695,-0.171666,1.001785,6.226722,2.638648,-1.566111,-1.810972,-1.99271,-2.118966,-1.23933,-1.267668,-1.212276,-3.960143,1
0.175335,-2.540153,2.030218,-1.249673,0.215065,0.086109,-1.155725,0.560628,4.157612,1.33925,0.745033,1.223779,0.543836,-1.722813,-0.369091,2.444311,-1.792742,0.664412,3.292622,0.291985,3
3.376043,-2.449006,0.414947,-0.963986,4.581159,6.844446,-7.456079,-0.320871,3.325273,1.378727,-0.303308,1.768551,-0.998208,-0.512346,-1.085941,4.106217,5.035291,-0.393885,1.248139,3.402532,2
2.084352,0.33642,-0.284548,0.823658,2.899866,-0.635742,-1.756091,0.508244,-2.531488,-0.228829,-0.249823,2.039732,-1.247697,0.645507,-1.451764,-0.026726,-1.076351,0.591876,0.482469,-1.301669,5
-2.327106,2.312061,-1.436803,-2.497556,3.762393,-2.129738,1.297995,-2.225891,2.44128,0.954198,0.323901,-0.612948,3.775919,-0.900485,4.577591,-0.657964,4.373469,0.077021,-2.902209,2.804469,1
-0.870817,3.623117,1.111862,-1.067572,1.734466,-2.380824,-1.817625,-1.880835,-0.204527,1.979814,-2.451897,-0.125385,0.993915,-6.648274,-3.120308,3.561758,3.021091,-1.094271,-3.138786,5.84135,6
-1.245079,-4.007673,2.915844,-0.672607,-3.76603,0.994332,2.343429,5.874014,-1.697778,-6.032911,-0.978168,1.146759,3.718849,2.397046,1.25601,-1.059561,-0.187348,-5.005377,2.753502,-5.59455,9
-0.380697,2.405981,0.472754,-0.702807,-1.316591,-0.358495,-1.921995,2.503277,3.787194,-0.250811,1.47932,0.964508,-0.546872,2.752906,2.896879,2.346989,-1.697931,-2.041147,-3.393368,-0.852324,4
-0.351433,3.207539,-0.467402,-2.113636,-0.931859,0.118006,-1.524153,2.322364,-1.252004,-0.308914,1.288672,1.777113,-0.042128,-2.601651,2.1453,1.786068,1.152722,-5.172714,2.244271,-0.211927,9
4.344395,5.218231,0.274889,-1.6326,2.990125,3.408207,-10.297519,1.546529,0.210478,-4.220351,0.46024,1.346815,0.307876,-0.85783,0.390548,3.360462,5.161317,-1.258811,-3.038594,2.752216,2
-1.748736,-4.613764,0.801669,-1.263953,2.743362,-6.321658,-0.586213,-4.51659,1.925786,5.538455,-3.387359,0.060732,-0.229,2.468813,-0.1677,-1.725694,-0.720483,-2.680691,-0.509406,-1.756922,1
-2.325616,0.166839,-5.150835,-0.557887,0.271073,2.423292,-3.265169,-1.783932,-3.239328,-1.883474,0.63181,-1.130664,0.941872,-0.112604,-2.933701,0.200122,0.113379,-0.60565,-0.279326,2.271355,0
-0.343321,4.321812,3.170462,0.018031,-1.580948,3.920246,0.97625,3.104103,-3.362255,3.112443,-5.34161,-3.562114,-5.505396,1.017655,5.47736,-0.27543,7.570832,-1.357997,-0.206039,2.983053,1
3.089579,-0.959841,-2.394189,2.939867,0.911948,-5.981067,-0.189253,-0.610273,-2.803744,-0.926599,1.031044,-1.581602,3.093483,-2.045236,0.902593,1.259659,-4.416824,0.193366,-2.740729,0.544739,1
-0.112053,2.019712,-1.640424,-2.822019,1.198406,4.235489,3.663986,-1.774839,-2.206789,-3.800418,0.379407,-1.61135,-5.889011,-0.930812,-4.472881,-2.196904,0.538655,1.069501,2.533218,-0.116794,7
2.326919,-3.242684,-4.366822,0.857291,-1.677415,3.669304,1.987646,2.194556,-1.167763,-0.874452,2.798718,3.416077,-0.02685,1.715926,-0.420487,-2.670707,-1.921228,-0.581802,1.029397,0.302532,0
-2.910405,2.408636,2.436214,0.334826,4.038511,2.343322,0.598551,-0.92197,2.581481,0.112961,-1.133324,-2.110091,3.170609,2.276245,-4.519845,6.79829,-2.548351,-0.949046,0.979718,-3.769152,5
5.007991,5.664625,1.263281,-0.034476,0.529882,-1.111374,4.112723,-2.183379,-0.433866,-3.410406,4.041794,1.107943,-1.724362,3.134545,2.881554,0.359677,-2.910589,3.6613,-0.40813,-0.190648,5
2.297112,-4.784754,-1.413804,2.314453,-1.783907,0.92382,-0.668218,-3.426522,-3.203973,1.095249,-2.753637,-1.602438,-1.183722,0.678553,-0.417302,-1.517452,-0.577431,-0.260775,-1.100675,3.45484,6
2.586596,0.515975,1.096035,-2.358213,6.67024,3.538608,-2.492215,-0.439317,-0.712888,1.176515,-1.160868,-1.749827,-0.503744,-0.558329,6.747221,-2.968453,0.861472,-2.219551,-1.884575,2.2437,1
3.363847,-1.257101,-0.80515,-0.538388,-1.896175,-1.563277,-0.067082,-1.345452,3.745381,-1.61873,-0.154607,-1.610586,3.474768,-3.339479,3.773663,4.513121,-3.735534,1.328674,-3.480534,0.173264,3
-0.100323,-2.710343,0.297784,1.225762,-0.039843,-0.974445,0.556138,-1.358065,5.779509,3.521049,-0.938294,1.890587,3.816523,-5.466129,3.104136,2.067094,-0.96152,0.089051,0.846818,4.338353,3
0.196743,-3.392579,1.343377,-3.427459,-1.155826,-0.704606,-1.747073,0.614524,-5.451244,0.422813,0.506841,0.43711,-2.153105,0.615826,-0.520049,-2.705937,-0.033361,-1.23709,1.073639,-0.4485,7
0.11604,0.289904,5.484086,-2.652628,-1.845394,2.372063,0.741316,-1.473961,1.757382,0.392553,-0.471008,3.672814,3.54253,1.488762,4.524776,3.916142,1.551468,-1.336576,3.818846,-2.289997,4
-1.883306,-0.553987,-3.102571,0.266711,0.322015,-1.537094,-1.428788,-4.003252,1.785135,-5.321425,-5.715763,1.69173,2.549425,0.805643,2.540305,1.739041,0.232092,0.551264,0.538925,-0.938352,0
-2.054056,5.911668,-0.792135,1.307093,-5.150595,-1.774972,-1.481468,-1.351569,2.675806,-2.493793,3.16561,-1.740796,-3.923148,1.583356,2.772367,3.583053,-8.275011,-4.366653,-2.417918,-4.657988,4
-1.827736,1.92954,0.014761,-3.280505,3.748375,-0.323115,-4.960808,1.109685,4.823405,2.422629,-1.572884,-2.581723,1.205528,-3.427931,-1.515468,1.107967,3.118481,0.252157,-1.066255,1.855298,8
1.117331,-3.053385,1.06594,-0.752649,-3.930079,-0.062862,7.786927,-0.423556,2.744211,2.71725,-0.38951,2.723995,-3.8996,-0.125195,-1.413959,5.980722,1.192143,-0.516029,2.272351,-1.516969,9
0.093438,-4.738435,-4.700157,1.317808,4.941978,-1.547778,-6.048602,-6.619939,-0.451751,-5.262742,-4.022017,-0.172203,2.302083,-1.178492,-2.371374,-2.031211,-0.839708,-3.284265,-1.545441,-2.648762,0
0.48352,2.573621,-2.936581,1.464243,0.68167,2.097806,-5.726222,2.74944,2.317811,-5.31908,-0.114976,-4.303667,-6.665153,1.508089,0.329207,1.687958,0.748745,0.512403,-3.505543,2.950181,2
2.121829,-0.0522,-0.734379,-3.506975,4.146966,-0.890333,2.650757,-3.253351,-0.713468,-2.801839,3.088365,-1.63159,-3.40305,-2.46323,-0.533692,0.311728,-0.326712,0.937603,2.918584,-1.883018,7
-0.54441,-0.773674,3.328274,0.409077,2.18684,1.616983,4.028059,1.682086,2.311448,-1.332423,-0.820681,-0.963054,1.202505,1.986721,-1.302225,2.94771,2.336235,2.604986,-3.301053,-0.21891,2
0.065227,-1.130224,-2.092732,2.520336,-2.29687,-1.301158,0.795437,4.213237,-5.21997,-1.488931,0.279065,-3.778922,1.127214,-6.71527,-3.693227,-0.216075,-2.765112,0.652738,-0.146489,-1.009388,1
-1.3328,2.851524,0.827272,0.320685,1.93165,0.349122,-3.532637,-3.222727,-0.845495,-0.762608,-1.208653,1.122537,1.171576,-0.038591,0.34728,1.943734,2.582947,0.678135,1.07308,0.492848,0
0.464336,-0.713592,0.689498,-1.455267,-2.566331,-1.028707,-2.020699,-0.915553,3.190418,-0.347228,-0.193464,-2.226519,-4.740614,2.352847,-3.816058,0.858854,2.8744,1.301225,3.617186,-5.893091,3
2.200902,-2.926784,4.376172,-5.167779,-1.935377,-3.329745,6.629331,4.678591,-5.968025,2.206086,1.931508,-3.51248,-2.569945,-2.572513,2.514085,-5.887687,0.355511,2.695913,6.305474,0.881804,7
0.973345,0.99018,-3.278188,-5.24344,2.352356,0.890903,2.532658,7.037652,-0.210603,-3.875344,1.561074,0.382891,-4.261643,-3.410221,-0.180284,-2.027977,-3.064771,4.896613,-1.309522,-3.838651,2
-3.106063,2.303974,-2.415772,1.985396,-1.517153,-2.394743,4.331925,-0.334521,-0.910233,-4.854378,-0.389592,2.355076,0.229724,4.734405,-3.160586,0.763806,-1.18906,3.009535,-0.028374,1.413627,8
3.361495,1.959826,-4.269844,1.940507,-1.118003,-1.039151,3.792204,3.465953,-2.385732,-3.982336,2.857903,1.344656,0.519604,-2.527638,0.064199,-1.243873,1.747014,1.633754,-0.443256,-3.773109,2
-2.274191,-1.187916,2.597397,2.527014,0.081564,-3.355276,-6.034053,0.081607,-1.600123,-2.35828,1.860458,0.310168,-2.285282,-1.955686,1.842022,-3.744151,3.339563,2.755461,-0.260146,6.349651,6
-0.011361,-1.284104,4.102897,-0.360056,-1.831879,6.884577,6.259897,0.441661,0.545746,-1.310822,-2.120499,-1.51203,-3.698561,2.352793,-5.58009,-2.014261,-4.628842,-0.024937,-4.082826,-2.935881,9
2.820515,0.77462,-1.520473,1.86059,1.353674,3.066188,1.413711,-1.265616,2.091694,4.399285,-4.111271,4.509112,1.375587,-6.319344,5.23932,-0.563839,-5.303302,0.154493,-1.172025,6.728992,3
0.739087,5.419799,0.035563,1.358205,0.621949,-0.00258,4.357989,-3.564346,-0.995497,-2.024023,4.173826,0.292079,-0.306382,-3.16882,-3.56359,-2.473292,0.15479,-0.00717,4.30517,-1.213274,7
-3.770702,0.718211,-3.650796,-0.608367,4.228977,-2.603116,-1.324881,-0.836077,-1.126766,-1.800567,2.419893,3.753211,-5.229995,-0.064839,-0.878536,6.205721,-4.043126,-1.438451,-3.639225,-0.737505,5
5.90577,-1.51112,0.86398,0.921284,3.903371,3.284358,-1.576711,-0.196835,-1.326382,-4.854533,-2.854587,2.65403,-0.761479,-1.364269,-1.532304,0.038198,-0.249632,-4.318275,1.808017,0.883121,5
-3.465151,1.4163,3.609359,-1.239589,-1.026671,-1.094691,0.43457,-4.011105,-2.357856,0.811973,-0.138899,4.782763,6.552041,0.351066,3.103444,-4.605085,-0.249672,2.570901,-2.034842,1.626756,7
-4.846024,-1.339806,-2.449637,-4.352452,0.988899,0.202287,-0.065393,-1.997629,-2.443841,-0.53024,1.21947,5.300036,-3.695977,1.670527,0.645029,1.5841,-6.290654,0.21236,2.231318,-3.829107,1
-0.271057,0.185804,-0.56817,-0.567331,-1.376146,-0.964559,3.450852,1.279301,4.154578,-3.493346,-0.855691,1.400419,4.304945,3.321486,4.614389,-2.792505,1.071431,-0.76874,2.946001,-1.307973,9
-3.965817,-3.103514,3.237423,1.182063,1.00624,-2.693424,-0.164836,-0.221654,3.427955,-1.401769,0.331869,3.522946,-1.701663,-3.019745,-0.737863,0.625358,0.138616,-1.935025,0.119633,-1.297508,7
-0.947074,3.937034,2.051288,-2.126781,-0.685837,-0.761665,1.38119,1.863659,1.696596,-3.265702,1.951984,-1.326093,2.413887,4.542884,-0.469729,-2.457694,1.732792,0.345354,0.158458,-3.10332,9
-1.136523,-1.594132,-1.481009,-1.969648,-2.084506,2.771671,0.834161,0.423857,-1.271802,0.685148,0.362527,3.437798,-1.812004,-1.04984,-0.821448,-0.601526,6.155654,3.603054,-2.844642,-2.29812,2
5.577022,-4.394122,1.953363,-1.27195,2.676501,-3.618034,-3.554316,0.108405,1.488147,-4.899,0.170875,-3.277475,0.682935,-1.880933,2.954578,0.279988,-5.032466,-4.196,-4.703463,0.783999,3
-1.563632,1.413484,0.162015,1.706136,-0.632595,5.440051,1.842048,-2.234021,-2.270894,0.649181,5.779017,0.274437,1.135937,-3.814461,-0.847579,-1.771983,-1.673636,-1.738903,-3.25737,2.088674,1
0.605128,0.09404,-1.087939,3.667682,-1.504951,-2.006818,0.102758,-2.176889,2.489061,3.057835,-0.826904,-2.404061,0.535347,-0.239679,2.051828,-0.930257,-1.810821,1.815891,0.789642,-0.64857,3
-1.204456,-3.084258,1.563893,-1.421123,-2.049741,-2.367656,-3.29334,-0.465278,2.091294,-3.355479,0.767255,-0.112393,1.014032,-1.753211,1.218876,-0.71643,3.022817,-4.455893,2.058636,-4.416601,5
-3.74699,-2.866987,1.842995,-1.663232,1.532916,-4.035748,-3.699599,4.4037,1.362703,-0.676975,1.43158,1.164259,0.264625,1.978546,0.778026,-1.973849,-3.247697,-1.124401,-1.242377,-2.104649,7
-1.69104,0.518654,-0.374067,2.416658,5.96186,-0.102244,-1.684232,-3.580992,0.39783,-0.98633,2.306696,-4.412363,-1.489273,-2.883723,-1.1986,-2.299688,0.54236,-1.373773,-4.609992,2.524913,0
1.548661,2.860152,1.992892,4.378846,0.758269,-3.625722,-2.309657,-0.614589,0.393597,2.64399,0.616578,3.350117,-2.799288,-0.633015,4.798876,-0.556709,3.205305,-2.809775,0.837789,-0.05447,0
2.574382,1.394562,-0.354585,4.507008,0.48576,0.351407,-3.845457,0.692698,-0.218877,0.525882,-2.946976,3.063919,0.889925,-2.631463,-5.36178,3.992144,2.238968,-0.653394,0.200458,-2.152379,6
-0.751705,-4.264095,-1.667447,-5.787279,-2.615607,1.337677,0.920768,5.206374,-2.521869,2.470313,-1.113858,0.346379,1.097766,2.000642,-6.286048,1.707932,-2.272867,5.741766,4.696087,0.421324,2
-2.933476,-0.816404,-1.397878,-4.765567,-2.578323,0.9732,7.7371,0.132893,3.725535,-0.685928,2.224829,3.321055,-1.554817,4.046691,1.038792,-0.600933,-3.029226,-2.07215,3.313166,-1.413798,9
3.058814,1.669036,0.205204,0.447478,-3.742632,-0.005569,0.684071,5.634113,0.127657,-3.141991,5.127485,3.100707,0.471586,1.662627,0.776397,2.565423,0.236846,-1.518043,-2.403653,-1.502798,4
-3.011523,5.617528,2.728319,-0.723503,3.335259,3.216373,5.487936,3.408419,0.755694,-1.97597,4.968482,1.573129,5.285223,4.318917,-1.998626,-7.236174,-1.726549,-3.374493,1.805193,-2.831816,9
-1.697525,-0.794379,0.774596,0.00592,-2.903146,0.073418,-6.027448,-5.295147,-6.638489,-3.602056,0.260676,-5.302223,-3.433078,1.933599,-3.026733,0.983295,-0.228902,-2.30537,-3.229148,6.24879,6
0.859927,-1.057009,-0.556814,-0.869605,1.170664,-2.748607,-2.620603,0.659781,-6.289291,2.250305,-1.627935,-0.173914,0.650923,1.383605,0.267353,-2.083418,1.243162,2.788601,0.085781,2.411042,7
-0.339065,1.847307,2.46484,4.477834,-1.267577,-0.820519,-3.739775,-4.137417,-4.956031,-4.395795,-0.552191,3.09014,3.316476,-0.406116,-1.794112,2.080134,3.384314,4.511053,-1.904117,1.493491,6
-1.587659,-0.352554,-0.557332,-1.891542,4.682732,2.671187,-1.23921,-2.859231,-2.656295,1.499778,0.218699,0.665398,0.630961,1.85094,3.437442,0.721106,-0.461423,-3.41929,0.952963,-0.449896,1
1.002791,1.105012,4.211721,-2.008405,-0.065714,1.683895,0.790418,0.243343,1.334181,1.477465,4.870716,-3.494659,-4.138459,2.393349,-4.770936,1.090043,-0.612703,1.904696,0.006574,-0.868159,9
-3.684114,-0.962628,-3.263449,3.509955,-2.125336,-0.484591,-4.93498,-7.142953,-2.370754,-3.247593,-1.976648,4.906571,-0.155271,1.346041,-1.150732,1.397058,1.707902,-2.7302,-2.2526,-1.480617,0
-1.366187,-1.08019,1.756462,0.582625,0.399873,0.640507,4.604919,1.3614,0.816286,-3.097869,0.359857,-5.240657,-4.672468,-0.436308,-2.02023,-2.035614,0.617853,-0.824371,2.703024,-1.649131,7
3.184122,0.670469,-2.249733,-2.486269,-1.156568,-0.584114,-3.269205,-1.928624,-2.699868,2.220176,-1.41418,0.837701,-3.389363,-0.80083,0.37519,-0.810218,-4.981863,0.242555,-1.901897,0.59253,1
8.031112,-5.637797,3.777409,1.846124,-0.554165,-2.388602,-2.392964,3.709374,0.76338,-1.743776,-0.688138,1.041362,-1.195548,1.869959,-1.132049,-4.745078,1.56252,-2.806225,4.530799,4.084591,5
0.109705,1.453303,3.434319,-2.051494,-1.95021,-1.645797,2.686016,-4.752546,1.018015,-1.034565,3.217786,-0.851278,-1.735571,-2.007094,-4.949549,5.992909,-5.90168,1.551882,0.095612,4.497032,1
4.084805,-0.885011,-0.720022,-1.531499,-1.17256,-2.781598,-7.770452,-1.95727,3.823688,-2.148443,-1.887067,-1.611235,-2.397901,0.497229,-0.721159,-0.336986,0.877069,1.33636,-1.523562,-0.950698,3
-0.393437,-1.22735,-1.553119,3.308349,-0.811276,1.478357,1.583285,-2.372047,1.787681,0.343894,0.92729,-3.415821,-0.391139,2.95544,5.049089,6.340266,-2.302624,4.147099,0.304507,-0.096994,9
3.350332,1.938926,1.377305,1.44733,4.779077,0.902406,-3.030728,0.729582,-0.354612,-0.839989,2.235697,-1.923853,0.952904,-1.180405,-1.677951,-4.49152,1.324434,-2.02428,2.911019,0.944827,0
-4.123675,1.996851,1.881508,-3.605421,2.616652,-0.39067,-3.51686,-4.160347,-0.191095,1.07207,0.720255,2.050297,-1.92998,-0.075791,-1.021828,2.044278,-1.007439,1.092369,-4.207729,7.870378,2
-1.301788,1.011884,1.664057,-0.406394,4.85557,2.597481,2.089593,2.31084,1.147167,0.62775,-4.48155,-4.826047,-6.788867,0.176123,0.30347,1.699781,-1.517576,3.758656,0.846489,0.097573,3
-3.807326,1.53939,-5.859824,-2.261991,2.030586,4.417651,3.668523,-1.767363,0.702959,-1.481124,1.217775,-1.849508,-3.637973,1.633073,1.467452,2.94447,-3.171455,1.129493,-2.758647,-4.545885,9
0.897117,2.132738,3.64477,-2.31617,2.035392,3.023206,0.251206,-2.084421,3.138611,2.306982,4.336473,-3.148244,1.319245,6.670035,-2.337258,-0.294941,-0.829988,-0.013601,0.190093,3.721789,9
3.119866,-0.759604,0.124758,3.32114,5.982133,2.899195,-4.127358,-2.16406,1.581792,-3.303055,0.436962,-2.685598,2.314472,-0.365398,2.103864,-2.275889,0.6153,0.464487,1.634374,1.274918,0
-1.721673,0.963193,-2.62499,4.604061,-1.221923,-3.942245,-4.521791,-1.960682,1.627471,3.967074,-2.464917,1.674521,-3.292306,1.159364,-0.962961,-1.130861,1.23591,3.972726,6.428346,0.414878,3
1.124075,-0.522116,-0.755305,-1.536446,0.00808,1.418369,-0.376616,1.636279,1.979432,-0.459723,1.296437,-5.928824,-2.073677,1.065228,-1.521966,-1.130853,-0.225687,2.874552,0.812194,-1.419038,3
1.427239,5.729732,-1.7551,-0.110341,4.806616,1.178956,0.853102,-4.503109,0.249852,-2.466403,1.592616,-0.910374,-4.273523,-0.009142,-0.543289,5.832197,-3.614575,1.521309,5.104285,-4.105025,5
1.278985,2.709724,4.618857,0.368202,-0.438738,0.75448,-0.162657,1.995629,2.112901,-5.0184,2.39056,-3.414923,-3.149623,3.947913,-0.552487,-0.492025,-0.028332,5.606656,1.183998,-0.27093,9
0.301949,-2.165139,2.438329,-3.586128,-1.6892,-2.669294,2.148298,4.109227,2.259844,-0.710933,0.490983,-3.044144,0.119874,2.735669,-0.318942,-1.783147,-0.40431,-0.964428,0.428105,-4.838639,7
4.996861,-2.923145,1.803074,-2.961199,2.014743,1.800262,3.63376,-0.031943,1.385048,-0.233647,-2.026364,-2.278681,-0.837699,-1.462641,0.98777,0.464019,-4.628396,-2.310329,-2.301146,-1.568604,3
0.095834,-2.18155,-1.604911,-2.940086,-0.266264,-3.889264,1.652808,-0.382277,1.31054,2.79217,1.817837,-2.963465,2.187054,-0.800815,-0.653239,1.756047,-1.061999,-1.442725,2.203774,-2.287549,3
-2.330733,3.754004,-3.03631,-4.841419,2.094002,0.868507,0.388119,-2.202434,5.363328,-2.711113,0.526288,0.151709,0.881478,5.045312,2.434562,-2.139584,-1.518045,4.065638,-1.480955,-0.650413,9
-1.469965,-1.425367,7.858427,1.625636,-0.294671,1.660348,1.249453,3.558353,0.486852,-5.472714,-1.49775,2.220425,-0.60713,-0.309724,-5.921209,-1.354346,-0.995954,1.385167,-1.600814,-4.108159,9
2.141771,-1.562866,-3.55608,1.076836,1.381379,-4.715837,-2.454523,1.011524,0.080309,-1.346845,-2.294732,3.772588,-0.17757,-1.785069,-1.310078,-0.245886,-4.538256,-0.190475,-3.915071,2.907339,5
-1.427746,-2.583692,-4.153023,2.555064,0.8103,-4.665362,-2.864248,0.973461,2.14809,-3.150887,-2.001839,1.801194,1.9396,-0.975776,-1.042441,-1.586333,-1.350924,-1.782968,0.939683,-2.006559,5
-1.571783,1.68244,2.076131,6.426598,-2.377844,-2.4206,-5.389924,-2.898341,-6.139316,-1.526997,2.693851,2.598508,-2.571231,3.404263,-0.675555,6.12692,2.333686,2.08035,0.666905,2.909364,0
0.510027,-0.612553,-2.631987,-3.080815,-3.75064,-2.102901,5.34388,2.101452,-4.504153,1.183772,-1.822105,2.779734,3.031535,-1.056344,-2.363652,0.589631,-0.308874,1.73056,0.689897,-3.872772,2
-0.978558,-2.114344,2.999598,-3.28073,-1.086268,-1.925804,3.595939,-0.007191,-3.033319,1.789528,2.564461,-0.543482,1.164529,-1.478317,3.750854,-3.508863,-0.673472,1.821707,3.823253,-0.803281,7
4.020953,-4.195554,1.863897,-2.474302,4.653419,3.880451,0.231833,2.837271,0.434328,3.514115,-0.31083,-2.392896,-1.822503,-1.13758,-2.69177,1.061848,-1.096429,1.920536,3.686019,3.005748,2
-0.302286,-1.195077,-2.29522,4.2463,-2.491813,3.450546,-1.546827,3.355029,0.868022,0.552323,2.988707,-2.275888,-0.627977,1.766798,-3.697913,0.202802,-0.388856,1.926845,0.664054,-6.339295,6
1.093815,0.092993,-0.372789,0.513567,-2.377574,-3.539907,-4.771974,-2.324029,-3.64013,1.367155,-2.761562,-3.780556,-1.97725,-1.128699,-3.374036,2.556839,-1.396366,-3.121134,-2.01021,6.365277,6
1.156158,2.096217,1.628193,1.170562,1.504615,0.298538,1.278096,-4.961102,1.62637,-7.615438,-3.313367,0.628646,-1.511191,1.002751,-2.995293,-4.083265,6.922715,-4.031654,0.387985,3.271207,0
-4.657574,-4.668994,2.275222,-1.280125,2.682353,2.138375,1.001215,-1.569514,1.265509,-2.562069,0.910276,0.21959,-2.682181,0.802085,2.340834,-1.151826,-3.154212,0.034189,-2.352261,-1.577032,7
1.939161,-2.549673,1.634517,1.937007,-2.236735,1.8925,4.101572,-2.804707,0.368452,-0.710808,0.551174,1.452438,-2.973749,2.58177,0.881795,5.428018,-0.251877,-1.699199,0.813603,4.009573,9
-0.520898,-0.776703,-2.855545,2.366484,1.986628,-2.656353,2.272272,-0.854928,-0.002598,-0.519069,-3.237868,-2.740519,1.543075,-3.628372,3.972182,2.680659,-4.568295,4.242232,-3.10346,3.051077,3
2.127976,1.195954,-2.15571,3.955859,3.143015,-1.131569,-3.452718,0.423867,-0.064891,-1.437355,0.406975,-3.097249,-1.71269,1.103164,1.53829,-0.532529,0.133728,-0.183571,2.594776,2.056385,0
-1.405951,0.918349,3.840072,0.088013,-1.263629,-3.889447,1.809302,3.502747,-0.126583,-2.74353,-5.090098,-0.317072,-3.027751,2.93458,4.910674,-2.633166,2.327978,-0.687893,-1.098922,-0.446129,1
1.589629,0.526779,-0.731626,-0.31043,1.463269,-1.58484,-1.728611,3.418564,4.219454,-1.84617,0.446333,-0.128184,1.236491,1.07884,-1.103624,0.581191,-5.25394,0.293412,-2.80787,0.94197,5
-1.309209,4.956213,-1.76872,-1.210001,1.802862,-0.635689,-0.862949,0.336037,3.667975,-1.899442,-0.011827,0.246747,1.265391,-1.038217,-3.270244,-1.218092,-0.21422,0.230984,-0.964149,-0.393507,8
1.406889,1.96799,0.277472,1.674504,2.109461,0.652677,-0.453154,1.7742,4.807363,3.054096,-0.327835,1.270897,2.227219,0.175476,-4.353785,-0.410813,-0.773681,2.884716,2.517628,-1.641976,8
-1.417537,-1.400318,1.84527,-1.877077,1.822408,-1.861892,-2.91395,-2.112288,-2.835325,0.127281,-1.960708,4.071839,0.392177,-1.753709,-2.224177,1.20928,-0.126928,3.865636,-0.727841,3.620521,8
1.55601,-2.39761,-1.164531,0.210889,1.643527,0.360129,1.040927,-0.487562,0.982851,1.745498,1.782746,0.09678,0.76698,-0.707495,0.118862,-0.228431,-0.806414,0.499635,2.72674,1.332427,3
