dataset,Accuracy,ErrorRate,Algorithm,,,AvgErr
pca_Qualitative_Bankruptcy,97.30386555,0.026961344,NaiveBayes,,,
pca_Qualitative_Bankruptcy,95.63093534,0.043690647,AdaBoostM1,,,
pca_Qualitative_Bankruptcy,97.04739012,0.029526099,Bagging,,,
pca_Qualitative_Bankruptcy,59.95206536,0.400479346,Stacking,,,
pca_Qualitative_Bankruptcy,96.97202794,0.030279721,LogitBoost,,,
pca_Qualitative_Bankruptcy,95.38186228,0.046181377,RandomCommittee,,,
pca_Qualitative_Bankruptcy,59.47247126,0.405275287,Vote,,,
pca_Qualitative_Bankruptcy,97.10440931,0.028955907,Logistic,,,
pca_Qualitative_Bankruptcy,97.58692773,0.024130723,MultilayerPerceptron,,,
pca_Qualitative_Bankruptcy,96.98033031,0.030196697,SimpleLogistic,,,
pca_Qualitative_Bankruptcy,96.96078934,0.030392107,SMO,,,
pca_Qualitative_Bankruptcy,97.19012145,0.028098786,SVM,,,
pca_RedWhiteWine,50.93646122,0.490635388,J48,,,
pca_RedWhiteWine,44.44915428,0.555508457,DecisionStump,,,
pca_RedWhiteWine,60.15075945,0.398492406,RandomForest,,,
pca_RedWhiteWine,50.52379915,0.494762009,PART,,,
pca_RedWhiteWine,47.94894746,0.520510525,DecisionTable,,,
pca_RedWhiteWine,47.56271384,0.524372862,JRip,,,
pca_RedWhiteWine,45.16198245,0.548380175,OneR,,,
pca_RedWhiteWine,44.84414658,0.551558534,ZeroR,,,
pca_RedWhiteWine,56.92616641,0.430738336,IBk,,,
pca_RedWhiteWine,54.76422295,0.45235777,KStar,,,
pca_RedWhiteWine,44.46758266,0.555324173,LWL,,,
pca_RedWhiteWine,43.90474766,0.560952523,NaiveBayes,,,
pca_RedWhiteWine,44.0329938,0.559670062,AdaBoostM1,,,
pca_RedWhiteWine,55.89954891,0.441004511,Bagging,,,
pca_RedWhiteWine,43.97287222,0.560271278,Stacking,,,
pca_RedWhiteWine,48.62187448,0.513781255,LogitBoost,,,
pca_RedWhiteWine,58.37311033,0.416268897,RandomCommittee,,,
pca_RedWhiteWine,44.00651167,0.559934883,Vote,,,
pca_RedWhiteWine,46.96446106,0.530355389,Logistic,,,
pca_RedWhiteWine,46.6975923,0.533024077,MultilayerPerceptron,,,
pca_RedWhiteWine,46.62817455,0.533718254,SimpleLogistic,,,
pca_RedWhiteWine,43.65438722,0.563456128,SMO,,,
pca_RedWhiteWine,48.57378869,0.514262113,SVM,,,
pca_SE,91.47054762,0.085294524,J48,,,
pca_SE,90.78181611,0.092181839,DecisionStump,,,
pca_SE,89.71867591,0.102813241,RandomForest,,,
pca_SE,91.81606609,0.081839339,PART,,,
pca_SE,90.9100943,0.090899057,DecisionTable,,,
pca_SE,91.03676777,0.089632322,JRip,,,
pca_SE,90.37864414,0.096213559,OneR,,,
pca_SE,91.84957921,0.081504208,ZeroR,,,
pca_SE,84.2565985,0.157434015,IBk,,,
pca_SE,90.82917244,0.091708276,KStar,,,
pca_SE,91.33062898,0.08669371,LWL,,,
pca_SE,91.30448125,0.086955187,NaiveBayes,,,
pca_SE,91.36992279,0.086300772,AdaBoostM1,,,
pca_SE,91.40544208,0.085945579,Bagging,,,
pca_SE,90.99566845,0.090043316,Stacking,,,
pca_SE,91.63497694,0.083650231,LogitBoost,,,
pca_SE,86.51923274,0.134807673,RandomCommittee,,,
pca_SE,91.62579685,0.083742032,Vote,,,
pca_SE,91.21241239,0.087875876,Logistic,,,
pca_SE,91.77539049,0.082246095,MultilayerPerceptron,,,
pca_SE,91.66043204,0.08339568,SimpleLogistic,,,
pca_SE,90.90649925,0.090935008,SMO,,,
pca_SE,91.73456975,0.082654302,SVM,,,
pca_segment,87.98245657,0.120175434,J48,,,
pca_segment,27.70068676,0.722993132,DecisionStump,,,
pca_segment,92.58248892,0.074175111,RandomForest,,,
pca_segment,88.25173906,0.117482609,PART,,,
pca_segment,81.27725348,0.187227465,DecisionTable,,,
pca_segment,85.37076115,0.146292388,JRip,,,
pca_segment,51.98092703,0.48019073,OneR,,,
pca_segment,15.14700232,0.848529977,ZeroR,,,
pca_segment,91.5588339,0.084411661,IBk,,,
pca_segment,88.21690368,0.117830963,KStar,,,
pca_segment,56.23026559,0.437697344,LWL,,,
pca_segment,74.15918933,0.258408107,NaiveBayes,,,
pca_segment,28.36455111,0.716354489,AdaBoostM1,,,
pca_segment,90.05129227,0.099487077,Bagging,,,
pca_segment,14.55478941,0.854452106,Stacking,,,
pca_segment,83.12411063,0.168758894,LogitBoost,,,
pca_segment,92.04188074,0.079581193,RandomCommittee,,,
pca_segment,14.27646818,0.857235318,Vote,,,
pca_segment,81.1206432,0.188793568,Logistic,,,
pca_segment,80.91665874,0.190833413,MultilayerPerceptron,,,
pca_segment,80.11917023,0.198808298,SimpleLogistic,,,
pca_segment,75.29093547,0.247090645,SMO,,,
pca_segment,32.56502059,0.674349794,SVM,,,
pca_semeion,67.44304963,0.325569504,J48,,,
pca_semeion,17.71385899,0.82286141,DecisionStump,,,
pca_semeion,68.08617536,0.319138246,RandomForest,,,
pca_semeion,65.48924629,0.345107537,PART,,,
pca_semeion,54.32501568,0.456749843,DecisionTable,,,
pca_semeion,60.26645702,0.39733543,JRip,,,
pca_semeion,28.44191546,0.715580845,OneR,,,
pca_semeion,9.36392672,0.906360733,ZeroR,,,
pca_semeion,66.40159672,0.335984033,IBk,,,
pca_semeion,66.24151348,0.337584865,KStar,,,
pca_semeion,41.31435469,0.586856453,LWL,,,
pca_semeion,65.90249984,0.340975002,NaiveBayes,,,
pca_semeion,18.22195239,0.817780476,AdaBoostM1,,,
pca_semeion,69.74254046,0.302574595,Bagging,,,
pca_semeion,10.79135915,0.892086408,Stacking,,,
pca_semeion,64.67451915,0.353254809,LogitBoost,,,
pca_semeion,66.84700689,0.331529931,RandomCommittee,,,
pca_semeion,10.02273179,0.899772682,Vote,,,
pca_semeion,62.80017994,0.371998201,Logistic,,,
pca_semeion,69.97905385,0.300209462,MultilayerPerceptron,,,
pca_semeion,62.24997315,0.377500268,SimpleLogistic,,,
pca_semeion,62.79850616,0.372014938,SMO,,,
pca_semeion,68.80963869,0.311903613,SVM,,,
pca_SensorDiscrimination,97.30393318,0.026960668,J48,,,
pca_SensorDiscrimination,75.01129002,0.2498871,DecisionStump,,,
pca_SensorDiscrimination,98.95053807,0.010494619,RandomForest,,,
pca_SensorDiscrimination,97.84954877,0.021504512,PART,,,
pca_SensorDiscrimination,93.4313883,0.065686117,DecisionTable,,,
pca_SensorDiscrimination,97.24943906,0.027505609,JRip,,,
pca_SensorDiscrimination,75.41757018,0.245824298,OneR,,,
pca_SensorDiscrimination,37.09881369,0.629011863,ZeroR,,,
pca_SensorDiscrimination,99.03340695,0.009665931,IBk,,,
pca_SensorDiscrimination,98.48539479,0.015146052,KStar,,,
pca_SensorDiscrimination,92.98511589,0.070148841,LWL,,,
pca_SensorDiscrimination,89.99574981,0.100042502,NaiveBayes,,,
pca_SensorDiscrimination,84.12499409,0.158750059,AdaBoostM1,,,
pca_SensorDiscrimination,97.97790308,0.020220969,Bagging,,,
pca_SensorDiscrimination,36.24932156,0.637506784,Stacking,,,
pca_SensorDiscrimination,96.53637513,0.034636249,LogitBoost,,,
pca_SensorDiscrimination,98.77788595,0.01222114,RandomCommittee,,,
pca_SensorDiscrimination,37.19078697,0.62809213,Vote,,,
pca_SensorDiscrimination,96.31636884,0.036836312,Logistic,,,
pca_SensorDiscrimination,96.93794824,0.030620518,MultilayerPerceptron,,,
pca_SensorDiscrimination,95.58217975,0.044178203,SimpleLogistic,,,
pca_SensorDiscrimination,93.72088469,0.062791153,SMO,,,
pca_SensorDiscrimination,96.66266317,0.033373368,SVM,,,
pca_sick,93.09016869,0.069098313,J48,,,
pca_sick,94.95653616,0.050434638,DecisionStump,,,
pca_sick,93.29229807,0.067077019,RandomForest,,,
pca_sick,93.89965233,0.061003477,PART,,,
pca_sick,93.25452398,0.06745476,DecisionTable,,,
pca_sick,92.57112381,0.074288762,JRip,,,
pca_sick,92.76154773,0.072384523,OneR,,,
pca_sick,93.97501778,0.060249822,ZeroR,,,
pca_sick,90.94512229,0.090548777,IBk,,,
pca_sick,93.16048296,0.06839517,KStar,,,
pca_sick,93.92636965,0.060736303,LWL,,,
pca_sick,94.50164945,0.054983506,NaiveBayes,,,
pca_sick,93.86801523,0.061319848,AdaBoostM1,,,
pca_sick,94.57171149,0.054282885,Bagging,,,
pca_sick,94.014983,0.05985017,Stacking,,,
pca_sick,94.16555038,0.058344496,LogitBoost,,,
pca_sick,92.4198669,0.075801331,RandomCommittee,,,
pca_sick,94.12766436,0.058723356,Vote,,,
pca_sick,94.10308483,0.058969152,Logistic,,,
pca_sick,93.82277162,0.061772284,MultilayerPerceptron,,,
pca_sick,94.55087288,0.054491271,SimpleLogistic,,,
pca_sick,94.41100907,0.055889909,SMO,,,
pca_sick,94.71935842,0.052806416,SVM,,,
pca_solar-flare_1,60.9660027,0.390339973,J48,,,
pca_solar-flare_1,35.24022335,0.647597767,DecisionStump,,,
pca_solar-flare_1,64.96231588,0.350376841,RandomForest,,,
pca_solar-flare_1,60.16709724,0.398329028,PART,,,
pca_solar-flare_1,51.43343349,0.485665665,DecisionTable,,,
pca_solar-flare_1,53.08978431,0.469102157,JRip,,,
pca_solar-flare_1,55.54906231,0.444509377,OneR,,,
pca_solar-flare_1,12.67719124,0.873228088,ZeroR,,,
pca_solar-flare_1,64.33633642,0.356636636,IBk,,,
pca_solar-flare_1,63.00036869,0.369996313,KStar,,,
pca_solar-flare_1,52.62198627,0.473780137,LWL,,,
pca_solar-flare_1,60.16834057,0.398316594,NaiveBayes,,,
pca_solar-flare_1,35.61741893,0.643825811,AdaBoostM1,,,
pca_solar-flare_1,65.35023874,0.346497613,Bagging,,,
pca_solar-flare_1,15.22705354,0.847729465,Stacking,,,
pca_solar-flare_1,62.11110906,0.378888909,LogitBoost,,,
pca_solar-flare_1,65.49518112,0.345048189,RandomCommittee,,,
pca_solar-flare_1,14.47475465,0.855252454,Vote,,,
pca_solar-flare_1,62.90435247,0.370956475,Logistic,,,
pca_solar-flare_1,60.31608292,0.396839171,MultilayerPerceptron,,,
pca_solar-flare_1,63.80715212,0.361928479,SimpleLogistic,,,
pca_solar-flare_1,60.77943031,0.392205697,SMO,,,
pca_solar-flare_1,67.01731647,0.329826835,SVM,,,
pca_solar-flare_2,74.31494868,0.256850513,J48,,,
pca_solar-flare_2,43.23953315,0.567604669,DecisionStump,,,
pca_solar-flare_2,71.12966713,0.288703329,RandomForest,,,
pca_solar-flare_2,71.64401911,0.283559809,PART,,,
pca_solar-flare_2,70.08848133,0.299115187,DecisionTable,,,
pca_solar-flare_2,68.08198052,0.319180195,JRip,,,
pca_solar-flare_2,61.28054215,0.387194579,OneR,,,
pca_solar-flare_2,31.28274671,0.687172533,ZeroR,,,
pca_solar-flare_2,69.83004901,0.30169951,IBk,,,
pca_solar-flare_2,70.02518713,0.299748129,KStar,,,
pca_solar-flare_2,57.37389461,0.426261054,LWL,,,
pca_solar-flare_2,70.58168101,0.29418319,NaiveBayes,,,
pca_solar-flare_2,43.54834168,0.564516583,AdaBoostM1,,,
pca_solar-flare_2,72.40422906,0.275957709,Bagging,,,
pca_solar-flare_2,31.74176054,0.682582395,Stacking,,,
pca_solar-flare_2,70.71860439,0.292813956,LogitBoost,,,
pca_solar-flare_2,70.73476445,0.292652356,RandomCommittee,,,
pca_solar-flare_2,31.98934604,0.68010654,Vote,,,
pca_solar-flare_2,72.13781591,0.278621841,Logistic,,,
pca_solar-flare_2,70.95113265,0.290488674,MultilayerPerceptron,,,
pca_solar-flare_2,72.34778322,0.276522168,SimpleLogistic,,,
pca_solar-flare_2,61.129361,0.38870639,SMO,,,
pca_solar-flare_2,73.01127684,0.269887232,SVM,,,
pca_sonar,51.44336728,0.485566327,J48,,,
pca_sonar,58.6195889,0.413804111,DecisionStump,,,
pca_sonar,41.49345838,0.585065416,RandomForest,,,
pca_sonar,50.75444857,0.492455514,PART,,,
pca_sonar,55.26422163,0.447357784,DecisionTable,,,
pca_sonar,53.75790714,0.462420929,JRip,,,
pca_sonar,36.15903355,0.638409664,OneR,,,
pca_sonar,54.37044363,0.456295564,ZeroR,,,
pca_sonar,48.3116889,0.516883111,IBk,,,
pca_sonar,44.23829158,0.557617084,KStar,,,
pca_sonar,50.18689278,0.498131072,LWL,,,
pca_sonar,50.84390422,0.491560958,NaiveBayes,,,
pca_sonar,50.97851606,0.490214839,AdaBoostM1,,,
pca_sonar,47.08375325,0.529162468,Bagging,,,
pca_sonar,54.86391081,0.451360892,Stacking,,,
pca_sonar,44.41272068,0.555872793,LogitBoost,,,
pca_sonar,50.22862103,0.49771379,RandomCommittee,,,
pca_sonar,53.98984051,0.460101595,Vote,,,
pca_sonar,52.55860387,0.474413961,Logistic,,,
pca_sonar,45.01005761,0.549899424,MultilayerPerceptron,,,
pca_sonar,53.65295493,0.463470451,SimpleLogistic,,,
pca_sonar,47.26792804,0.52732072,SMO,,,
pca_sonar,65.7889908,0.342110092,SVM,,,
pca_soybean,71.19265468,0.288073453,J48,,,
pca_soybean,3.588440386,0.964115596,DecisionStump,,,
pca_soybean,78.74547961,0.212545204,RandomForest,,,
pca_soybean,68.47177272,0.315282273,PART,,,
pca_soybean,62.70719852,0.372928015,DecisionTable,,,
pca_soybean,61.08341092,0.389165891,JRip,,,
pca_soybean,37.68385597,0.62316144,OneR,,,
pca_soybean,3.427948969,0.96572051,ZeroR,,,
pca_soybean,76.02351782,0.239764822,IBk,,,
pca_soybean,68.2918949,0.317081051,KStar,,,
pca_soybean,19.95685914,0.800431409,LWL,,,
pca_soybean,68.93029459,0.310697054,NaiveBayes,,,
pca_soybean,2.988612609,0.970113874,AdaBoostM1,,,
pca_soybean,71.9152979,0.280847021,Bagging,,,
pca_soybean,0.783470589,0.992165294,Stacking,,,
pca_soybean,73.88437485,0.261156251,LogitBoost,,,
pca_soybean,78.02974616,0.219702538,RandomCommittee,,,
pca_soybean,0.026217887,0.999737821,Vote,,,
pca_soybean,71.98114637,0.280188536,Logistic,,,
pca_soybean,71.12929562,0.288707044,MultilayerPerceptron,,,
pca_soybean,70.87322681,0.291267732,SimpleLogistic,,,
pca_soybean,41.9303631,0.580696369,SMO,,,
pca_soybean,72.53107701,0.27468923,SVM,,,
pca_spambase,75.99505174,0.240049483,J48,,,
pca_spambase,64.17413995,0.3582586,DecisionStump,,,
pca_spambase,80.7343694,0.192656306,RandomForest,,,
pca_spambase,80.02647972,0.199735203,PART,,,
pca_spambase,68.91892323,0.310810768,DecisionTable,,,
pca_spambase,75.45668095,0.245433191,JRip,,,
pca_spambase,59.02263046,0.409773695,OneR,,,
pca_spambase,10.41717004,0.8958283,ZeroR,,,
pca_spambase,79.23568351,0.207643165,IBk,,,
pca_spambase,77.48639761,0.225136024,KStar,,,
pca_spambase,64.53264519,0.354673548,LWL,,,
pca_spambase,67.74548354,0.322545165,NaiveBayes,,,
pca_spambase,73.28879387,0.267112061,AdaBoostM1,,,
pca_spambase,78.79607609,0.212039239,Bagging,,,
pca_spambase,0.976886726,0.990231133,Stacking,,,
pca_spambase,76.68411468,0.233158853,LogitBoost,,,
pca_spambase,80.66381907,0.193361809,RandomCommittee,,,
pca_spambase,1.483586948,0.985164131,Vote,,,
pca_spambase,74.49135132,0.255086487,Logistic,,,
pca_spambase,80.01578504,0.19984215,MultilayerPerceptron,,,
pca_spambase,73.47886704,0.26521133,SimpleLogistic,,,
pca_spambase,31.03654155,0.689634584,SMO,,,
pca_spambase,72.94322294,0.270567771,SVM,,,
pca_spambase_real,76.31293557,0.236870644,J48,,,
pca_spambase_real,64.70175361,0.352982464,DecisionStump,,,
pca_spambase_real,79.90141931,0.200985807,RandomForest,,,
pca_spambase_real,79.37516287,0.206248371,PART,,,
pca_spambase_real,69.21035364,0.307896464,DecisionTable,,,
pca_spambase_real,74.9551846,0.250448154,JRip,,,
pca_spambase_real,59.05914122,0.409408588,OneR,,,
pca_spambase_real,10.48823999,0.8951176,ZeroR,,,
pca_spambase_real,79.16709321,0.208329068,IBk,,,
pca_spambase_real,78.18235688,0.218176431,KStar,,,
pca_spambase_real,63.91375184,0.360862482,LWL,,,
pca_spambase_real,67.38104058,0.326189594,NaiveBayes,,,
pca_spambase_real,72.69573461,0.273042654,AdaBoostM1,,,
pca_spambase_real,79.6030345,0.203969655,Bagging,,,
pca_spambase_real,0.912990645,0.990870094,Stacking,,,
pca_spambase_real,77.30580434,0.226941957,LogitBoost,,,
pca_spambase_real,81.19541268,0.188045873,RandomCommittee,,,
pca_spambase_real,0.901750451,0.990982495,Vote,,,
pca_spambase_real,74.59879033,0.254012097,Logistic,,,
pca_spambase_real,80.01705292,0.199829471,MultilayerPerceptron,,,
pca_spambase_real,74.26203704,0.25737963,SimpleLogistic,,,
pca_spambase_real,31.60940829,0.683905917,SMO,,,
pca_spambase_real,71.77765851,0.282223415,SVM,,,
pca_spect_full,77.46007317,0.225399268,J48,,,
pca_spect_full,76.08148364,0.239185164,DecisionStump,,,
pca_spect_full,78.36635713,0.216336429,RandomForest,,,
pca_spect_full,78.4944712,0.215055288,PART,,,
pca_spect_full,76.42050922,0.235794908,DecisionTable,,,
pca_spect_full,77.61405329,0.223859467,JRip,,,
pca_spect_full,81.05918583,0.189408142,OneR,,,
pca_spect_full,79.33212676,0.206678732,ZeroR,,,
pca_spect_full,74.90481854,0.250951815,IBk,,,
pca_spect_full,76.94762588,0.230523741,KStar,,,
pca_spect_full,78.28830303,0.21711697,LWL,,,
pca_spect_full,82.1834082,0.178165918,NaiveBayes,,,
pca_spect_full,75.92091519,0.240790848,AdaBoostM1,,,
pca_spect_full,78.65285333,0.213471467,Bagging,,,
pca_spect_full,79.25783082,0.207421692,Stacking,,,
pca_spect_full,77.00152726,0.229984727,LogitBoost,,,
pca_spect_full,75.89038825,0.241096117,RandomCommittee,,,
pca_spect_full,79.53359333,0.204664067,Vote,,,
pca_spect_full,78.84161734,0.211583827,Logistic,,,
pca_spect_full,76.86201493,0.231379851,MultilayerPerceptron,,,
pca_spect_full,78.74337836,0.212566216,SimpleLogistic,,,
pca_spect_full,80.04501656,0.199549834,SMO,,,
pca_spect_full,79.52003234,0.204799677,SVM,,,
pca_spectf_full,70.98440932,0.290155907,J48,,,
pca_spectf_full,72.81176499,0.27188235,DecisionStump,,,
pca_spectf_full,85.4648378,0.145351622,RandomForest,,,
pca_spectf_full,71.45277614,0.285472239,PART,,,
pca_spectf_full,72.87944674,0.271205533,DecisionTable,,,
pca_spectf_full,71.71703607,0.282829639,JRip,,,
pca_spectf_full,71.60851623,0.283914838,OneR,,,
pca_spectf_full,72.65866276,0.273413372,ZeroR,,,
pca_spectf_full,90.19481779,0.098051822,IBk,,,
pca_spectf_full,78.66040313,0.213395969,KStar,,,
pca_spectf_full,72.8943278,0.271056722,LWL,,,
pca_spectf_full,73.84475954,0.261552405,NaiveBayes,,,
pca_spectf_full,74.67623865,0.253237614,AdaBoostM1,,,
pca_spectf_full,76.98633252,0.230136675,Bagging,,,
pca_spectf_full,73.24643489,0.267535651,Stacking,,,
pca_spectf_full,79.70439885,0.202956011,LogitBoost,,,
pca_spectf_full,88.54027139,0.114597286,RandomCommittee,,,
pca_spectf_full,72.88734752,0.271126525,Vote,,,
pca_spectf_full,74.69604556,0.253039544,Logistic,,,
pca_spectf_full,73.60665763,0.263933424,MultilayerPerceptron,,,
pca_spectf_full,73.85295614,0.261470439,SimpleLogistic,,,
pca_spectf_full,73.72948008,0.262705199,SMO,,,
pca_spectf_full,83.28537027,0.167146297,SVM,,,
pca_splice,87.51279999,0.124872,J48,,,
pca_splice,67.35525922,0.326447408,DecisionStump,,,
pca_splice,90.07281428,0.099271857,RandomForest,,,
pca_splice,86.25198919,0.137480108,PART,,,
pca_splice,86.10515076,0.138948492,DecisionTable,,,
pca_splice,87.9210822,0.120789178,JRip,,,
pca_splice,52.69530532,0.473046947,OneR,,,
pca_splice,52.96388226,0.470361177,ZeroR,,,
pca_splice,88.28690844,0.117130916,IBk,,,
pca_splice,85.21841376,0.147815862,KStar,,,
pca_splice,67.3433571,0.326566429,LWL,,,
pca_splice,76.05332483,0.239466752,NaiveBayes,,,
pca_splice,50.92932618,0.490706738,AdaBoostM1,,,
pca_splice,89.41899601,0.10581004,Bagging,,,
pca_splice,52.27397051,0.477260295,Stacking,,,
pca_splice,87.74624004,0.1225376,LogitBoost,,,
pca_splice,89.13241297,0.10867587,RandomCommittee,,,
pca_splice,52.01705123,0.479829488,Vote,,,
pca_splice,90.21754616,0.097824538,Logistic,,,
pca_splice,87.2508819,0.127491181,MultilayerPerceptron,,,
pca_splice,90.3269932,0.096730068,SimpleLogistic,,,
pca_splice,89.379406,0.10620594,SMO,,,
pca_splice,93.02322462,0.069767754,SVM,,,
pca_sponge,92.81086105,0.071891389,J48,,,
pca_sponge,92.50434898,0.07495651,DecisionStump,,,
pca_sponge,92.91127355,0.070887265,RandomForest,,,
pca_sponge,91.91932015,0.080806798,PART,,,
pca_sponge,92.67628362,0.073237164,DecisionTable,,,
pca_sponge,92.88960435,0.071103957,JRip,,,
pca_sponge,92.55190438,0.074480956,OneR,,,
pca_sponge,92.33914449,0.076608555,ZeroR,,,
pca_sponge,96.11315718,0.038868428,IBk,,,
pca_sponge,90.26307938,0.097369206,KStar,,,
pca_sponge,92.65061445,0.073493855,LWL,,,
pca_sponge,91.91689266,0.080831073,NaiveBayes,,,
pca_sponge,92.20938934,0.077906107,AdaBoostM1,,,
pca_sponge,92.12514449,0.078748555,Bagging,,,
pca_sponge,92.73336587,0.072666341,Stacking,,,
pca_sponge,91.63581175,0.083641883,LogitBoost,,,
pca_sponge,92.52299911,0.074770009,RandomCommittee,,,
pca_sponge,92.05070272,0.079492973,Vote,,,
pca_sponge,90.78139394,0.092186061,Logistic,,,
pca_sponge,92.6906408,0.073093592,MultilayerPerceptron,,,
pca_sponge,92.6614391,0.073385609,SimpleLogistic,,,
pca_sponge,91.82787475,0.081721252,SMO,,,
pca_sponge,93.06852454,0.069314755,SVM,,,
pca_SWD,57.16492639,0.428350736,J48,,,
pca_SWD,54.51531066,0.454846893,DecisionStump,,,
pca_SWD,57.36906228,0.426309377,RandomForest,,,
pca_SWD,57.92144591,0.420785541,PART,,,
pca_SWD,56.9196644,0.430803356,DecisionTable,,,
pca_SWD,57.99424075,0.420057592,JRip,,,
pca_SWD,54.11944147,0.458805585,OneR,,,
pca_SWD,40.84125496,0.59158745,ZeroR,,,
pca_SWD,57.18526134,0.428147387,IBk,,,
pca_SWD,54.77288432,0.452271157,KStar,,,
pca_SWD,56.28637204,0.43713628,LWL,,,
pca_SWD,55.8430644,0.441569356,NaiveBayes,,,
pca_SWD,53.95949581,0.460405042,AdaBoostM1,,,
pca_SWD,59.22780238,0.407721976,Bagging,,,
pca_SWD,39.93976436,0.600602356,Stacking,,,
pca_SWD,56.84037409,0.431596259,LogitBoost,,,
pca_SWD,57.86959158,0.421304084,RandomCommittee,,,
pca_SWD,40.95722455,0.590427755,Vote,,,
pca_SWD,56.98171125,0.430182888,Logistic,,,
pca_SWD,57.10198488,0.428980151,MultilayerPerceptron,,,
pca_SWD,56.98406703,0.43015933,SimpleLogistic,,,
pca_SWD,56.31508629,0.436849137,SMO,,,
pca_SWD,55.03516005,0.4496484,SVM,,,
pca_tae,50.13005024,0.498699498,J48,,,
pca_tae,36.87698458,0.631230154,DecisionStump,,,
pca_tae,60.21839637,0.397816036,RandomForest,,,
pca_tae,52.1469462,0.478530538,PART,,,
pca_tae,38.36176402,0.61638236,DecisionTable,,,
pca_tae,38.42505207,0.615749479,JRip,,,
pca_tae,49.0180251,0.509819749,OneR,,,
pca_tae,34.84353188,0.651564681,ZeroR,,,
pca_tae,62.74857733,0.372514227,IBk,,,
pca_tae,52.78098687,0.472190131,KStar,,,
pca_tae,37.35712151,0.626428785,LWL,,,
pca_tae,44.7044306,0.552955694,NaiveBayes,,,
pca_tae,36.65979811,0.633402019,AdaBoostM1,,,
pca_tae,49.3575096,0.506424904,Bagging,,,
pca_tae,25.78216448,0.742178355,Stacking,,,
pca_tae,52.1369509,0.478630491,LogitBoost,,,
pca_tae,67.59419534,0.324058047,RandomCommittee,,,
pca_tae,26.09843522,0.739015648,Vote,,,
pca_tae,42.27164813,0.577283519,Logistic,,,
pca_tae,50.76584975,0.492341502,MultilayerPerceptron,,,
pca_tae,37.21036114,0.627896389,SimpleLogistic,,,
pca_tae,22.4123054,0.775876946,SMO,,,
pca_tae,46.6701091,0.533298909,SVM,,,
pca_tic-tac-toe,88.93715953,0.110628405,J48,,,
pca_tic-tac-toe,60.50974995,0.394902501,DecisionStump,,,
pca_tic-tac-toe,88.73845142,0.112615486,RandomForest,,,
pca_tic-tac-toe,87.90229071,0.120977093,PART,,,
pca_tic-tac-toe,93.78280595,0.06217194,DecisionTable,,,
pca_tic-tac-toe,93.20839525,0.067916047,JRip,,,
pca_tic-tac-toe,91.03387821,0.089661218,OneR,,,
pca_tic-tac-toe,65.92304118,0.340769588,ZeroR,,,
pca_tic-tac-toe,80.90850137,0.190914986,IBk,,,
pca_tic-tac-toe,73.10132467,0.268986753,KStar,,,
pca_tic-tac-toe,65.58357207,0.344164279,LWL,,,
pca_tic-tac-toe,61.60544563,0.383945544,NaiveBayes,,,
pca_tic-tac-toe,65.70763223,0.342923678,AdaBoostM1,,,
pca_tic-tac-toe,87.13179184,0.128682082,Bagging,,,
pca_tic-tac-toe,65.45442675,0.345455732,Stacking,,,
pca_tic-tac-toe,70.25599473,0.297440053,LogitBoost,,,
pca_tic-tac-toe,92.00532617,0.079946738,RandomCommittee,,,
pca_tic-tac-toe,65.78284936,0.342171506,Vote,,,
pca_tic-tac-toe,63.17072123,0.368292788,Logistic,,,
pca_tic-tac-toe,74.23934945,0.257606506,MultilayerPerceptron,,,
pca_tic-tac-toe,64.47866028,0.355213397,SimpleLogistic,,,
pca_tic-tac-toe,65.58468963,0.344153104,SMO,,,
pca_tic-tac-toe,74.30054962,0.256994504,SVM,,,
pca_vehicle,61.28635123,0.387136488,J48,,,
pca_vehicle,40.06758882,0.599324112,DecisionStump,,,
pca_vehicle,62.91987062,0.370801294,RandomForest,,,
pca_vehicle,62.8047183,0.371952817,PART,,,
pca_vehicle,59.52058171,0.404794183,DecisionTable,,,
pca_vehicle,55.43583578,0.445641642,JRip,,,
pca_vehicle,50.38932166,0.496106783,OneR,,,
pca_vehicle,23.88118881,0.761188112,ZeroR,,,
pca_vehicle,58.70502056,0.412949794,IBk,,,
pca_vehicle,61.15105136,0.388489486,KStar,,,
pca_vehicle,40.79536061,0.592046394,LWL,,,
pca_vehicle,46.1522322,0.538477678,NaiveBayes,,,
pca_vehicle,40.55518548,0.594448145,AdaBoostM1,,,
pca_vehicle,63.07051569,0.369294843,Bagging,,,
pca_vehicle,24.44760236,0.755523976,Stacking,,,
pca_vehicle,59.93659026,0.400634097,LogitBoost,,,
pca_vehicle,59.01614575,0.409838543,RandomCommittee,,,
pca_vehicle,24.47682781,0.755231722,Vote,,,
pca_vehicle,54.11998939,0.458800106,Logistic,,,
pca_vehicle,59.56800864,0.404319914,MultilayerPerceptron,,,
pca_vehicle,55.01730407,0.449826959,SimpleLogistic,,,
pca_vehicle,47.67462612,0.523253739,SMO,,,
pca_vehicle,26.9505882,0.730494118,SVM,,,
pca_vote,90.75648946,0.092435105,J48,,,
pca_vote,87.74822963,0.122517704,DecisionStump,,,
pca_vote,92.99821362,0.070017864,RandomForest,,,
pca_vote,93.12915349,0.068708465,PART,,,
pca_vote,91.64521587,0.083547841,DecisionTable,,,
pca_vote,92.82534582,0.071746542,JRip,,,
pca_vote,84.91632285,0.150836771,OneR,,,
