dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,SAR,median1,mean1,sdt1,skewness1,mad1,median2,mean2,sdt2,skewness2,mad2,median3,mean3,sdt3,skewness3,mad3,median4,mean4,sdt4,skewness4,mad4,entro_Class,totalCorr
pca_art03,33,0.48,0.19,0,0.39,0.5,100,3,4,ZeroR,1,0.67,6.7,0.45,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,68,0.44,0.68,0.5,0.7,0.8,100,3,4,IBk,3,0.48,4.8,0.68,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,72,0.39,0.71,0.57,0.77,0.83,100,3,4,J48,13,0.39,3.9,0.72,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,54,0.42,0.46,0.32,0.58,0.71,100,3,4,DecisionStump,3,0.56,5.6,0.61,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,74,0.38,0.74,0.59,0.79,0.83,100,3,4,RandomForest,44,0.38,3.8,0.73,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,78,0.34,0.77,0.65,0.82,0.88,100,3,4,PART,16,0.31,3.1,0.77,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,69,0.38,0.67,0.53,0.72,0.8,100,3,4,DecisionTable,21,0.44,4.4,0.7,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,68,0.41,0.66,0.48,0.64,0.73,100,3,4,JRip,30,0.39,3.9,0.67,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,53,0.55,0.49,0.29,0.54,0.66,100,3,4,OneR,4,0.62,6.2,0.54,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,71,0.36,0.69,0.54,0.86,0.88,100,3,4,Logistic,26,0.38,3.8,0.75,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,70,0.37,0.69,0.53,0.86,0.89,100,3,4,MultilayerPerceptron,752,0.39,3.9,0.74,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,73,0.34,0.71,0.58,0.87,0.88,100,3,4,SimpleLogistic,590,0.32,3.2,0.76,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,69,0.4,0.68,0.53,0.69,0.8,100,3,4,SMO,295,0.34,3.4,0.7,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,58,0.53,0.7,0.37,0.48,0.53,100,3,4,SVM,0.16,0.56,56,0.526666667,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,55,0.41,0.48,0.33,0.84,0.85,100,3,4,LWL,22,0.55,5.5,0.66,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,69,0.35,0.67,0.51,0.86,0.88,100,3,4,NaiveBayes,4,0.4,4,0.74,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,54,0.42,0.46,0.33,0.64,0.73,100,3,4,AdaBoostM1,23,0.57,5.7,0.62,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,75,0.36,0.74,0.61,0.85,0.87,100,3,4,Bagging,37,0.33,3.3,0.76,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,33,0.49,0.19,0,0.39,0.5,100,3,4,Stacking,6,0.67,6.7,0.45,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,71,0.37,0.7,0.54,0.84,0.86,100,3,4,LogitBoost,42,0.4,4,0.73,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,69,0.4,0.69,0.52,0.79,0.83,100,3,4,RandomCommittee,59,0.48,4.8,0.71,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art03,33,0.49,0.19,0,0.39,0.5,100,3,4,Vote,2,0.67,6.7,0.45,0.0348005,-1.00E-08,3.072690504,-0.108122163,3.528983854,-0.3408215,-4.00E-08,2.920235931,0.062654349,2.669059546,0.053873,-3.00E-08,2.68650962,-0.154334286,3.383339161,-0.32049,2.00E-08,2.483741962,0.188203336,2.393186233,1.088579292,4.856259537
pca_art04,47,0.39,0.43,0.31,0.8,0.84,100,4,4,LWL,23,0.66,6.6,0.64,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,82,0.26,0.81,0.75,0.92,0.94,100,4,4,NaiveBayes,3,0.26,2.6,0.84,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,34,0.42,0.23,0.13,0.44,0.68,100,4,4,AdaBoostM1,8,0.78,7.8,0.53,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,72,0.32,0.72,0.62,0.88,0.91,100,4,4,Bagging,41,0.42,4.2,0.77,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,25,0.44,0.11,0,0.3,0.5,100,4,4,Stacking,5,0.75,7.5,0.44,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,75,0.28,0.74,0.66,0.91,0.95,100,4,4,LogitBoost,52,0.37,3.7,0.8,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,75,0.29,0.75,0.66,0.88,0.91,100,4,4,RandomCommittee,62,0.39,3.9,0.79,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,25,0.44,0.11,0,0.3,0.5,100,4,4,Vote,2,0.75,7.5,0.44,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,65,0.33,0.64,0.52,0.85,0.9,100,4,4,Logistic,37,0.53,5.3,0.74,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,66,0.35,0.65,0.53,0.79,0.85,100,4,4,MultilayerPerceptron,1061,0.52,5.2,0.72,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,65,0.34,0.64,0.52,0.83,0.89,100,4,4,SimpleLogistic,784,0.53,5.3,0.73,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,53,0.38,0.5,0.37,0.65,0.84,100,4,4,SMO,580,0.59,5.9,0.66,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,77,0.34,0.77,0.69,0.67,0.85,100,4,4,SVM,0.32,0.28,28,0.76,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,73,0.35,0.71,0.62,0.68,0.8,100,4,4,IBk,3,0.45,4.5,0.73,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,76,0.28,0.75,0.67,0.89,0.93,100,4,4,KStar,67,0.37,3.7,0.8,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,34,0.42,0.23,0.13,0.44,0.68,100,4,4,DecisionStump,5,0.78,7.8,0.53,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,78,0.28,0.77,0.7,0.85,0.9,100,4,4,RandomForest,50,0.32,3.2,0.8,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,71,0.34,0.7,0.61,0.75,0.87,100,4,4,PART,18,0.42,4.2,0.75,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,72,0.35,0.72,0.63,0.73,0.85,100,4,4,J48,33,0.45,4.5,0.74,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,69,0.36,0.69,0.57,0.68,0.8,100,4,4,JRip,32,0.4,4,0.71,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,39,0.55,0.37,0.16,0.39,0.59,100,4,4,OneR,3,0.84,8.4,0.48,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,21,0.44,0.08,0,0.3,0.5,100,4,4,ZeroR,2,0.84,8.4,0.42,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art04,66,0.35,0.66,0.54,0.75,0.83,100,4,4,DecisionTable,25,0.47,4.7,0.72,-0.176686,4.00E-08,2.203654699,0.504342102,2.171163177,-0.2621355,3.00E-08,2.056969845,0.090480454,2.416618726,0.121519,5.95E-18,1.577621006,-0.032541225,1.735828821,0.1556255,3.00E-08,1.382573802,-0.342023188,1.107031475,1.37141934,4.846259537
pca_art05,80,0.38,0.8,0.59,0.87,0.86,100,2,4,RandomForest,35,0.27,2.7,0.76,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,73,0.45,0.71,0.44,0.71,0.69,100,2,4,PART,8,0.31,3.1,0.65,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,67,0.48,0.64,0.31,0.65,0.66,100,2,4,DecisionTable,18,0.4,4,0.62,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,72,0.46,0.71,0.45,0.72,0.69,100,2,4,J48,7,0.34,3.4,0.65,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,69,0.48,0.67,0.35,0.66,0.68,100,2,4,DecisionStump,2,0.4,4,0.63,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,50,0.55,0.34,0,0.52,0.5,100,2,4,Stacking,5,0.5,5,0.48,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,75,0.4,0.75,0.48,0.86,0.82,100,2,4,LogitBoost,27,0.34,3.4,0.72,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,76,0.43,0.76,0.48,0.8,0.77,100,2,4,RandomCommittee,49,0.33,3.3,0.7,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,50,0.55,0.34,0,0.52,0.5,100,2,4,Vote,1,0.5,5,0.48,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,74,0.45,0.72,0.47,0.71,0.73,100,2,4,JRip,17,0.34,3.4,0.67,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,74,0.48,0.72,0.48,0.72,0.74,100,2,4,OneR,2,0.29,2.9,0.67,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,50,0.53,0.34,0,0.52,0.5,100,2,4,ZeroR,1,0.5,5,0.49,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,69,0.54,0.68,0.38,0.68,0.7,100,2,4,IBk,2,0.46,4.6,0.62,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,60,0.53,0.58,0.22,0.87,0.83,100,2,4,KStar,64,0.49,4.9,0.63,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,74,0.44,0.73,0.45,0.87,0.83,100,2,4,LWL,17,0.36,3.6,0.71,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,79,0.36,0.78,0.56,0.9,0.87,100,2,4,NaiveBayes,3,0.24,2.4,0.76,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,77,0.38,0.76,0.53,0.88,0.85,100,2,4,AdaBoostM1,26,0.29,2.9,0.74,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,79,0.38,0.78,0.57,0.92,0.9,100,2,4,Bagging,31,0.26,2.6,0.77,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,76,0.36,0.75,0.51,0.9,0.87,100,2,4,Logistic,14,0.3,3,0.76,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,79,0.39,0.78,0.55,0.87,0.83,100,2,4,MultilayerPerceptron,626,0.27,2.7,0.74,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,79,0.38,0.78,0.56,0.91,0.87,100,2,4,SimpleLogistic,381,0.23,2.3,0.76,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,73,0.49,0.7,0.44,0.72,0.73,100,2,4,SMO,102,0.28,2.8,0.66,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art05,67,0.57,0.66,0.34,0.62,0.67,100,2,4,SVM,0.1,0.39,39,0.59,0.420293,1.00E-08,3.268175059,-0.437682789,2.787282811,-0.0845615,-2.00E-08,2.497401844,-0.178246815,2.590526965,0.1706975,2.00E-08,1.821697099,-0.19873259,1.808225662,0.1108755,-1.00E-08,1.630201545,-0.433191336,1.513179366,0.688172179,4.846259537
pca_art06,43,0.53,0.38,0.24,0.47,0.63,100,4,4,OneR,2,0.69,6.9,0.51,0.401606,1.00E-08,1.971568904,-0.674105956,2.177258145,0.059752,2.00E-08,1.771243522,-0.129822647,1.982153174,0.0392325,-1.00E-08,1.312939493,-0.160384658,1.411392946,0.0505125,1.00E-08,0.965261785,-0.517319429,0.848585384,1.37141934,4.886259537
pca_art06,25,0.44,0.14,0,0.35,0.5,100,4,4,ZeroR,1,0.75,7.5,0.44,0.401606,1.00E-08,1.971568904,-0.674105956,2.177258145,0.059752,2.00E-08,1.771243522,-0.129822647,1.982153174,0.0392325,-1.00E-08,1.312939493,-0.160384658,1.411392946,0.0505125,1.00E-08,0.965261785,-0.517319429,0.848585384,1.37141934,4.886259537
